dataset,workload,baseline_ipc,ideal_demand_ipc,ideal_demand_speedup,ideal_l1pref_ipc,ideal_l1pref_speedup,ideal_all_ipc,ideal_all_speedup
gap,gap.bfs.web-10B,1.6620200000000001,1.7595099999999999,1.0586575372137519,1.66551,1.0020998543940507,1.7717799999999999,1.0660401198541534
gap,gap.cc.twitter-10B,0.68130100000000005,0.77914000000000005,1.1436061300365037,0.682311,1.0014824578270103,0.77998400000000001,1.1448449363790747
gap,gap.cc.web-10B,1.0551200000000001,1.0968100000000001,1.0395120934111759,1.0996699999999999,1.0422226855713093,1.1628799999999999,1.1021305633482446
gap,gap.pr.twitter-10B,0.031884200000000001,0.036589099999999992,1.1475621154051221,0.031891400000000007,1.0002258171759055,0.036629599999999998,1.1488323370195896
gap,gap.pr.web-10B,0.78185700000000002,0.83723700000000001,1.0708313668612035,0.78973700000000002,1.010078569354754,0.840534,1.0750482505112828
gap,gap.tc.twitter-10B,0.96288799999999997,0.97121400000000002,1.0086469038974419,0.96093499999999998,0.99797172672211099,0.97111899999999995,1.0085482423708676
gap,gap.tc.web-10B,1.08138,1.0884400000000001,1.0065286948158834,1.0816300000000001,1.0002311860770499,1.0879300000000001,1.0060570752187021
ligra,ligra_BC,1.5384857315121385,1.5613559538676574,1.0148654107653245,1.5379101734935283,0.99962589317091388,1.5627458614319636,1.0157688364753181
ligra,ligra_BFS,1.3498834257495802,1.3752926793098648,1.0188232947198199,1.3505305653995165,1.0004794041008223,1.3763372516913166,1.0195971188601318
ligra,ligra_BFS-Bitvector,1.7007195824295731,1.724067586301544,1.0137283089541529,1.6994243144911876,0.99923840005620734,1.7181016497986616,1.0102204193734614
ligra,ligra_BFSCC,1.2925145281760124,1.3147432402315389,1.0171980365179303,1.2924905826933997,0.99998147372266166,1.3154139027389213,1.0177169185055308
ligra,ligra_BellmanFord,1.4685658575884193,1.4996256198819777,1.0211497238159701,1.4714215907288648,1.0019445727446878,1.5027262126479948,1.023261030401232
ligra,ligra_CF,1.4961199420297508,1.6277525591502433,1.0879826633029899,1.4939453155929681,0.99854648923813383,1.6288882877562245,1.0887417793164029
ligra,ligra_Components,1.3741446314147174,1.3955459173075824,1.0155742600914082,1.3738350543620812,0.99977471290462527,1.4023593253697637,1.020532550439031
ligra,ligra_Components-Shortcut,1.6974578883959328,1.7266273223307136,1.0171841870918785,1.6984327884119654,1.0005743294267841,1.7265486955581912,1.017137866783693
ligra,ligra_MIS,1.549439073395662,1.5744866678504972,1.0161655884925778,1.5502762288473586,1.0005402958180614,1.5782602506056378,1.0186010393727924
ligra,ligra_PageRank,1.0796087561413339,1.106267883937615,1.0246933230622957,1.0817011003259911,1.0019380578128465,1.1079696371776862,1.0262695915302853
ligra,ligra_PageRankDelta,1.4597249981902638,1.4919794391124437,1.0220962448147208,1.4604947175451066,1.0005273043592438,1.4930194932035912,1.0228087448352294
ligra,ligra_Radii,1.0177469915258397,1.0408474490508182,1.0226976426531564,1.0192431502009933,1.0014700693665628,1.0425982409047232,1.0244179050253204
