dataset,num_traces,discard_stlb_demand_mpki_mean,permit_stlb_demand_mpki_mean,permit_vs_discard_ipc_pct_geomean,cross_requested_mpki_mean,pq_drop_rate_pct_weighted,reach_stlb_pct_of_requested_weighted,trigger_translation_pct_of_requested_weighted,useful_pct_of_requested_weighted,fill_productivity_pct_weighted,useful_vs_discard_miss_pct_weighted,demand_miss_reduction_pct_weighted,too_early_among_useless_pct_weighted,pollution_per_fill_pct_weighted
gap,71.0,33.777203661971825,33.518548028169015,2.168558491632422,88.33761275371697,80.28461118740967,0.4156269482513199,0.36375074844898025,0.019063227113979137,5.240736641631254,0.0498561084757903,0.7657276791003264,11.83803836493406,58.24439442719166
ligra,15.0,7.803719999999999,7.5988526666666685,1.6262614856377366,161.4932957110326,90.55823687081636,0.28927929050446827,0.17925697449066896,0.033062672359319825,18.444245370572943,0.6842119696216754,2.6252857290405784,20.06008906057192,57.89080977263359
parsec,6.0,6.566386666666667,6.561751666666666,0.0069451718414104135,0.715509985569517,28.324318784270424,2.3142001276478785,1.2133536451854854,0.67457710816993,55.59608370128623,0.07350567232308383,0.0705106207574333,65.93169044530912,94.64388558264542
qmm,30.0,3.135929666666667,2.9211990000000005,1.725651984241905,364.1292682159074,98.03526125685505,0.1838561303493975,0.0670012038966007,0.014307647443096662,21.35431396900998,1.6613365077249305,6.847433939565171,9.414055849539105,18.655222683570315
spec06,17.0,4.683293529411765,3.8259952941176474,12.150674306754272,148.42444189461494,82.04679520117996,2.1621763546915362,0.7639339413551094,0.068074643880504,8.911041074925748,2.1574434984731083,18.305531338616778,6.334195806704966,13.167840421254684
spec17,12.0,6.568054166666667,5.977453333333332,8.123995999181277,109.03493805266108,76.94143257915292,0.9130192578635803,0.5797721048561743,0.057130004993506366,9.853846691282609,0.9484034278535238,8.991942948109836,2.3476423406231035,9.15900219750668
xsbench,28.0,20.67094178571428,20.647715714285713,0.18022385069225155,57.60157682951301,85.64987731393941,0.11210630333733601,0.04842997264354469,0.01657506668390578,34.22481116374344,0.046188006212030265,0.11238684128530821,23.9718161823384,55.0518499551914
