dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,llc_access,llc_hit,llc_miss,llc_mpki,llc_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,458.sjeng,458.sjeng-1088B,458.sjeng-1088B.champsimtrace.xz,50000001,39447890,1.26749,95864,81458,14406,0.28811999999999999,0.15027499999999999,33699,16444,17255,0.34510000000000002,0.51203299999999996,14406,0.15027499999999999,0,0,0,0,0,0,0,0
spec06,458.sjeng,458.sjeng-283B,458.sjeng-283B.champsimtrace.xz,50000003,39388605,1.2694000000000001,74149,56266,17883,0.35765999999999998,0.241177,38635,17250,21385,0.42770000000000002,0.55351399999999995,17883,0.241177,0,0,0,0,0,0,0,0
spec06,458.sjeng,458.sjeng-31B,458.sjeng-31B.champsimtrace.xz,50000000,39382357,1.2696000000000001,77329,62766,14563,0.29126000000000002,0.18832499999999999,33262,15673,17589,0.35177999999999998,0.52880199999999999,14563,0.18832499999999999,0,0,0,0,0,0,0,0
spec06,458.sjeng,458.sjeng-767B,458.sjeng-767B.champsimtrace.xz,50000000,39138228,1.27752,91824,74819,17005,0.34010000000000001,0.18519099999999999,37611,16591,21020,0.4204,0.55887900000000001,17005,0.18519099999999999,0,0,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1169B,459.GemsFDTD-1169B.champsimtrace.xz,50000005,56411963,0.88633700000000004,737036,569556,167480,3.3496000000000001,0.22723399999999999,359736,18291,341445,6.8289,0.94915400000000005,167478,0.22723199999999999,2,2.7135700000000002e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1211B,459.GemsFDTD-1211B.champsimtrace.xz,50000004,59348605,0.84248000000000001,381791,268669,113122,2.2624399999999998,0.29629299999999997,821265,270828,550437,11.008699999999999,0.67023100000000002,113121,0.29629,1,2.6192299999999998e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1320B,459.GemsFDTD-1320B.champsimtrace.xz,50000004,62630050,0.79833900000000002,603891,537808,66083,1.3216600000000001,0.109429,413344,20198,393146,7.8629199999999999,0.95113499999999995,66081,0.10942499999999999,2,3.3118600000000002e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1418B,459.GemsFDTD-1418B.champsimtrace.xz,50000003,45337880,1.10283,285923,280822,5101,0.10202,0.017840499999999999,518021,165547,352474,7.04948,0.68042400000000003,5099,0.017833499999999999,2,6.9948899999999999e-06,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1491B,459.GemsFDTD-1491B.champsimtrace.xz,50000002,89488512,0.55873099999999998,21016,5263,15753,0.31506000000000001,0.74957200000000002,1684698,84423,1600275,32.005499999999998,0.94988799999999995,15753,0.74957200000000002,0,0,0,0,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,50000004,68308439,0.73197400000000001,303274,75814,227460,4.5491999999999999,0.75001499999999999,1341679,429574,912105,18.242100000000001,0.67982399999999998,227458,0.75000800000000001,2,6.5946999999999997e-06,0,0,0,0,0,0
spec06,462.libquantum,462.libquantum-1343B,462.libquantum-1343B.champsimtrace.xz,50000004,134169166,0.372664,21883,0,21883,0.43765999999999999,1,2213611,131751,2081860,41.6372,0.94048100000000001,21883,1,0,0,0,0,0,0,0,0
spec06,462.libquantum,462.libquantum-714B,462.libquantum-714B.champsimtrace.xz,50000002,60126723,0.83157700000000001,18527,0,18527,0.37053999999999998,1,1338544,134816,1203728,24.0746,0.89928200000000003,18527,1,0,0,0,0,0,0,0,0
spec06,464.h264ref,464.h264ref-30B,464.h264ref-30B.champsimtrace.xz,50000004,18507298,2.7016399999999998,12211,11892,319,0.0063800000000000003,0.026124000000000001,93103,68486,24617,0.49234,0.26440599999999997,274,0.022438799999999998,45,0.0036852,0,0,0,0,0,0
spec06,464.h264ref,464.h264ref-57B,464.h264ref-57B.champsimtrace.xz,50000005,21005361,2.3803399999999999,16184,15578,606,0.012120000000000001,0.037444400000000003,114420,80487,33933,0.67866000000000004,0.29656500000000002,583,0.036023199999999998,23,0.0014211600000000001,0,0,0,0,0,0
spec06,464.h264ref,464.h264ref-64B,464.h264ref-64B.champsimtrace.xz,50000000,17348383,2.8821099999999999,11128,10778,350,0.0070000000000000001,0.0314522,97330,72144,25186,0.50371999999999995,0.25876900000000003,349,0.031362300000000003,1,8.9863400000000004e-05,0,0,0,0,0,0
spec06,464.h264ref,464.h264ref-97B,464.h264ref-97B.champsimtrace.xz,50000005,19888126,2.5140600000000002,14313,14038,275,0.0054999999999999997,0.019213299999999999,117183,84289,32894,0.65788000000000002,0.28070600000000001,251,0.0175365,24,0.0016768,0,0,0,0,0,0
spec06,465.tonto,465.tonto-1914B,465.tonto-1914B.champsimtrace.xz,50000001,18286181,2.7343099999999998,10194,10113,81,0.0016199999999999999,0.0079458500000000008,12413,9716,2697,0.053940000000000002,0.21727199999999999,77,0.0075534599999999997,4,0.00039238800000000002,0,0,0,0,0,0
spec06,465.tonto,465.tonto-44B,465.tonto-44B.champsimtrace.xz,50000003,18409981,2.7159200000000001,13430,13323,107,0.00214,0.0079672400000000004,13398,10716,2682,0.05364,0.200179,105,0.0078183200000000001,2,0.00014892,0,0,0,0,0,0
spec06,470.lbm,470.lbm-1274B,470.lbm-1274B.champsimtrace.xz,50000000,75376079,0.66334000000000004,22256,0,22256,0.44512000000000002,1,2491514,168614,2322900,46.457999999999998,0.93232499999999996,22256,1,0,0,0,0,0,0,0,0
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,50000005,122866896,0.40694399999999997,967938,751598,216340,4.3268000000000004,0.22350600000000001,1462906,537511,925395,18.507899999999999,0.63257300000000005,216305,0.22347,35,3.6159299999999998e-05,0,0,0,0,0,0
spec06,473.astar,473.astar-153B,473.astar-153B.champsimtrace.xz,50000002,28269745,1.76868,138337,134768,3569,0.071379999999999999,0.025799300000000001,189344,167785,21559,0.43118000000000001,0.113862,3569,0.025799300000000001,0,0,0,0,0,0,0,0
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,50000004,246119686,0.203153,1623041,823194,799847,15.9969,0.49280800000000002,2854766,510757,2344009,46.880200000000002,0.82108599999999998,799847,0.49280800000000002,0,0,0,0,0,0,0,0
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,50000001,97578980,0.512405,1184024,1075142,108882,2.1776399999999998,0.091959299999999994,658870,480529,178341,3.5668199999999999,0.270677,108874,0.091952500000000006,8,6.7566200000000004e-06,0,0,0,0,0,0
spec06,481.wrf,481.wrf-1170B,481.wrf-1170B.champsimtrace.xz,50000000,21325123,2.3446500000000001,73127,72727,400,0.0080000000000000002,0.0054699400000000004,34352,10531,23821,0.47642000000000001,0.69343900000000003,400,0.0054699400000000004,0,0,0,0,0,0,0,0
spec06,481.wrf,481.wrf-1254B,481.wrf-1254B.champsimtrace.xz,50000004,30546274,1.63686,2916,1533,1383,0.027660000000000001,0.47427999999999998,229674,49519,180155,3.6031,0.78439400000000004,1380,0.47325099999999998,3,0.00102881,0,0,0,0,0,0
