dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,dram_rq_read_total_observed_count,dram_rq_read_pki,total_classified_read_count,stlb_miss_ptw_dram_touch_total_count,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate,cache_demand_count,cache_demand_share,cache_prefetch_count,cache_prefetch_share,stlb_demand_count,stlb_demand_share,stlb_prefetch_count,stlb_prefetch_share,data_demand_read_count,data_demand_read_share,inst_demand_read_count,inst_demand_read_share,cache_inst_prefetch_count,cache_inst_prefetch_share,cache_data_prefetch_count,cache_data_prefetch_share,stlb_data_demand_count,stlb_data_demand_share,stlb_inst_demand_count,stlb_inst_demand_share,stlb_l1i_pref_count,stlb_l1i_pref_share,stlb_l1d_pref_count,stlb_l1d_pref_share,unclassified_read_count,unclassified_read_share,stlb_miss_touch_dram_count,stlb_miss_touch_dram_share,stlb_miss_no_dram_touch_count,stlb_miss_no_dram_touch_share
gap,gap.bc.twitter-10B,gap.bc.twitter-10B,gap.bc.twitter-10B.champsimtrace.xz,50000004,323816087,0.15440899999999999,1848776,60946,1787830,35.756599999999999,0.96703399999999995,10987173,219.74299999999999,10987173,1787830,1664278,0.90020500000000003,0,0,123552,0.066829100000000002,0,0,0,0,2872220,0.26141574361302949,7580408,0.68993252404417404,519857,0.047314900748354469,14688,0.0013368315944419916,2872220,0.26141574361302949,0,0,0,0,7580408,0.68993252404417404,519857,0.047314900748354469,0,0,0,0,14688,0.0013368315944419916,0,0,535124,0.29931481181096636,1252706,0.70068518818903358
gap,gap.cc.twitter-10B,gap.cc.twitter-10B,gap.cc.twitter-10B.champsimtrace.xz,50000002,93802674,0.53303400000000001,179674,51135,128539,2.5707800000000001,0.71540099999999995,439938,8.7987599999999997,439938,128539,127468,0.70943999999999996,0,0,1071,0.0059607999999999996,0,0,0,0,110781,0.25181048238615439,315456,0.71704649291491074,13680,0.03109529070005319,21,4.7733998881660598e-05,110781,0.25181048238615439,0,0,0,0,315456,0.71704649291491074,13680,0.03109529070005319,0,0,0,0,21,4.7733998881660598e-05,0,0,13696,0.10655131905491719,114843,0.89344868094508278
gap,gap.pr.twitter-10B,gap.pr.twitter-10B,gap.pr.twitter-10B.champsimtrace.xz,50000004,1625823724,0.030753599999999999,7634911,1523050,6111861,122.23699999999999,0.80051499999999998,13684167,273.68299999999999,13684167,6111861,6046080,0.79189900000000002,0,0,65781,0.0086158199999999997,0,0,0,0,5859644,0.42820611587099161,7754519,0.56667819093409189,68632,0.0050154313375450621,1372,0.00010026185737136941,5859644,0.42820611587099161,0,0,0,0,7754519,0.56667819093409189,68632,0.0050154313375450621,0,0,0,0,1372,0.00010026185737136941,0,0,69998,0.011452812817568986,6041863,0.98854718718243106
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M.champsimtrace.xz,50000003,103008050,0.48539900000000002,1004553,664976,339577,6.7915400000000004,0.33803800000000001,2438080,48.761600000000001,2438080,339577,328973,0.327482,0,0,10604,0.0105559,0,0,0,0,791592,0.3246784354902218,1637957,0.67182249967187291,7798,0.0031984184276151726,733,0.0003006464102900643,791590,0.3246776151725948,2,8.2031762698516866e-07,0,0,1637957,0.67182249967187291,7798,0.0031984184276151726,0,0,0,0,733,0.0003006464102900643,0,0,8499,0.025028196844898213,331078,0.97497180315510179
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,50000000,40768167,1.22645,147374,79776,67598,1.3519600000000001,0.45868300000000001,571608,11.4322,571608,67598,64989,0.44097999999999998,0,0,2609,0.017703300000000002,0,0,0,0,224145,0.39213062098501072,312939,0.54747134399798458,34238,0.059897692124672851,286,0.00050034289233180781,224145,0.39213062098501072,0,0,0,0,312939,0.54747134399798458,34238,0.059897692124672851,0,0,0,0,286,0.00050034289233180781,0,0,34630,0.51229326311429335,32968,0.4877067368857067
ligra,ligra_Components,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M.champsimtrace.xz,50000005,112840921,0.443102,55804,0,55804,1.11608,1,3578522,71.570400000000006,3578522,55803,55804,1,0,0,0,0,0,0,0,0,1953661,0.54594075431141686,1617777,0.45207965746752432,7084,0.0019795882210588618,0,0,1953661,0.54594075431141686,0,0,0,0,1617777,0.45207965746752432,7084,0.0019795882210588618,0,0,0,0,0,0,0,0,6975,0.1249932799311865,48828,0.87500672006881353
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M.champsimtrace.xz,50000004,92726214,0.53922199999999998,4006854,2662694,1344160,26.883199999999999,0.33546500000000001,4716200,94.323999999999998,4716200,1344160,1331034,0.33218900000000001,0,0,13126,0.0032758900000000001,0,0,0,0,2089068,0.44295576947542514,2617151,0.55492790806157499,9225,0.0019560239175607482,756,0.00016029854543912471,2089068,0.44295576947542514,0,0,0,0,2617151,0.55492790806157499,9225,0.0019560239175607482,0,0,0,0,756,0.00016029854543912471,0,0,9988,0.0074306630163075826,1334172,0.99256933698369243
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M.champsimtrace.xz,50000005,110380474,0.45297900000000002,1767710,443957,1323753,26.475100000000001,0.74885199999999996,4066095,81.321899999999999,4066095,1323753,1306747,0.739232,1,5.6570400000000005e-07,17005,0.0096197899999999996,0,0,0,0,1605978,0.39496814511220224,2438353,0.5996792991801716,20925,0.0051462152261567921,839,0.00020634048146932131,1605973,0.39496691543114465,5,1.229681057624084e-06,0,0,2438353,0.5996792991801716,20923,0.0051457233537337424,2,4.9187242304963361e-07,0,0,839,0.00020634048146932131,0,0,21777,0.016450954218800638,1301976,0.98354904578119939
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M.champsimtrace.xz,50000000,103380826,0.483649,3310583,1671922,1638661,32.773200000000003,0.494977,4964751,99.295000000000002,4964751,1638661,1621892,0.48991099999999999,0,0,16769,0.0050652700000000002,0,0,0,0,2166222,0.43632037135397123,2784215,0.56079650318817598,13559,0.0027310533801191642,755,0.00015207207773360637,2166222,0.43632037135397123,0,0,0,0,2784215,0.56079650318817598,13559,0.0027310533801191642,0,0,0,0,755,0.00015207207773360637,0,0,14319,0.0087382320077184963,1624342,0.9912617679922815
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,50000003,76285083,0.65543600000000002,833034,463434,369600,7.3920000000000003,0.44367899999999999,1578675,31.573499999999999,1578675,369600,363007,0.43576500000000001,0,0,6593,0.00791444,0,0,0,0,615566,0.38992572885489413,959596,0.60784898728363979,3201,0.0020276497695852535,312,0.00019763409188084944,615563,0.38992382852708757,3,1.9003278065466292e-06,0,0,959596,0.60784898728363979,3201,0.0020276497695852535,0,0,0,0,312,0.00019763409188084944,0,0,3507,0.009488636363636364,366093,0.99051136363636361
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M.champsimtrace.xz,50000003,88798432,0.56307300000000005,384962,199545,185417,3.7083400000000002,0.48165000000000002,1221171,24.423400000000001,1221171,185417,181357,0.47110400000000002,0,0,4060,0.0105465,0,0,0,0,362279,0.29666524999365362,856381,0.70127852692211001,2205,0.001805643927017592,306,0.00025057915721876791,362279,0.29666524999365362,0,0,0,0,856381,0.70127852692211001,2205,0.001805643927017592,0,0,0,0,306,0.00025057915721876791,0,0,2498,0.013472335330633113,182919,0.98652766466936692
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,50000000,177969599,0.280947,1190439,246448,943991,18.879799999999999,0.79297700000000004,3541308,70.8262,3541308,943991,931253,0.782277,4,3.3600999999999998e-06,12734,0.010696900000000001,0,0,0,0,1557127,0.43970391730964942,1941482,0.54823867339412446,42262,0.011934008564067289,437,0.00012340073215885204,1557060,0.43968499774659531,67,1.8919563054103172e-05,0,0,1941482,0.54823867339412446,42258,0.011932879037914804,4,1.1295261524837716e-06,0,0,437,0.00012340073215885204,0,0,42726,0.045261024734345984,901265,0.95473897526565399
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M.champsimtrace.xz,50000000,176568349,0.28317599999999998,1872028,1716809,155219,3.1043799999999999,0.0829149,1882211,37.644199999999998,1882211,155219,146133,0.0780613,0,0,9086,0.0048535599999999998,0,0,0,0,506979,0.2693529046424657,1366999,0.72627298427222031,7028,0.003733906559891532,1205,0.00064020452542249513,506979,0.2693529046424657,0,0,0,0,1366999,0.72627298427222031,7028,0.003733906559891532,0,0,0,0,1205,0.00064020452542249513,0,0,8207,0.052873681701338111,147012,0.9471263182986619
