Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1551,0.1552,0.1552,-0.0644329896907%,-0.0644329896907%
Core_0_L1D_demand_MPKI,59.8049,59.7983,60.1913,0.0110371030615%,-0.641953239089%
Core_0_L2C_demand_MPKI,56.1812,56.1985,56.2533,-0.0307837397795%,-0.128170258456%
Core_0_LLC_demand_MPKI,42.5327,42.5118,42.4959,0.0491628206757%,0.086596589318%
Core_0_L1D_prefetch_requested,2447144,2154679,0,13.5734835676%,
Core_0_L1D_prefetch_issued,2184006,1974459,0,10.6128818071%,
Core_0_L1D_prefetch_useful,40590,40502,0,0.217273221076%,
Core_0_L1D_prefetch_useless,48661,40618,0,19.8015658083%,
Core_0_L1D_prefetch_late,177,166,0,6.6265060241%,
Core_0_L1D_prefetch_accuracy,0.0185851,0.020513,0,-9.39843026374%,
Core_0_L1D_prefetch_coverage,0.00674131,0.00672753,0,0.204830004474%,
Core_0_vBerti_Requested,2447144,2154679,0,13.5734835676%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,310972,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,2136172,2154679,0,-0.858921444911%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.127075,0,0,,
Core_0_vBerti_Issued,2184006,1974459,0,10.6128818071%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.112427,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.107529,0.0836412,0,28.5598484957%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.210405,0,0,,
Core_0_DTLB_demand_mpki,40.2753,40.2868,40.3142,-0.028545329984%,-0.0964920549087%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,206574,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,198662,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,7912,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,2041,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.038301,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.07912,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,206574,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,206574,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,838,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,5033,0,0,,
Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00405666,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000208025,0,0,,
Core_0_STLB_demand_access,3804831,3805652,3807762,-0.0215731758973%,-0.0769743487119%
Core_0_STLB_demand_hit,138679,138552,140782,0.0916623361626%,-1.49379892316%
Core_0_STLB_demand_miss,3666152,3667100,3666980,-0.0258514902784%,-0.0225798886277%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.963552,0.963593,0.963028,-0.00425490845202%,0.0544117097322%
Core_0_STLB_demand_mpki,36.6615,36.671,36.6698,-0.0259060292875%,-0.0226344294215%
Core_0_STLB_vberti_prefetch_access,5871,0,0,,
Core_0_STLB_vberti_prefetch_hit,3954,0,0,,
Core_0_STLB_vberti_prefetch_miss,1917,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.32652,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.01917,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,5871,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,3954,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,1917,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.32652,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.01917,0,0,,
Core_0_STLB_cross_page_prefetch_issued,5871,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,5871,0,0,,
Core_0_STLB_cross_page_prefetch_useful,150,0,0,,
Core_0_STLB_cross_page_prefetch_useless,1767,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,387,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.219015,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1560,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.813772,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0255493,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,4.09132e-05,0,0,,
DRAM_read_traffic_MPKI,55.846,55.7914,55.6941,0.0978645454317%,0.272739841384%
cache_demand.count,4253271,4251184,4249586,0.0490922058419%,0.0867143293488%
cache_prefetch.count,165574,164224,156428,0.822047934528%,5.84677934897%
stlb_demand.count,1165758,1163732,1163394,0.174095066562%,0.203198572453%
stlb_prefetch.count,0,0,0,,
stlb_miss_touch_dram.count,1171185,1169231,1168804,0.167118388069%,0.203712512962%
stlb_miss_touch_dram.share,31.93,31.88,31.87,0.156838143036%,0.188264825855%
