Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1027,0.1025,0.1022,0.19512195122%,0.489236790607%
Core_0_L1D_demand_MPKI,87.2622,87.4945,93.113,-0.265502403008%,-6.28354794712%
Core_0_L2C_demand_MPKI,67.3918,67.4757,69.2408,-0.124341059078%,-2.67039086781%
Core_0_LLC_demand_MPKI,65.5348,65.5924,67.2023,-0.0878150517438%,-2.4813138836%
Core_0_L1D_prefetch_requested,191513556,176491918,0,8.51123279197%,
Core_0_L1D_prefetch_issued,71477895,71790398,0,-0.43529916076%,
Core_0_L1D_prefetch_useful,523440,516261,0,1.39057569718%,
Core_0_L1D_prefetch_useless,64663,58943,0,9.70429058582%,
Core_0_L1D_prefetch_late,147,345,0,-57.3913043478%,
Core_0_L1D_prefetch_accuracy,0.0073231,0.00719123,0,1.83376140104%,
Core_0_L1D_prefetch_coverage,0.0565902,0.0557174,0,1.56647654054%,
Core_0_vBerti_Requested,191513556,176491918,0,8.51123279197%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,13877940,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,177635616,176491918,0,0.648017208357%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0724645,0,0,,
Core_0_vBerti_Issued,71477895,71790398,0,-0.43529916076%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.033656,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.626774,0.593237,0,5.65322122524%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.826656,0,0,,
Core_0_DTLB_demand_mpki,86.6287,86.9592,87.7942,-0.380063294051%,-1.32753644318%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,1802697,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1774127,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,28570,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,17247,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0158485,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.2857,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1802697,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1802697,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,8246,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,3077,0,0,,
Core_0_DTLB_cross_page_prefetch_late,7,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00457426,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000950973,0,0,,
Core_0_STLB_demand_access,6489684,6497735,6497902,-0.123904714489%,-0.126471590369%
Core_0_STLB_demand_hit,432669,432741,432965,-0.016638127656%,-0.0683658032404%
Core_0_STLB_demand_miss,6057015,6064994,6064937,-0.131558250511%,-0.130619658539%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.93333,0.933401,0.933368,-0.00760659137927%,-0.00407127735255%
Core_0_STLB_demand_mpki,60.5701,60.6499,60.6494,-0.13157482535%,-0.130751499603%
Core_0_STLB_vberti_prefetch_access,11323,0,0,,
Core_0_STLB_vberti_prefetch_hit,1120,0,0,,
Core_0_STLB_vberti_prefetch_miss,10203,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.901086,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.10203,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,11323,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,1120,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,10203,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.901086,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.10203,0,0,,
Core_0_STLB_cross_page_prefetch_issued,11323,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,11323,0,0,,
Core_0_STLB_cross_page_prefetch_useful,981,0,0,,
Core_0_STLB_cross_page_prefetch_useless,9222,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,856,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0928215,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,8712,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.853867,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0866378,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000161935,0,0,,
DRAM_read_traffic_MPKI,81.7826,81.7512,80.531,0.0384092221276%,1.55418410302%
cache_demand.count,6553456,6559208,6720202,-0.087693514217%,-2.48126470008%
cache_prefetch.count,703953,685703,401497,2.66150213722%,75.332069729%
stlb_demand.count,919589,930213,931400,-1.14210401274%,-1.26809104574%
stlb_prefetch.count,1266,0,0,,
stlb_miss_touch_dram.count,918264,927609,928827,-1.00742877656%,-1.13724084248%
stlb_miss_touch_dram.share,15.13,15.29,15.31,-1.04643557881%,-1.17570215545%
