Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1681,0.1681,0.1683,0%,-0.118835412953%
Core_0_L1D_demand_MPKI,60.3327,60.3958,62.9505,-0.104477463665%,-4.15850549241%
Core_0_L2C_demand_MPKI,49.5927,49.6337,51.2697,-0.082605165442%,-3.27093780537%
Core_0_LLC_demand_MPKI,19.3268,19.3595,20.4115,-0.168909321005%,-5.31416113465%
Core_0_L1D_prefetch_requested,128528748,118543580,0,8.42320436079%,
Core_0_L1D_prefetch_issued,54303696,55130533,0,-1.49978052997%,
Core_0_L1D_prefetch_useful,429744,423440,0,1.48875873796%,
Core_0_L1D_prefetch_useless,13092,9743,0,34.3733962845%,
Core_0_L1D_prefetch_late,527,497,0,6.03621730382%,
Core_0_L1D_prefetch_accuracy,0.00791372,0.00768068,0,3.03410635517%,
Core_0_L1D_prefetch_coverage,0.0664928,0.0655174,0,1.48876481667%,
Core_0_vBerti_Requested,128528748,118543580,0,8.42320436079%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,9226077,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,119302671,118543580,0,0.640347625742%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0717822,0,0,,
Core_0_vBerti_Issued,54303696,55130533,0,-1.49978052997%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0481885,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.577498,0.534934,0,7.95686944558%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.716368,0,0,,
Core_0_DTLB_demand_mpki,19.3433,19.6361,19.7845,-1.49113113093%,-2.23002855771%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,1926787,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1911809,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,14978,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,7145,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.00777356,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.14978,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1926787,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1926787,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,6817,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,1016,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00353801,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00351184,0,0,,
Core_0_STLB_demand_access,1520971,1523708,1523802,-0.179627592688%,-0.185785292315%
Core_0_STLB_demand_hit,551395,550241,550392,0.209726283574%,0.182233753398%
Core_0_STLB_demand_miss,969576,973467,973410,-0.399705382925%,-0.393873085339%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.637472,0.63888,0.638803,-0.220385674931%,-0.208358445405%
Core_0_STLB_demand_mpki,9.69576,9.73467,9.7341,-0.399705382925%,-0.393873085339%
Core_0_STLB_vberti_prefetch_access,7833,0,0,,
Core_0_STLB_vberti_prefetch_hit,3214,0,0,,
Core_0_STLB_vberti_prefetch_miss,4619,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.589685,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.04619,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,7833,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,3214,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,4619,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.589685,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.04619,0,0,,
Core_0_STLB_cross_page_prefetch_issued,7833,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,7833,0,0,,
Core_0_STLB_cross_page_prefetch_useful,607,0,0,,
Core_0_STLB_cross_page_prefetch_useless,4012,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,279,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0695414,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,4530,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.980732,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0774927,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000625655,0,0,,
DRAM_read_traffic_MPKI,21.0845,21.0718,20.7169,0.060270124052%,1.77439674855%
cache_demand.count,1932676,1935948,2041154,-0.169012804063%,-5.31454265577%
cache_prefetch.count,165731,161304,20726,2.74450726578%,699.62848596%
stlb_demand.count,9771,9927,9811,-1.57147174373%,-0.40770563653%
stlb_prefetch.count,270,0,0,,
stlb_miss_touch_dram.count,10032,9919,9802,1.13922774473%,2.34645990614%
stlb_miss_touch_dram.share,1.03,1.02,1.01,0.980392156863%,1.9801980198%
