Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1577,0.1583,0.1584,-0.379027163613%,-0.441919191919%
Core_0_L1D_demand_MPKI,130.863,131.031,131.59,-0.128213934107%,-0.552473592218%
Core_0_L2C_demand_MPKI,67.0642,67.0262,67.0483,0.056694247921%,0.0237142477885%
Core_0_LLC_demand_MPKI,53.8461,53.6785,53.6808,0.312229291057%,0.307931327402%
Core_0_L1D_prefetch_requested,4197624,3071271,0,36.6738395928%,
Core_0_L1D_prefetch_issued,3605980,2785391,0,29.4604599498%,
Core_0_L1D_prefetch_useful,21889,21542,0,1.61080679603%,
Core_0_L1D_prefetch_useless,27682,6802,0,306.968538665%,
Core_0_L1D_prefetch_late,832,691,0,20.4052098408%,
Core_0_L1D_prefetch_accuracy,0.00607019,0.00773392,0,-21.5121180462%,
Core_0_L1D_prefetch_coverage,0.00166987,0.00164134,0,1.7382138984%,
Core_0_vBerti_Requested,4197624,3071271,0,36.6738395928%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,1031266,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,3166358,3071271,0,3.0960146467%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.245679,0,0,,
Core_0_vBerti_Issued,3605980,2785391,0,29.4604599498%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.220187,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.140947,0.093082,0,51.4224017533%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.230081,0,0,,
Core_0_DTLB_demand_mpki,124.624,124.874,125.067,-0.200201803418%,-0.354210143363%
Core_0_DTLB_vberti_same_page_prefetch_mpki,3e-05,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,660074,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,571491,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,88583,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,8829,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.134202,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.88583,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,660074,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,660074,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,13462,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,66292,0,0,,
Core_0_DTLB_cross_page_prefetch_late,10,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0203947,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00107904,0,0,,
Core_0_STLB_demand_access,7883959,7887159,7887350,-0.0405722770392%,-0.0429928936842%
Core_0_STLB_demand_hit,6833553,6836713,6836928,-0.046221042188%,-0.0493642758853%
Core_0_STLB_demand_miss,1050406,1050446,1050422,-0.00380790635597%,-0.00152319734354%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.133233,0.133184,0.133178,0.0367912061509%,0.0412981123008%
Core_0_STLB_demand_mpki,10.5041,10.5045,10.5042,-0.00380789185588%,-0.000952000152335%
Core_0_STLB_vberti_prefetch_access,79757,0,0,,
Core_0_STLB_vberti_prefetch_hit,78127,0,0,,
Core_0_STLB_vberti_prefetch_miss,1630,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.0204371,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.0163,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,79754,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,78124,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,1630,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.0204378,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.0163,0,0,,
Core_0_STLB_cross_page_prefetch_issued,79754,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,79754,0,0,,
Core_0_STLB_cross_page_prefetch_useful,817,0,0,,
Core_0_STLB_cross_page_prefetch_useless,813,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,386,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.474785,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1451,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.890184,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.010244,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00077719,0,0,,
DRAM_read_traffic_MPKI,57.8449,57.563,57.4117,0.489724302069%,0.754550030743%
cache_demand.count,5384612,5367848,5368077,0.312303925148%,0.308024642717%
cache_prefetch.count,37915,27069,12533,40.0679744357%,202.521343653%
stlb_demand.count,361868,361386,360559,0.133375393623%,0.363047379208%
stlb_prefetch.count,93,0,0,,
stlb_miss_touch_dram.count,363268,363111,362195,0.0432374673309%,0.296249257996%
stlb_miss_touch_dram.share,34.53,34.57,34.48,-0.115707260631%,0.145011600928%
