Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.3749,0.373,0.369,0.509383378016%,1.59891598916%
Core_0_L1D_demand_MPKI,22.9623,23.1834,32.5811,-0.953699629908%,-29.5226373572%
Core_0_L2C_demand_MPKI,14.2069,14.2722,14.4102,-0.457532826053%,-1.41080623447%
Core_0_LLC_demand_MPKI,8.71921,8.79452,8.91097,-0.85632871379%,-2.15195427658%
Core_0_L1D_prefetch_requested,95166566,82920812,0,14.7680102313%,
Core_0_L1D_prefetch_issued,25563613,24474529,0,4.44986704341%,
Core_0_L1D_prefetch_useful,412525,406079,0,1.58737585544%,
Core_0_L1D_prefetch_useless,0,0,0,,
Core_0_L1D_prefetch_late,0,34,0,-100%,
Core_0_L1D_prefetch_accuracy,0.0161372,0.0165919,0,-2.74049385544%,
Core_0_L1D_prefetch_coverage,0.152293,0.149051,0,2.17509443077%,
Core_0_vBerti_Requested,95166566,82920812,0,14.7680102313%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,12150502,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,83016064,82920812,0,0.11487104106%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.127676,0,0,,
Core_0_vBerti_Issued,25563613,24474529,0,4.44986704341%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0524122,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.73138,0.704845,0,3.76465747789%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.889729,0,0,,
Core_0_DTLB_demand_mpki,24.4055,24.6142,24.5859,-0.847884554444%,-0.733753899593%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,951347,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,936461,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,14886,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,8417,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0156473,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.14886,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,951347,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,951347,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,6448,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,21,0,0,,
Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00677776,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00263507,0,0,,
Core_0_STLB_demand_access,2353685,2359268,2359131,-0.236641195489%,-0.230847714688%
Core_0_STLB_demand_hit,933088,932257,932129,0.089138510089%,0.102882755498%
Core_0_STLB_demand_miss,1420597,1427011,1427002,-0.449470957126%,-0.448843099029%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.603563,0.604853,0.604885,-0.213274961024%,-0.218553940005%
Core_0_STLB_demand_mpki,14.206,14.2701,14.27,-0.449190965726%,-0.448493342677%
Core_0_STLB_vberti_prefetch_access,6469,0,0,,
Core_0_STLB_vberti_prefetch_hit,16,0,0,,
Core_0_STLB_vberti_prefetch_miss,6453,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.997527,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.06453,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,6469,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,16,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,6453,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.997527,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.06453,0,0,,
Core_0_STLB_cross_page_prefetch_issued,6469,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,6469,0,0,,
Core_0_STLB_cross_page_prefetch_useful,3916,0,0,,
Core_0_STLB_cross_page_prefetch_useless,2537,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,2408,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.949153,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,6096,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.944677,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.605349,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00274901,0,0,,
DRAM_read_traffic_MPKI,13.2568,13.258,13.2538,-0.00905113893497%,0.0226350178817%
cache_demand.count,871921,879452,891097,-0.85632871379%,-2.15195427658%
cache_prefetch.count,412547,406093,393189,1.58929112297%,4.92333203625%
stlb_demand.count,40381,40259,41097,0.30303783005%,-1.74221962674%
stlb_prefetch.count,828,0,0,,
stlb_miss_touch_dram.count,41204,40246,41089,2.3803607812%,0.279880259924%
stlb_miss_touch_dram.share,2.89,2.82,2.88,2.48226950355%,0.347222222222%
