Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.5374,0.53,0.4864,1.39622641509%,10.4851973684%
Core_0_L1D_demand_MPKI,32.3369,32.5438,38.421,-0.635758577671%,-15.8353504594%
Core_0_L2C_demand_MPKI,18.3246,18.8926,23.5534,-3.00646814097%,-22.1997673372%
Core_0_LLC_demand_MPKI,12.0569,13.0986,17.0325,-7.95275831005%,-29.2123880816%
Core_0_L1D_prefetch_requested,67973644,65484717,0,3.80077537786%,
Core_0_L1D_prefetch_issued,7307046,7073202,0,3.30605572978%,
Core_0_L1D_prefetch_useful,582043,533899,0,9.01743588207%,
Core_0_L1D_prefetch_useless,83159,71100,0,16.9606188467%,
Core_0_L1D_prefetch_late,314457,278187,0,13.0379924296%,
Core_0_L1D_prefetch_accuracy,0.079655,0.0754819,0,5.52861017012%,
Core_0_L1D_prefetch_coverage,0.152538,0.140934,0,8.2336412789%,
Core_0_vBerti_Requested,67973644,65484717,0,3.80077537786%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,8105977,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,59867667,65484717,0,-8.57765026304%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.119252,0,0,,
Core_0_vBerti_Issued,7307046,7073202,0,3.30605572978%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0975062,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.892502,0.891987,0,0.0577362674568%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.912104,0,0,,
Core_0_DTLB_demand_mpki,7.29893,7.97045,8.29967,-8.42512028806%,-12.0575878318%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,542088,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,426958,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,115130,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,89905,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.212382,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.1513,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,542088,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,542088,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,21759,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,3466,0,0,,
Core_0_DTLB_cross_page_prefetch_late,3094,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0401392,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0289482,0,0,,
Core_0_STLB_demand_access,275778,297483,297483,-7.29621524591%,-7.29621524591%
Core_0_STLB_demand_hit,13228,13218,13217,0.0756544106521%,0.0832261481425%
Core_0_STLB_demand_miss,262550,284265,284266,-7.63899882152%,-7.639323732%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.952034,0.955567,0.955571,-0.36972813%,-0.370145180212%
Core_0_STLB_demand_mpki,2.6255,2.84265,2.84266,-7.63899882152%,-7.639323732%
Core_0_STLB_vberti_prefetch_access,25225,0,0,,
Core_0_STLB_vberti_prefetch_hit,78,0,0,,
Core_0_STLB_vberti_prefetch_miss,25147,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.996908,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.25147,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,25225,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,78,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,25147,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.996908,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.25147,0,0,,
Core_0_STLB_cross_page_prefetch_issued,25225,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,25225,0,0,,
Core_0_STLB_cross_page_prefetch_useful,147,0,0,,
Core_0_STLB_cross_page_prefetch_useless,25000,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1112,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.04448,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1679,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.0667674,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00582755,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00055958,0,0,,
DRAM_read_traffic_MPKI,28.9396,28.22,26.2338,2.54996456414%,10.3141748431%
cache_demand.count,1173187,1275083,1594796,-7.9913229178%,-26.4365473703%
cache_prefetch.count,1637635,1463933,945889,11.8654337323%,73.1318368223%
stlb_demand.count,78914,82981,82698,-4.90112194358%,-4.57568502261%
stlb_prefetch.count,4220,0,0,,
stlb_miss_touch_dram.count,83802,83641,83414,0.192489329396%,0.465149735056%
stlb_miss_touch_dram.share,29.13,29.42,29.34,-0.985723997281%,-0.715746421268%
