Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1906,0.1907,0.1907,-0.0524383848978%,-0.0524383848978%
Core_0_L1D_demand_MPKI,58.5679,58.6327,61.2863,-0.110518533173%,-4.43557532434%
Core_0_L2C_demand_MPKI,46.6271,46.6412,48.2086,-0.0302307830845%,-3.28053500828%
Core_0_LLC_demand_MPKI,15.2521,15.2836,16.378,-0.206103274098%,-6.87446574673%
Core_0_L1D_prefetch_requested,126413554,116842464,0,8.19144827346%,
Core_0_L1D_prefetch_issued,53719049,54637243,0,-1.68052769427%,
Core_0_L1D_prefetch_useful,423102,417122,0,1.4336333255%,
Core_0_L1D_prefetch_useless,13406,10483,0,27.8832395307%,
Core_0_L1D_prefetch_late,12,95,0,-87.3684210526%,
Core_0_L1D_prefetch_accuracy,0.0078762,0.00763439,0,3.16737814023%,
Core_0_L1D_prefetch_coverage,0.0673741,0.0664166,0,1.44165765787%,
Core_0_vBerti_Requested,126413554,116842464,0,8.19144827346%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,8848802,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,117564752,116842464,0,0.618172516458%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0699988,0,0,,
Core_0_vBerti_Issued,53719049,54637243,0,-1.68052769427%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0443753,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.575053,0.532385,0,8.01450078421%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.730608,0,0,,
Core_0_DTLB_demand_mpki,16.6638,16.9596,17.1272,-1.74414490908%,-2.70563781587%
Core_0_DTLB_vberti_same_page_prefetch_mpki,6e-05,6e-05,0,0%,
Core_0_DTLB_vberti_cross_page_prefetch,1765256,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1749331,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,15925,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,7090,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.00902135,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.15925,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1765256,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1765256,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,7358,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,1477,0,0,,
Core_0_DTLB_cross_page_prefetch_late,5,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00416823,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00439615,0,0,,
Core_0_STLB_demand_access,1293072,1296654,1296625,-0.276249485213%,-0.274019088017%
Core_0_STLB_demand_hit,507435,507455,507438,-0.00394123616872%,-0.000591205230984%
Core_0_STLB_demand_miss,785637,789199,789187,-0.451343704186%,-0.449830014939%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.607574,0.608643,0.608647,-0.175636621139%,-0.176292662249%
Core_0_STLB_demand_mpki,7.85637,7.89199,7.89187,-0.451343704186%,-0.449830014939%
Core_0_STLB_vberti_prefetch_access,8841,6,0,147250%,
Core_0_STLB_vberti_prefetch_hit,3884,6,0,64633.3333333%,
Core_0_STLB_vberti_prefetch_miss,4957,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.560683,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.04957,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,8835,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,3878,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,4957,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.561064,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.04957,0,0,,
Core_0_STLB_cross_page_prefetch_issued,8835,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,8835,0,0,,
Core_0_STLB_cross_page_prefetch_useful,831,0,0,,
Core_0_STLB_cross_page_prefetch_useless,4126,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,618,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.149782,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,4826,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.973573,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0940577,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00105662,0,0,,
DRAM_read_traffic_MPKI,17.32,17.3043,16.8165,0.0907288939743%,2.9940831921%
cache_demand.count,1525207,1528360,1637803,-0.20629956293%,-6.87481949905%
cache_prefetch.count,194947,190282,32394,2.45162443111%,501.799715997%
stlb_demand.count,11570,11790,11455,-1.86598812553%,1.00392841554%
stlb_prefetch.count,276,0,0,,
stlb_miss_touch_dram.count,11841,11780,11449,0.517826825127%,3.42387981483%
stlb_miss_touch_dram.share,1.5,1.49,1.45,0.671140939597%,3.44827586207%
