Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.141,0.1409,0.1411,0.0709723207949%,-0.0708717221829%
Core_0_L1D_demand_MPKI,129.289,129.297,129.579,-0.00618730519657%,-0.223801696263%
Core_0_L2C_demand_MPKI,74.3345,74.3288,74.3343,0.00766862911819%,0.000269054797054%
Core_0_LLC_demand_MPKI,57.8152,57.8328,57.7699,-0.0304325573031%,0.0784145376745%
Core_0_L1D_prefetch_requested,2076539,2026445,0,2.47201379756%,
Core_0_L1D_prefetch_issued,1948129,1909717,0,2.01139750026%,
Core_0_L1D_prefetch_useful,15893,15619,0,1.75427364108%,
Core_0_L1D_prefetch_useless,11009,11101,0,-0.828754166291%,
Core_0_L1D_prefetch_late,363,318,0,14.1509433962%,
Core_0_L1D_prefetch_accuracy,0.00815808,0.0081787,0,-0.25211830731%,
Core_0_L1D_prefetch_coverage,0.00122775,0.00120654,0,1.7579193396%,
Core_0_vBerti_Requested,2076539,2026445,0,2.47201379756%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,11386,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,2065153,2026445,0,1.91014313243%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.00548316,0,0,,
Core_0_vBerti_Issued,1948129,1909717,0,2.01139750026%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.00574295,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.0618385,0.0576024,0,7.3540338597%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.0173898,0,0,,
Core_0_DTLB_demand_mpki,107.648,107.647,107.769,0.000928962256255%,-0.112277185462%
Core_0_DTLB_vberti_same_page_prefetch_mpki,6e-05,6e-05,0,0%,
Core_0_DTLB_vberti_cross_page_prefetch,10707,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,3850,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,6857,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,154,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.640422,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.06857,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,10707,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,10707,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,1264,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,5439,0,0,,
Core_0_DTLB_cross_page_prefetch_late,3,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.118054,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000117406,0,0,,
Core_0_STLB_demand_access,7414981,7414584,7414809,0.00535431252785%,0.00231968213881%
Core_0_STLB_demand_hit,6470352,6469757,6470001,0.00919663597875%,0.00542503780139%
Core_0_STLB_demand_miss,944629,944827,944808,-0.0209562173816%,-0.0189456482164%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.127395,0.127428,0.127422,-0.0258969771165%,-0.0211894335358%
Core_0_STLB_demand_mpki,9.44629,9.44827,9.44808,-0.0209562173816%,-0.0189456482164%
Core_0_STLB_vberti_prefetch_access,6705,2,0,335150%,
Core_0_STLB_vberti_prefetch_hit,6366,2,0,318200%,
Core_0_STLB_vberti_prefetch_miss,339,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.0505593,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.00339,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,6703,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,6364,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,339,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.0505744,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.00339,0,0,,
Core_0_STLB_cross_page_prefetch_issued,6703,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,6703,0,0,,
Core_0_STLB_cross_page_prefetch_useful,259,0,0,,
Core_0_STLB_cross_page_prefetch_useless,80,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,49,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.6125,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,318,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.938053,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0386394,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000274107,0,0,,
DRAM_read_traffic_MPKI,62.2501,62.2085,62.1105,0.0668718904973%,0.224760708737%
cache_demand.count,5781521,5783280,5776988,-0.0304152660774%,0.078466494997%
cache_prefetch.count,10429,5804,2010,79.6864231564%,418.855721393%
stlb_demand.count,433049,431769,432057,0.296454817275%,0.229599335273%
stlb_prefetch.count,15,0,0,,
stlb_miss_touch_dram.count,429745,428353,429363,0.324965624146%,0.0889690075763%
stlb_miss_touch_dram.share,45.48,45.34,45.44,0.308778120865%,0.0880281690141%
