Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.5434,0.5389,0.512,0.835034329189%,6.1328125%
Core_0_L1D_demand_MPKI,20.6936,20.887,28.1175,-0.925934791976%,-26.4031297235%
Core_0_L2C_demand_MPKI,10.1909,10.3254,12.8313,-1.30261297383%,-20.5778058342%
Core_0_LLC_demand_MPKI,6.10632,6.21366,7.89426,-1.72748428462%,-22.6486079759%
Core_0_L1D_prefetch_requested,151379112,137354024,0,10.2109043416%,
Core_0_L1D_prefetch_issued,37670744,37343014,0,0.877620644118%,
Core_0_L1D_prefetch_useful,665430,645147,0,3.14393463815%,
Core_0_L1D_prefetch_useless,12851,10755,0,19.4886099489%,
Core_0_L1D_prefetch_late,13535,13572,0,-0.272620100206%,
Core_0_L1D_prefetch_accuracy,0.0176644,0.0172762,0,2.24702191454%,
Core_0_L1D_prefetch_coverage,0.24332,0.235985,0,3.10824840562%,
Core_0_vBerti_Requested,151379112,137354024,0,10.2109043416%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,16843243,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,134535869,137354024,0,-2.05174549528%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.111265,0,0,,
Core_0_vBerti_Issued,37670744,37343014,0,0.877620644118%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0621674,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.75115,0.728126,0,3.16209007782%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.860959,0,0,,
Core_0_DTLB_demand_mpki,9.47525,9.70516,9.97582,-2.36894600398%,-5.01783312049%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00052,0.00035,0,48.5714285714%,
Core_0_DTLB_vberti_cross_page_prefetch,1828790,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1811380,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,17410,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,6874,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.00951996,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.1741,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1828790,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1828790,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,10188,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,348,0,0,,
Core_0_DTLB_cross_page_prefetch_late,87,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0055709,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0106378,0,0,,
Core_0_STLB_demand_access,901172,909295,909227,-0.893329447539%,-0.885917378168%
Core_0_STLB_demand_hit,777540,780360,780286,-0.361371674612%,-0.351922243895%
Core_0_STLB_demand_miss,123632,128935,128941,-4.11292511731%,-4.11738702197%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.13719,0.141797,0.141814,-3.24901090996%,-3.26060896667%
Core_0_STLB_demand_mpki,1.23632,1.28935,1.28941,-4.11292511731%,-4.11738702197%
Core_0_STLB_vberti_prefetch_access,10574,26,0,40569.2307692%,
Core_0_STLB_vberti_prefetch_hit,5270,25,0,20980%,
Core_0_STLB_vberti_prefetch_miss,5304,1,0,530300%,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.501608,0.0384615,0,1204.18210418%,
Core_0_STLB_vberti_prefetch_mpki,0.05304,1e-05,0,530300%,
Core_0_STLB_vberti_same_page_prefetch_mpki,1e-05,1e-05,0,0%,
Core_0_STLB_vberti_cross_page_prefetch,10536,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,5233,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,5303,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.503322,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.05303,0,0,,
Core_0_STLB_cross_page_prefetch_issued,10536,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,10536,0,0,,
Core_0_STLB_cross_page_prefetch_useful,2644,0,0,,
Core_0_STLB_cross_page_prefetch_useless,2659,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,291,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.10944,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1920,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.362059,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.250949,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.0209383,0,0,,
DRAM_read_traffic_MPKI,9.92767,9.93217,9.93166,-0.0453073195485%,-0.0401745528945%
cache_demand.count,606026,616333,781624,-1.67231026085%,-22.4657891774%
cache_prefetch.count,384876,375040,209708,2.62265358362%,83.5294790852%
stlb_demand.count,1178,1843,1834,-36.0824742268%,-35.7688113413%
stlb_prefetch.count,687,1,0,68600%,
stlb_miss_touch_dram.count,1861,1840,1830,1.14130434783%,1.69398907104%
stlb_miss_touch_dram.share,1.44,1.43,1.42,0.699300699301%,1.40845070423%
