Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.5157,0.5116,0.4907,0.801407349492%,5.09476258406%
Core_0_L1D_demand_MPKI,22.3401,22.5592,29.624,-0.971222383772%,-24.5878341885%
Core_0_L2C_demand_MPKI,11.266,11.4175,13.7908,-1.32691044449%,-18.3078574122%
Core_0_LLC_demand_MPKI,6.75596,6.86744,8.2882,-1.62331232599%,-18.4870056225%
Core_0_L1D_prefetch_requested,149625422,133845924,0,11.78930036%,
Core_0_L1D_prefetch_issued,38129092,37548154,0,1.54718125424%,
Core_0_L1D_prefetch_useful,655518,628949,0,4.22434887407%,
Core_0_L1D_prefetch_useless,12673,11222,0,12.9299590091%,
Core_0_L1D_prefetch_late,10416,9703,0,7.3482428115%,
Core_0_L1D_prefetch_accuracy,0.0171921,0.0167505,0,2.63633921375%,
Core_0_L1D_prefetch_coverage,0.22686,0.218016,0,4.05658300308%,
Core_0_vBerti_Requested,149625422,133845924,0,11.78930036%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,17107448,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,132517974,133845924,0,-0.992148255482%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.114335,0,0,,
Core_0_vBerti_Issued,38129092,37548154,0,1.54718125424%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0712931,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.74517,0.719467,0,3.57250575773%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.841102,0,0,,
Core_0_DTLB_demand_mpki,10.6957,10.877,11.1736,-1.66681989519%,-4.27704589389%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00062,0.00053,0,16.9811320755%,
Core_0_DTLB_vberti_cross_page_prefetch,2171514,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,2154844,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,16670,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,5848,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.00767667,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.1667,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,2171514,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,2171514,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,10378,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,444,0,0,,
Core_0_DTLB_cross_page_prefetch_late,74,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00477915,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0096097,0,0,,
Core_0_STLB_demand_access,1025228,1033323,1033268,-0.783394930724%,-0.778113712996%
Core_0_STLB_demand_hit,927164,930423,930368,-0.350270790812%,-0.344379858293%
Core_0_STLB_demand_miss,98064,102900,102900,-4.69970845481%,-4.69970845481%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.0956509,0.0995816,0.0995869,-3.94721514818%,-3.9523270631%
Core_0_STLB_demand_mpki,0.98064,1.029,1.029,-4.69970845481%,-4.69970845481%
Core_0_STLB_vberti_prefetch_access,10872,44,0,24609.0909091%,
Core_0_STLB_vberti_prefetch_hit,6002,44,0,13540.9090909%,
Core_0_STLB_vberti_prefetch_miss,4870,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.44794,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.0487,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,10822,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,5952,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,4870,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.450009,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.0487,0,0,,
Core_0_STLB_cross_page_prefetch_issued,10822,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,10822,0,0,,
Core_0_STLB_cross_page_prefetch_useful,2574,0,0,,
Core_0_STLB_cross_page_prefetch_useless,2296,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,233,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.101481,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1932,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.396715,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.237849,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.0255768,0,0,,
DRAM_read_traffic_MPKI,10.4405,10.4546,10.4478,-0.134868861554%,-0.06987116905%
cache_demand.count,673937,684757,825858,-1.58012258363%,-18.3955353099%
cache_prefetch.count,368523,359115,217325,2.61977361012%,69.5722995514%
stlb_demand.count,950,1592,1595,-40.3266331658%,-40.4388714734%
stlb_prefetch.count,641,0,0,,
stlb_miss_touch_dram.count,1587,1588,1591,-0.0629722921914%,-0.251414204903%
stlb_miss_touch_dram.share,1.54,1.54,1.55,0%,-0.645161290323%
