Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1518,0.1517,0.1458,0.0659195781147%,4.11522633745%
Core_0_L1D_demand_MPKI,49.964,50.0793,58.2548,-0.230234847532%,-14.2319602848%
Core_0_L2C_demand_MPKI,42.6643,42.7907,48.7708,-0.295391288294%,-12.5208116332%
Core_0_LLC_demand_MPKI,42.5873,42.6594,46.902,-0.169013160054%,-9.19939448211%
Core_0_L1D_prefetch_requested,229194084,214246737,0,6.97669761944%,
Core_0_L1D_prefetch_issued,85814629,92176050,0,-6.90138164957%,
Core_0_L1D_prefetch_useful,749747,740067,0,1.30798968202%,
Core_0_L1D_prefetch_useless,59814,57373,0,4.25461453994%,
Core_0_L1D_prefetch_late,543,622,0,-12.7009646302%,
Core_0_L1D_prefetch_accuracy,0.00873682,0.00802884,0,8.81796124969%,
Core_0_L1D_prefetch_coverage,0.130478,0.128752,0,1.34056170001%,
Core_0_vBerti_Requested,229194084,214246737,0,6.97669761944%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,14849654,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,214344430,214246737,0,0.0455983607349%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0647907,0,0,,
Core_0_vBerti_Issued,85814629,92176050,0,-6.90138164957%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0282,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.625581,0.569767,0,9.79593412746%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.837035,0,0,,
Core_0_DTLB_demand_mpki,48.1906,49.0076,48.9978,-1.66708836997%,-1.64742090461%
Core_0_DTLB_vberti_same_page_prefetch_mpki,1e-05,6e-05,0,-83.3333333333%,
Core_0_DTLB_vberti_cross_page_prefetch,1764431,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1708532,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,55899,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,34315,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.031681,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.55899,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1764431,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1764431,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,13535,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,8049,0,0,,
Core_0_DTLB_cross_page_prefetch_late,9,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00767103,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00280077,0,0,,
Core_0_STLB_demand_access,4281392,4294537,4293833,-0.306086546699%,-0.289741124073%
Core_0_STLB_demand_hit,109669,109668,109049,0.000911843017106%,0.568551751965%
Core_0_STLB_demand_miss,4171723,4184869,4184784,-0.314131696834%,-0.312106909222%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.974385,0.974463,0.974603,-0.00800440858196%,-0.0223680821832%
Core_0_STLB_demand_mpki,41.7172,41.8487,41.8478,-0.31422720419%,-0.312083311429%
Core_0_STLB_vberti_prefetch_access,21585,6,0,359650%,
Core_0_STLB_vberti_prefetch_hit,5928,6,0,98700%,
Core_0_STLB_vberti_prefetch_miss,15657,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.725365,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.15657,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,21584,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,5927,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,15657,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.725398,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.15657,0,0,,
Core_0_STLB_cross_page_prefetch_issued,21584,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,21584,0,0,,
Core_0_STLB_cross_page_prefetch_useful,1062,0,0,,
Core_0_STLB_cross_page_prefetch_useless,14595,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,274,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0187736,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,13570,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.866705,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0492031,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000254506,0,0,,
DRAM_read_traffic_MPKI,64.4716,64.4288,64.5325,0.0664299195391%,-0.0943710533452%
cache_demand.count,4258730,4265942,4690203,-0.169059963778%,-9.19945256101%
cache_prefetch.count,758547,747545,354325,1.4717508645%,114.082269103%
stlb_demand.count,1428490,1429394,1408726,-0.0632435843441%,1.40296977553%
stlb_prefetch.count,1391,0,0,,
stlb_miss_touch_dram.count,1354447,1353938,1335757,0.0375940404952%,1.39920659222%
stlb_miss_touch_dram.share,32.35,32.35,31.92,0%,1.34711779449%
