Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
Core_0_STLB_vberti_same_page_prefetch_mpki,,,,"=IFERROR((B47-C47)/C47,"""")","=IFERROR((B47-D47)/D47,"""")"
Core_0_STLB_vberti_cross_page_prefetch,,,,"=IFERROR((B48-C48)/C48,"""")","=IFERROR((B48-D48)/D48,"""")"
Core_0_STLB_vberti_cross_page_prefetch_hit,,,,"=IFERROR((B49-C49)/C49,"""")","=IFERROR((B49-D49)/D49,"""")"
Core_0_STLB_vberti_cross_page_prefetch_miss,,,,"=IFERROR((B50-C50)/C50,"""")","=IFERROR((B50-D50)/D50,"""")"
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,,,,"=IFERROR((B51-C51)/C51,"""")","=IFERROR((B51-D51)/D51,"""")"
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,,,,"=IFERROR((B52-C52)/C52,"""")","=IFERROR((B52-D52)/D52,"""")"
Core_0_STLB_vberti_cross_page_prefetch_mpki,,,,"=IFERROR((B53-C53)/C53,"""")","=IFERROR((B53-D53)/D53,"""")"
Core_0_STLB_cross_page_prefetch_issued,,,,"=IFERROR((B54-C54)/C54,"""")","=IFERROR((B54-D54)/D54,"""")"
Core_0_STLB_cross_page_prefetch_lookups,,,,"=IFERROR((B55-C55)/C55,"""")","=IFERROR((B55-D55)/D55,"""")"
Core_0_STLB_cross_page_prefetch_useful,,,,"=IFERROR((B56-C56)/C56,"""")","=IFERROR((B56-D56)/D56,"""")"
Core_0_STLB_cross_page_prefetch_useless,,,,"=IFERROR((B57-C57)/C57,"""")","=IFERROR((B57-D57)/D57,"""")"
Core_0_STLB_cross_page_prefetch_late,,,,"=IFERROR((B58-C58)/C58,"""")","=IFERROR((B58-D58)/D58,"""")"
Core_0_STLB_cross_page_prefetch_accuracy,,,,"=IFERROR((B59-C59)/C59,"""")","=IFERROR((B59-D59)/D59,"""")"
Core_0_STLB_cross_page_prefetch_coverage,,,,"=IFERROR((B60-C60)/C60,"""")","=IFERROR((B60-D60)/D60,"""")"
DRAM_read_traffic_MPKI,,,,"=IFERROR((B61-C61)/C61,"""")","=IFERROR((B61-D61)/D61,"""")"
cache_demand.count,,,,"=IFERROR((B62-C62)/C62,"""")","=IFERROR((B62-D62)/D62,"""")"
cache_prefetch.count,,,,"=IFERROR((B63-C63)/C63,"""")","=IFERROR((B63-D63)/D63,"""")"
stlb_demand.count,,,,"=IFERROR((B64-C64)/C64,"""")","=IFERROR((B64-D64)/D64,"""")"
stlb_prefetch.count,,,,"=IFERROR((B65-C65)/C65,"""")","=IFERROR((B65-D65)/D65,"""")"
stlb_miss_touch_dram.count,,,,"=IFERROR((B66-C66)/C66,"""")","=IFERROR((B66-D66)/D66,"""")"
stlb_miss_touch_dram.share,,,,"=IFERROR((B67-C67)/C67,"""")","=IFERROR((B67-D67)/D67,"""")"
