dataset,workload,nopref_ipc,pref_ipc,ipc_speedup,ipc_speedup_pct,nopref_stlb_mpki,pref_stlb_mpki,stlb_mpki_norm,stlb_mpki_change_pct,nopref_stlb_miss_rate,pref_stlb_miss_rate,stlb_miss_rate_norm,stlb_miss_rate_change_pct
spec06,400.perlbench,2.1105907059399271,2.172979068652066,1.0295596690237272,2.9559669023727198,0.0081499997555000078,0.0083199997504000076,1.0208588957055214,2.0858895705521352,0.077010299536993287,0.073543710775214349,0.9549853878945932,-4.5014612105406808
spec06,401.bzip2,1.4991102206590707,1.640325151318512,1.0941991647534477,9.4199164753447704,0.0074499995530000265,0.0074699995518000273,1.0026845637583894,0.26845637583894355,0.0017827423363017789,0.00174883703507741,0.98098137878146541,-1.9018621218534593
spec06,403.gcc,1.5248719289737229,1.6668262480247271,1.0930926173888866,9.3092617388886634,0.28883333333333333,0.31874666666666668,1.1035660703981536,10.356607039815358,0.056608753483741232,0.060702859174242042,1.0723228376981784,7.2322837698178377
spec06,410.bwaves,1.6358056154676661,2.7233417090836936,1.6648321067812866,66.483210678128657,0.18589999380333355,0.18579332837884457,0.99942622147367133,-0.05737785263286721,0.3124859922004572,0.30859604247638661,0.98755160288408961,-1.2448397115910392
spec06,416.gamess,2.3322799999999999,2.3228,0.99593530793901253,-0.40646920609874737,0.00045999996320000294,0.00059999995200000383,1.3043478260869565,30.434782608695656,5.9293938097128627e-05,7.5400944522498384e-05,1.2716467642777425,27.164676427774246
spec06,429.mcf,0.18817139987970288,0.32212276413160507,1.7118582544294014,71.185825442940143,4.7081958116721676,4.8448318062067282,1.0290208818834221,2.9020881883422112,0.06453246176651932,0.065285654925010664,1.0116715392203139,1.1671539220313942
spec06,433.milc,0.78103084817534707,1.0750455051304406,1.3764443589417419,37.644435894174187,1.292306614974402,1.2923666149720021,1.0000464286082766,0.0046428608276638528,0.91135443650946635,0.90674580901062718,0.99494310082420789,-0.50568991757921067
spec06,434.zeusmp,1.8733200000000001,2.8223999999999996,1.5066299404266219,50.662994042662191,0.034499999310000015,0.035459999290800015,1.0278260869565217,2.7826086956521667,0.0027617012079440935,0.0028276564899740201,1.0238821208609408,2.388212086094077
spec06,435.gromacs,2.5662413864920426,3.2415374986164207,1.2631459829456975,26.314598294569748,0.013474999258875041,0.013564999321750034,1.0066790402838588,0.66790402838587948,0.010685158532862313,0.0095994282095102634,0.89838893639126871,-10.161106360873129
spec06,436.cactusADM,1.3289500000000001,1.9065799999999999,1.4346514165318482,43.465141653184823,9.4180398116392041,9.2412200000000002,0.98122541259374563,-1.8774587406254373,0.34788319625655928,0.33698694676163288,0.96867842536754623,-3.1321574632453775
