dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec17,600.perlbench_s,3,2.6180670360666096,0.017786665955200027,0.028649356785430492,0.025825226037841206,0.0012993149066855658,0.0015248158409037218,0,0,0.90142428785607198,0.045352323838080959,0.053223388305847073,0,0
spec17,602.gcc_s,4,1.1950439179562036,0.49319498520415045,0.30614784881158558,0.27809953009677402,0.0018498171908849948,0.026198501523926578,0,0,0.90838309390808913,0.0060422348158436319,0.085574671276067271,0,0
spec17,603.bwaves_s,7,2.3418091279097886,0.16344285060514313,0.32924119989870387,0.29406957202385064,0,0.035171627874853235,0,0,0.8931736736299275,0,0.10682632637007254,0,0
spec17,605.mcf_s,9,0.40236019136128842,6.6090530983447788,0.27588395463037063,0.2655902327265367,0,0.010293721903833921,0,0,0.9626882182487726,0,0.037311781751227444,0,0
spec17,607.cactuBSSN_s,4,2.5847034898820662,0.044319998227200071,0.0013322395662526162,0.00082197858617278415,1.3075907295123828e-05,0.0004971850727847083,0,0,0.61699007220216606,0.0098149819494584845,0.37319494584837543,0,0
spec17,619.lbm_s,4,0.71171294185246736,0.60695497268702625,0.54134892391120149,0.54134892391120149,0,0,0,0,1,0,0,0,0
spec17,620.omnetpp_s,2,0.49931704579755737,4.6727599532724007,0.22463647931896991,0.21688028178831936,0.00063601396634750586,0.0071201835643030309,0,0,0.96547222626456308,0.0028313031270598104,0.031696470608377061,0,0
spec17,621.wrf_s,4,1.7060917911269826,0.087929997362100082,0.12782195345321334,0.10661278364902385,0.00077771801543806602,0.020431451788751435,0,0,0.83407255771636524,0.006084385306493802,0.15984305697714091,0,0
spec17,623.xalancbmk_s,6,1.1783010456694869,1.4327799522406683,0.1028398590884774,0.093204110206515201,0.00048401251398444461,0.0091517363679777513,0,0,0.90630336362409669,0.0047064680783744425,0.088990168297528816,0,0
spec17,625.x264_s,5,3.6793881982073326,0.010903999302144045,0.010382072453612017,0.0087748697480271778,3.0468297736205479e-05,0.0015767344078486335,0,0,0.84519442406456347,0.00293470286133529,0.15187087307410124,0,0
spec17,627.cam4_s,2,2.4212665918481591,0.01221999951120002,0.022624183067039415,0.020994945661229704,0.00012959843000759076,0.0014996389758021218,0,0,0.92798690671031092,0.0057283142389525366,0.0662847790507365,0,0
spec17,628.pop2_s,1,2.9177300000000006,0.049639999999999997,0.055001551212161506,0.033639143730886847,6.6480521207286261e-05,0.021295926960067366,0,0,0.61160354552780016,0.0012087026591458502,0.38718775181305398,0,0
spec17,631.deepsjeng_s,1,1.66235,0.18159998547200115,0.63518712836656177,0.63308849247988808,0.00013990905911157747,0.0019587268275620844,0,0,0.99669603524229078,0.00022026431718061675,0.0030837004405286344,0,0
spec17,638.imagick_s,3,3.2938524340189872,0.0018999999240000031,0.0064006108653176727,0.0050081972735643542,0,0.0013924135917533181,0,0,0.78245614035087718,0,0.21754385964912282,0,0
spec17,641.leela_s,7,1.6140900946605834,0.0029857142260000013,0.0053149556239351012,0.0038705083538895812,0,0.0014444472700455204,0,0,0.72822966507177034,0,0.27177033492822966,0,0
spec17,644.nab_s,5,1.981158924667904,0.012607999193088052,0.04826509049704468,0.030364744433895814,0,0.017900346063148869,0,0,0.62912436548223349,0,0.37087563451776651,0,0
spec17,648.exchange2_s,10,2.5812958446159056,0.00027999998544000077,1,0.31428571428571428,0.68571428571428572,0,0,0,0.31428571428571428,0.68571428571428572,0,0,0
spec17,649.fotonik3d_s,5,2.0144883175999047,0.78954396841824126,0.62215063795451109,0.43889631348025621,0,0.18325432447425488,0,0,0.70545023456577471,0,0.29454976543422534,0,0
spec17,654.roms_s,9,1.8011022352560888,0.27261109657185262,0.7508614938272361,0.53028234962877729,0.0001591391794539078,0.22042000501900488,0,0,0.70623191359282655,0.00021194212349704504,0.29355614428367638,0,0
spec17,657.xz_s,4,1.8374319960934344,0.39303999017400026,0.13341978145823502,0.12976553774920313,0,0.0036542437090319054,0,0,0.97261093018522293,0,0.027389069814777123,0,0
gap,gap.bc.twitter-10B,1,0.163101,35.753700000000002,0.96699938821643183,0.90043127766481512,0,0.066568110551616738,0,0,0.93116013167867939,0,0.068839868321320594,0,0
