dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
parsec,gmean_parsec,6,0.402010285058,6.566455,0.388005333333,0.387974166667,3.11485116667e-05,0,0,0,0.999899077921,0.000100922078612,0,0,0
xsbench,xsbench_XL100hash,2,0.325516558267,4.622745,0.54105945,0.54105945,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XL100nuclide,4,0.155031211754,36.657525,0.9644575,0.9644575,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XL100unionized,1,0.490638,1.02854,0.099672,0.099672,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XL64hash,2,0.295214431316,5.49678,0.59392,0.59392,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XL64nuclide,1,0.154987,36.7002,0.965814,0.965814,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XL64unionized,1,0.491016,1.02847,0.0996461,0.0996461,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XXL100hash,3,0.264284309009,6.66262333333,0.699908333333,0.699908333333,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XXL100nuclide,7,0.173178216814,33.2188442857,0.849550571429,0.849550571429,0,0,0,0,1,0,0,0,0
xsbench,xsbench_XXL100unionized,1,0.326408,8.57653,0.543885,0.543881,4.43909e-06,0,0,0,0.999991838191,8.16180902999e-06,0,0,0
xsbench,xsbench_XXL64hash,2,0.253295846717,8.96305,0.7652925,0.76529,2.21954e-06,0,0,0,0.999995918953,4.08104726669e-06,0,0,0
xsbench,xsbench_XXL64nuclide,3,0.189652097579,28.5207,0.825199333333,0.825197666667,1.47957e-06,0,0,0,0.999997278975,2.72102497123e-06,0,0,0
xsbench,xsbench_XXL64unionized,1,0.326137,8.57761,0.543829,0.543824,4.43807e-06,0,0,0,0.999991839219,8.16078138316e-06,0,0,0
xsbench,gmean_xsbench,28,0.225780256494,20.6710171429,0.729764178571,0.7297635,6.34105357143e-07,0,0,0,0.999998834009,1.16599142358e-06,0,0,0
all,gmean_all,179,0.335328493541,18.9173096089,0.563971363128,0.559476551955,0.00449480132052,0,0,0,0.961310844218,0.0386891557819,0,0,0
