Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.6252,0.5663,0.3608,10.4008476073%,73.2815964523%
Core_0_L1D_demand_MPKI,27.8209,31.6287,55.1805,-12.0390657852%,-49.5820081369%
Core_0_L2C_demand_MPKI,8.95211,16.2368,45.3011,-44.8653059716%,-80.2386476267%
Core_0_LLC_demand_MPKI,4.71549,10.2753,32.438,-54.1084931827%,-85.4630680067%
Core_0_L1D_prefetch_requested,88225001,68528386,0,28.7422718521%,
Core_0_L1D_prefetch_issued,18732614,19266328,0,-2.77019056252%,
Core_0_L1D_prefetch_useful,2691963,2209473,0,21.8373340611%,
Core_0_L1D_prefetch_useless,152531,149224,0,2.21613145339%,
Core_0_L1D_prefetch_late,365664,201096,0,81.835541234%,
Core_0_L1D_prefetch_accuracy,0.143705,0.114681,0,25.3084643489%,
Core_0_L1D_prefetch_coverage,0.491768,0.411268,0,19.5736113678%,
Core_0_vBerti_Requested,88225001,68528386,0,28.7422718521%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,26256449,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,61968552,68528386,0,-9.57243323956%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.297608,0,0,,
Core_0_vBerti_Issued,18732614,19266328,0,-2.77019056252%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.244979,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.787672,0.718856,0,9.57298819235%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.82522,0,0,,
Core_0_DTLB_demand_mpki,2.49338,5.44433,4.21313,-54.2022618026%,-40.8188211615%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.0005,0.00026,0,92.3076923077%,
Core_0_DTLB_vberti_cross_page_prefetch,3544397,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,3212379,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,332018,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,195420,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.093674,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,3.32018,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,3544397,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,3544397,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,116138,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,20460,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1443,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0327666,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.317772,0,0,,
Core_0_STLB_demand_access,217614,299059,299912,-27.2337565497%,-27.4407159433%
Core_0_STLB_demand_hit,203913,169233,170092,20.4924571449%,19.8839451591%
Core_0_STLB_demand_miss,13701,129826,129820,-89.4466439696%,-89.4461562163%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.0629601,0.434115,0.43286,-85.4969075015%,-85.4548583838%
Core_0_STLB_demand_mpki,0.13701,1.29826,1.2982,-89.4466439696%,-89.4461562163%
Core_0_STLB_vberti_prefetch_access,136626,13,0,1050869.23077%,
Core_0_STLB_vberti_prefetch_hit,19836,13,0,152484.615385%,
Core_0_STLB_vberti_prefetch_miss,116790,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.854815,0,0,,
Core_0_STLB_vberti_prefetch_mpki,1.1679,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,136598,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,19808,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,116790,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.854991,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,1.1679,0,0,,
Core_0_STLB_cross_page_prefetch_issued,136598,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,136598,0,0,,
Core_0_STLB_cross_page_prefetch_useful,4755,0,0,,
Core_0_STLB_cross_page_prefetch_useless,112035,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,149,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.00132994,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1342,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.0114907,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0348102,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.25764,0,0,,
DRAM_read_traffic_MPKI,42.3924,43.6736,38.2685,-2.93358001172%,10.7762258777%
cache_demand.count,468330,1016270,3243632,-53.9167740856%,-85.5615556882%
cache_prefetch.count,3755462,3335876,569110,12.5779855127%,559.883326598%
stlb_demand.count,3820,15217,14106,-74.8964973385%,-72.9193251099%
stlb_prefetch.count,11623,0,0,,
stlb_miss_touch_dram.count,15348,15118,14006,1.52136525996%,9.58160788234%
stlb_miss_touch_dram.share,11.76,11.64,10.79,1.03092783505%,8.98980537535%
