Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1679,0.1669,0.1637,0.599161174356%,2.56566890654%
Core_0_L1D_demand_MPKI,111.355,112.167,125.955,-0.723920582703%,-11.5914413878%
Core_0_L2C_demand_MPKI,76.1765,76.2802,77.994,-0.135946156408%,-2.33030745955%
Core_0_LLC_demand_MPKI,75.8184,75.9294,77.1024,-0.146188432939%,-1.66531781112%
Core_0_L1D_prefetch_requested,14524774,13904552,0,4.46056802118%,
Core_0_L1D_prefetch_issued,9327181,9011480,0,3.50332020933%,
Core_0_L1D_prefetch_useful,251513,238802,0,5.32281974188%,
Core_0_L1D_prefetch_useless,247119,233416,0,5.87063440381%,
Core_0_L1D_prefetch_late,6091,5520,0,10.3442028986%,
Core_0_L1D_prefetch_accuracy,0.0269656,0.0264998,0,1.75774911509%,
Core_0_L1D_prefetch_coverage,0.0220877,0.020846,0,5.95653842464%,
Core_0_vBerti_Requested,14524774,13904552,0,4.46056802118%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,604660,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,13920114,13904552,0,0.111920182685%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0416296,0,0,,
Core_0_vBerti_Issued,9327181,9011480,0,3.50332020933%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0417271,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.357843,0.351904,0,1.68767618441%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.356339,0,0,,
Core_0_DTLB_demand_mpki,108.183,108.86,110.318,-0.621899687672%,-1.93531427328%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.0018,0.00173,0,4.04624277457%,
Core_0_DTLB_vberti_cross_page_prefetch,321593,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,231401,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,90192,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,51000,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.280454,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.90192,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,321593,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,321593,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,7763,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,31429,0,0,,
Core_0_DTLB_cross_page_prefetch_late,234,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0241392,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000717065,0,0,,
Core_0_STLB_demand_access,7595592,7603059,7609205,-0.0982104702857%,-0.178901738092%
Core_0_STLB_demand_hit,359426,359306,365444,0.0333977167094%,-1.64676393647%
Core_0_STLB_demand_miss,7236166,7243753,7243761,-0.104738524353%,-0.104848848547%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.95268,0.952742,0.951973,-0.00650753299424%,0.074266812189%
Core_0_STLB_demand_mpki,72.3617,72.4375,72.4376,-0.104641932701%,-0.104779838095%
Core_0_STLB_vberti_prefetch_access,39321,118,0,33222.8813559%,
Core_0_STLB_vberti_prefetch_hit,20642,118,0,17393.220339%,
Core_0_STLB_vberti_prefetch_miss,18679,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.475039,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.18679,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,39192,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,20513,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,18679,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.476602,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.18679,0,0,,
Core_0_STLB_cross_page_prefetch_issued,39192,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,39192,0,0,,
Core_0_STLB_cross_page_prefetch_useful,260,0,0,,
Core_0_STLB_cross_page_prefetch_useless,18419,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1605,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0871383,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,17036,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.91204,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00663401,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,3.59293e-05,0,0,,
DRAM_read_traffic_MPKI,96.5494,96.4553,93.2983,0.0975581435131%,3.48462940911%
cache_demand.count,7581841,7592943,7710216,-0.146214715427%,-1.66499874971%
cache_prefetch.count,1422708,1391078,949828,2.27377616496%,49.7858559655%
stlb_demand.count,648047,661511,669785,-2.03534030424%,-3.24551908448%
stlb_prefetch.count,2345,0,0,,
stlb_miss_touch_dram.count,591258,590689,592549,0.0963281862368%,-0.217872277229%
stlb_miss_touch_dram.share,8.15,8.15,8.18,0%,-0.366748166259%
