Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1404,0.1399,0.139,0.35739814153%,1.0071942446%
Core_0_L1D_demand_MPKI,45.0104,45.1799,55.7588,-0.375166833039%,-19.2765984921%
Core_0_L2C_demand_MPKI,31.696,31.7841,31.9552,-0.277182616465%,-0.811135589826%
Core_0_LLC_demand_MPKI,21.6566,21.7389,21.8711,-0.378584012991%,-0.980746281623%
Core_0_L1D_prefetch_requested,102674467,89803515,0,14.3323476815%,
Core_0_L1D_prefetch_issued,34773218,33041734,0,5.24029398699%,
Core_0_L1D_prefetch_useful,485686,478095,0,1.58775975486%,
Core_0_L1D_prefetch_useless,0,0,0,,
Core_0_L1D_prefetch_late,0,1,0,-100%,
Core_0_L1D_prefetch_accuracy,0.0139672,0.0144694,0,-3.4707728033%,
Core_0_L1D_prefetch_coverage,0.0973958,0.095694,0,1.77837690973%,
Core_0_vBerti_Requested,102674467,89803515,0,14.3323476815%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,12748129,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,89926338,89803515,0,0.136768588624%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.124161,0,0,,
Core_0_vBerti_Issued,34773218,33041734,0,5.24029398699%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0589273,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.661326,0.632066,0,4.62926339971%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.839263,0,0,,
Core_0_DTLB_demand_mpki,37.2017,37.3588,37.3589,-0.420516718952%,-0.420783267173%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,1417322,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1404340,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,12982,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,5393,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.00915953,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.12982,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1417322,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1417322,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,7588,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,1,0,0,,
Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00535376,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00203554,0,0,,
Core_0_STLB_demand_access,3719750,3725601,3725594,-0.157048486942%,-0.156860892518%
Core_0_STLB_demand_hit,1983990,1982258,1982251,0.0873751045525%,0.0877285469903%
Core_0_STLB_demand_miss,1735760,1743343,1743343,-0.434968907438%,-0.434968907438%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.466634,0.467936,0.467937,-0.278243178554%,-0.278456287919%
Core_0_STLB_demand_mpki,17.3576,17.4334,17.4334,-0.434797572476%,-0.434797572476%
Core_0_STLB_vberti_prefetch_access,7589,0,0,,
Core_0_STLB_vberti_prefetch_hit,0,0,0,,
Core_0_STLB_vberti_prefetch_miss,7589,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,1,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.07589,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,7589,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,7589,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,1,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.07589,0,0,,
Core_0_STLB_cross_page_prefetch_issued,7589,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,7589,0,0,,
Core_0_STLB_cross_page_prefetch_useful,9,0,0,,
Core_0_STLB_cross_page_prefetch_useless,7580,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1833,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.241821,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,6794,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.895243,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00118593,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,5.18502e-06,0,0,,
DRAM_read_traffic_MPKI,28.9581,28.9896,28.9481,-0.108659657256%,0.0345445815097%
cache_demand.count,2165661,2173887,2187112,-0.378400533238%,-0.980791107177%
cache_prefetch.count,485687,478091,462922,1.58881886503%,4.91767511589%
stlb_demand.count,243514,246982,244781,-1.40415090978%,-0.517605533109%
stlb_prefetch.count,953,0,0,,
stlb_miss_touch_dram.count,244289,246801,244575,-1.01782407689%,-0.11693754472%
stlb_miss_touch_dram.share,14.01,14.16,14.03,-1.0593220339%,-0.142551674982%
