Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.3231,0.3102,0.2761,4.1586073501%,17.0228178196%
Core_0_L1D_demand_MPKI,7.10264,7.67771,35.2896,-7.49012400833%,-79.8732771128%
Core_0_L2C_demand_MPKI,6.48965,6.87782,8.95714,-5.64379410918%,-27.5477440344%
Core_0_LLC_demand_MPKI,5.89865,6.2834,7.84552,-6.12327720661%,-24.8150536867%
Core_0_L1D_prefetch_requested,163432712,143896811,0,13.5763265803%,
Core_0_L1D_prefetch_issued,40619698,39196812,0,3.63010644845%,
Core_0_L1D_prefetch_useful,1656230,1616467,0,2.45987081703%,
Core_0_L1D_prefetch_useless,81013,78600,0,3.06997455471%,
Core_0_L1D_prefetch_late,2987,2248,0,32.8736654804%,
Core_0_L1D_prefetch_accuracy,0.0407741,0.0412398,0,-1.12924892943%,
Core_0_L1D_prefetch_coverage,0.699867,0.677981,0,3.22811406219%,
Core_0_vBerti_Requested,163432712,143896811,0,13.5763265803%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,19529206,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,143903506,143896811,0,0.00465263959185%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.119494,0,0,,
Core_0_vBerti_Issued,40619698,39196812,0,3.63010644845%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0605599,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.751459,0.727605,0,3.27842716859%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.874039,0,0,,
Core_0_DTLB_demand_mpki,5.37598,5.79356,5.79377,-7.20765815837%,-7.21102149378%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,1724609,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1641378,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,83231,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,55940,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0482608,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.83231,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1724609,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1724609,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,27231,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,60,0,0,,
Core_0_DTLB_cross_page_prefetch_late,215,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0157897,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0482111,0,0,,
Core_0_STLB_demand_access,531433,557870,557870,-4.73891766899%,-4.73891766899%
Core_0_STLB_demand_hit,248777,248004,248004,0.311688521153%,0.311688521153%
Core_0_STLB_demand_miss,282656,309866,309866,-8.78121510588%,-8.78121510588%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.531875,0.555445,0.555445,-4.24344444544%,-4.24344444544%
Core_0_STLB_demand_mpki,2.82656,3.09866,3.09866,-8.78121510588%,-8.78121510588%
Core_0_STLB_vberti_prefetch_access,27291,0,0,,
Core_0_STLB_vberti_prefetch_hit,54,0,0,,
Core_0_STLB_vberti_prefetch_miss,27237,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.998021,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.27237,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,27291,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,54,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,27237,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.998021,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.27237,0,0,,
Core_0_STLB_cross_page_prefetch_issued,27291,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,27291,0,0,,
Core_0_STLB_cross_page_prefetch_useful,89,0,0,,
Core_0_STLB_cross_page_prefetch_useless,27148,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,15,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.000552527,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,10026,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.368102,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00326115,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000314771,0,0,,
DRAM_read_traffic_MPKI,23.815,23.7871,23.6665,0.117290464159%,0.62746920753%
cache_demand.count,589859,628339,784551,-6.12408270058%,-24.8157226235%
cache_prefetch.count,1750588,1709455,1541250,2.40620548654%,13.582351987%
stlb_demand.count,37572,40915,40845,-8.17059758035%,-8.01322071245%
stlb_prefetch.count,3484,0,0,,
stlb_miss_touch_dram.count,40918,40778,40714,0.343322379715%,0.501056147762%
stlb_miss_touch_dram.share,13.2,13.16,13.14,0.303951367781%,0.456621004566%
