Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1702,0.1702,0.1672,0%,1.79425837321%
Core_0_L1D_demand_MPKI,116.599,117.396,129.114,-0.678898769975%,-9.69298449432%
Core_0_L2C_demand_MPKI,77.5441,77.6446,79.0829,-0.129435916986%,-1.94580623624%
Core_0_LLC_demand_MPKI,77.2198,77.3311,78.301,-0.143926570293%,-1.38082527682%
Core_0_L1D_prefetch_requested,15081685,14470093,0,4.22659342963%,
Core_0_L1D_prefetch_issued,9464568,9140446,0,3.54601952684%,
Core_0_L1D_prefetch_useful,220285,209349,0,5.22381286751%,
Core_0_L1D_prefetch_useless,237936,221678,0,7.33406111567%,
Core_0_L1D_prefetch_late,5727,5499,0,4.14620840153%,
Core_0_L1D_prefetch_accuracy,0.0232747,0.0229036,0,1.62026930264%,
Core_0_L1D_prefetch_coverage,0.0185422,0.0175203,0,5.83266268272%,
Core_0_vBerti_Requested,15081685,14470093,0,4.22659342963%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,597164,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,14484521,14470093,0,0.0997091034591%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0395953,0,0,,
Core_0_vBerti_Issued,9464568,9140446,0,3.54601952684%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0395686,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.372446,0.368322,0,1.11967246051%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.372869,0,0,,
Core_0_DTLB_demand_mpki,113.201,113.844,114.422,-0.564807982854%,-1.06710248029%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00174,0.00179,0,-2.79329608939%,
Core_0_DTLB_vberti_cross_page_prefetch,307820,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,220956,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,86864,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,54667,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.282191,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.86864,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,307820,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,307820,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,7751,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,24446,0,0,,
Core_0_DTLB_cross_page_prefetch_late,237,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0251803,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000684244,0,0,,
Core_0_STLB_demand_access,7663513,7670846,7676838,-0.0955957139538%,-0.173574067865%
Core_0_STLB_demand_hit,321518,321238,327226,0.0871627889602%,-1.74436016698%
Core_0_STLB_demand_miss,7341995,7349608,7349612,-0.103583755759%,-0.103638124026%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.958046,0.958122,0.957375,-0.00793218400163%,0.0700874787831%
Core_0_STLB_demand_mpki,73.42,73.4961,73.4961,-0.10354290908%,-0.10354290908%
Core_0_STLB_vberti_prefetch_access,32320,123,0,26176.4227642%,
Core_0_STLB_vberti_prefetch_hit,12906,121,0,10566.1157025%,
Core_0_STLB_vberti_prefetch_miss,19414,2,0,970600%,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.600681,0.0162602,0,3594.17965339%,
Core_0_STLB_vberti_prefetch_mpki,0.19414,2e-05,0,970600%,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,2e-05,0,-100%,
Core_0_STLB_vberti_cross_page_prefetch,32197,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,12783,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,19414,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.602975,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.19414,0,0,,
Core_0_STLB_cross_page_prefetch_issued,32197,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,32197,0,0,,
Core_0_STLB_cross_page_prefetch_useful,277,0,0,,
Core_0_STLB_cross_page_prefetch_useless,19137,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,2118,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.110676,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,17691,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.91125,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00860329,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,3.77267e-05,0,0,,
DRAM_read_traffic_MPKI,98.2617,97.9131,94.5431,0.356029989858%,3.933232568%
cache_demand.count,7721981,7733108,7830058,-0.143887813283%,-1.3802835177%
cache_prefetch.count,1444524,1407319,961648,2.64367922269%,50.2133836913%
stlb_demand.count,657231,650884,662601,0.97513535438%,-0.810442483486%
stlb_prefetch.count,2434,0,0,,
stlb_miss_touch_dram.count,598544,593934,591400,0.776180518374%,1.20798106189%
stlb_miss_touch_dram.share,8.13,8.08,8.05,0.618811881188%,0.993788819876%
