Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.03341,0.0334,0.0334,0.0299401197605%,0.0299401197605%
Core_0_L1D_demand_MPKI,164.971,165.582,180.328,-0.369001461512%,-8.51614835189%
Core_0_L2C_demand_MPKI,143.296,143.522,144.012,-0.157467147894%,-0.49718079049%
Core_0_LLC_demand_MPKI,111.349,111.522,112.004,-0.155126342784%,-0.584800542838%
Core_0_L1D_prefetch_requested,24563037,23597760,0,4.09054503478%,
Core_0_L1D_prefetch_issued,23110771,22354107,0,3.38489924916%,
Core_0_L1D_prefetch_useful,1217017,1198328,0,1.55958969497%,
Core_0_L1D_prefetch_useless,43427,40161,0,8.13226762282%,
Core_0_L1D_prefetch_late,12950,11647,0,11.1874302395%,
Core_0_L1D_prefetch_accuracy,0.0526602,0.0536066,0,-1.76545425377%,
Core_0_L1D_prefetch_coverage,0.0687033,0.0674867,0,1.80272557408%,
Core_0_vBerti_Requested,24563037,23597760,0,4.09054503478%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,934618,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,23628419,23597760,0,0.129923348657%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0380498,0,0,,
Core_0_vBerti_Issued,23110771,22354107,0,3.38489924916%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0322904,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.059124,0.0527022,0,12.185070073%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.201539,0,0,,
Core_0_DTLB_demand_mpki,169.57,170.032,170.091,-0.271713559801%,-0.306306624101%
Core_0_DTLB_vberti_same_page_prefetch_mpki,2e-05,1e-05,0,100%,
Core_0_DTLB_vberti_cross_page_prefetch,615591,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,545016,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,70575,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,39719,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.114646,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.70575,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,615591,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,615591,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,20255,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,10601,0,0,,
Core_0_DTLB_cross_page_prefetch_late,361,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0329033,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00119307,0,0,,
Core_0_STLB_demand_access,16924807,16942982,16944197,-0.107271553496%,-0.114434458004%
Core_0_STLB_demand_hit,3028911,3027065,3028286,0.0609831635594%,0.0206387375565%
Core_0_STLB_demand_miss,13895896,13915917,13915911,-0.143871223147%,-0.143828169065%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.821037,0.821338,0.821279,-0.0366475190482%,-0.0294662349823%
Core_0_STLB_demand_mpki,138.959,139.159,139.159,-0.143720492386%,-0.143720492386%
Core_0_STLB_vberti_prefetch_access,30858,1,0,3085700%,
Core_0_STLB_vberti_prefetch_hit,9069,0,0,,
Core_0_STLB_vberti_prefetch_miss,21789,1,0,2178800%,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.706105,1,0,-29.3895%,
Core_0_STLB_vberti_prefetch_mpki,0.21789,1e-05,0,2178800%,
Core_0_STLB_vberti_same_page_prefetch_mpki,1e-05,1e-05,0,0%,
Core_0_STLB_vberti_cross_page_prefetch,30856,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,9068,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,21788,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.706119,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.21788,0,0,,
Core_0_STLB_cross_page_prefetch_issued,30856,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,30856,0,0,,
Core_0_STLB_cross_page_prefetch_useful,4366,0,0,,
Core_0_STLB_cross_page_prefetch_useless,17422,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,2336,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.134083,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,21582,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.990545,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.141496,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000314095,0,0,,
DRAM_read_traffic_MPKI,125.241,125.104,124.776,0.109508888605%,0.372667820735%
cache_demand.count,11134850,11152169,11200359,-0.155297144439%,-0.584883038124%
cache_prefetch.count,1308878,1276681,1195022,2.52192991045%,9.52752334267%
stlb_demand.count,77353,81538,82218,-5.13257622213%,-5.91719574789%
stlb_prefetch.count,2983,0,0,,
stlb_miss_touch_dram.count,80279,81477,82158,-1.47035359672%,-2.28705664695%
stlb_miss_touch_dram.share,0.58,0.59,0.59,-1.69491525424%,-1.69491525424%
