Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1965,0.1876,0.1468,4.74413646055%,33.8555858311%
Core_0_L1D_demand_MPKI,118.648,120.051,145.74,-1.16866998192%,-18.5892685605%
Core_0_L2C_demand_MPKI,70.1437,71.1751,80.91,-1.44910228437%,-13.30651341%
Core_0_LLC_demand_MPKI,43.3159,44.2524,53.9133,-2.11626940008%,-19.6563742156%
Core_0_L1D_prefetch_requested,69601157,55635209,0,25.102715081%,
Core_0_L1D_prefetch_issued,31147595,29650039,0,5.05077244586%,
Core_0_L1D_prefetch_useful,912532,871480,0,4.71060724285%,
Core_0_L1D_prefetch_useless,490318,442160,0,10.8915324769%,
Core_0_L1D_prefetch_late,14032,14497,0,-3.20756018487%,
Core_0_L1D_prefetch_accuracy,0.029297,0.0293922,0,-0.323895455257%,
Core_0_L1D_prefetch_coverage,0.0714182,0.0676793,0,5.52443657071%,
Core_0_vBerti_Requested,69601157,55635209,0,25.102715081%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,10915340,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,58685817,55635209,0,5.48323274925%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.156827,0,0,,
Core_0_vBerti_Issued,31147595,29650039,0,5.05077244586%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0858746,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.552485,0.467063,0,18.2891815451%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.754952,0,0,,
Core_0_DTLB_demand_mpki,69.4772,72.0263,72.4274,-3.53912390335%,-4.073320318%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00268,0.00208,0,28.8461538462%,
Core_0_DTLB_vberti_cross_page_prefetch,2048548,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1901136,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,147412,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,73539,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0719593,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.47412,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,2048548,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,2048548,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,66069,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,7804,0,0,,
Core_0_DTLB_cross_page_prefetch_late,126,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0322516,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00941987,0,0,,
Core_0_STLB_demand_access,6905662,6966260,6970780,-0.869878528795%,-0.934156579321%
Core_0_STLB_demand_hit,5764983,5759961,5764159,0.087188090336%,0.0142952337019%
Core_0_STLB_demand_miss,1140679,1206299,1206621,-5.43977902659%,-5.46501345493%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.16518,0.173163,0.173097,-4.61010724%,-4.57373611328%
Core_0_STLB_demand_mpki,11.4068,12.063,12.0662,-5.43977451712%,-5.46485223185%
Core_0_STLB_vberti_prefetch_access,73981,79,0,93546.835443%,
Core_0_STLB_vberti_prefetch_hit,7177,72,0,9868.05555556%,
Core_0_STLB_vberti_prefetch_miss,66804,7,0,954242.857143%,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.902989,0.0886076,0,919.087527481%,
Core_0_STLB_vberti_prefetch_mpki,0.66804,7e-05,0,954242.857143%,
Core_0_STLB_vberti_same_page_prefetch_mpki,9e-05,7e-05,0,28.5714285714%,
Core_0_STLB_vberti_cross_page_prefetch,73873,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,7078,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,66795,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.904187,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.66795,0,0,,
Core_0_STLB_cross_page_prefetch_issued,73873,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,73873,0,0,,
Core_0_STLB_cross_page_prefetch_useful,6517,0,0,,
Core_0_STLB_cross_page_prefetch_useless,60278,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,448,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.00743223,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,65056,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.973965,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.088219,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00568081,0,0,,
DRAM_read_traffic_MPKI,80.4554,78.8652,66.6411,2.01635195245%,20.7293997248%
cache_demand.count,4331594,4425236,5391328,-2.11609053167%,-19.6562702177%
cache_prefetch.count,3699162,3447646,1257137,7.29529655887%,194.252893678%
stlb_demand.count,5943,13634,15643,-56.410444477%,-62.0085661318%
stlb_prefetch.count,8844,2,0,442100%,
stlb_miss_touch_dram.count,14650,13515,15514,8.39807621162%,-5.56916333634%
stlb_miss_touch_dram.share,1.21,1.12,1.29,8.03571428571%,-6.2015503876%
