Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.03213,0.0321,0.03211,0.0934579439252%,0.0622858922454%
Core_0_L1D_demand_MPKI,168.581,169.162,183.683,-0.343457750559%,-8.22177338131%
Core_0_L2C_demand_MPKI,149.578,149.73,150.226,-0.101516062245%,-0.431350099184%
Core_0_LLC_demand_MPKI,116.972,117.212,117.604,-0.204757192096%,-0.537396687188%
Core_0_L1D_prefetch_requested,24270159,23372142,0,3.84225373952%,
Core_0_L1D_prefetch_issued,22969835,22260005,0,3.18881329991%,
Core_0_L1D_prefetch_useful,1219042,1200423,0,1.55103659293%,
Core_0_L1D_prefetch_useless,43416,40453,0,7.32454947717%,
Core_0_L1D_prefetch_late,13366,11851,0,12.7837313307%,
Core_0_L1D_prefetch_accuracy,0.0530714,0.0539273,0,-1.58713675634%,
Core_0_L1D_prefetch_coverage,0.0674357,0.066261,0,1.77283771751%,
Core_0_vBerti_Requested,24270159,23372142,0,3.84225373952%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,891726,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,23378433,23372142,0,0.0269166600134%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0367417,0,0,,
Core_0_vBerti_Issued,22969835,22260005,0,3.18881329991%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0311225,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.0535771,0.0475839,0,12.5950163816%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.198321,0,0,,
Core_0_DTLB_demand_mpki,168.904,169.359,169.41,-0.268660065305%,-0.298683666844%
Core_0_DTLB_vberti_same_page_prefetch_mpki,5e-05,4e-05,0,25%,
Core_0_DTLB_vberti_cross_page_prefetch,592608,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,523297,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,69311,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,38159,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.116959,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.69311,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,592608,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,592608,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,20880,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,10272,0,0,,
Core_0_DTLB_cross_page_prefetch_late,347,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0352341,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00123468,0,0,,
Core_0_STLB_demand_access,16833971,16853158,16854000,-0.113848098973%,-0.11883825798%
Core_0_STLB_demand_hit,2654698,2653195,2654036,0.0566486820607%,0.0249431431978%
Core_0_STLB_demand_miss,14179273,14199963,14199964,-0.145704605005%,-0.145711637015%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.842301,0.84257,0.842528,-0.0319261307666%,-0.0269427247522%
Core_0_STLB_demand_mpki,141.793,142,142,-0.145774647887%,-0.145774647887%
Core_0_STLB_vberti_prefetch_access,31156,4,0,778800%,
Core_0_STLB_vberti_prefetch_hit,8392,4,0,209700%,
Core_0_STLB_vberti_prefetch_miss,22764,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.730646,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.22764,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,31152,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,8388,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,22764,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.73074,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.22764,0,0,,
Core_0_STLB_cross_page_prefetch_issued,31152,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,31152,0,0,,
Core_0_STLB_cross_page_prefetch_useful,4096,0,0,,
Core_0_STLB_cross_page_prefetch_useless,18668,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,3169,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.169756,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,22561,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.991082,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.131484,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000288789,0,0,,
DRAM_read_traffic_MPKI,131.279,131.143,130.585,0.103703590737%,0.53145460811%
cache_demand.count,11697173,11721184,11760376,-0.204851318775%,-0.537423293269%
cache_prefetch.count,1340257,1303159,1210492,2.8467746453%,10.7200212806%
stlb_demand.count,87625,89945,87680,-2.5793540497%,-0.0627281021898%
stlb_prefetch.count,2876,0,0,,
stlb_miss_touch_dram.count,90485,89920,87669,0.628336298932%,3.21208180771%
stlb_miss_touch_dram.share,0.64,0.63,0.62,1.5873015873%,3.22580645161%
