Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.218,0.218,0.2171,0%,0.414555504376%
Core_0_L1D_demand_MPKI,52.9281,52.95,54.1928,-0.0413597733711%,-2.3337048464%
Core_0_L2C_demand_MPKI,40.5007,40.5118,40.9044,-0.0273994243652%,-0.986935390814%
Core_0_LLC_demand_MPKI,40.3904,40.4022,40.7442,-0.0292063303483%,-0.86834445148%
Core_0_L1D_prefetch_requested,4382887,4257021,0,2.95666852477%,
Core_0_L1D_prefetch_issued,4380912,4255867,0,2.93817922412%,
Core_0_L1D_prefetch_useful,141479,140061,0,1.01241601873%,
Core_0_L1D_prefetch_useless,42438,41200,0,3.00485436893%,
Core_0_L1D_prefetch_late,224,210,0,6.66666666667%,
Core_0_L1D_prefetch_accuracy,0.0322944,0.0329101,0,-1.87085423624%,
Core_0_L1D_prefetch_coverage,0.0260345,0.0257699,0,1.02677930454%,
Core_0_vBerti_Requested,4382887,4257021,0,2.95666852477%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,138198,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,4244689,4257021,0,-0.289686144372%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0315313,0,0,,
Core_0_vBerti_Issued,4380912,4255867,0,2.93817922412%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0315215,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.000450616,0.000271082,0,66.2286688161%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.000759779,0,0,,
Core_0_DTLB_demand_mpki,35.0167,35.0276,34.9225,-0.0311183181263%,0.269740138879%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,114438,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,109934,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,4504,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,78,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0393576,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.04504,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,114438,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,114438,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,2114,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,2312,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0184729,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000603348,0,0,,
Core_0_STLB_demand_access,832315,834477,834486,-0.259084432525%,-0.260160146485%
Core_0_STLB_demand_hit,11872,13430,13439,-11.600893522%,-11.660093757%
Core_0_STLB_demand_miss,820443,821047,821047,-0.0735646071419%,-0.0735646071419%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.985736,0.983906,0.983895,0.185993377416%,0.187113462311%
Core_0_STLB_demand_mpki,8.20443,8.21047,8.21047,-0.0735646071419%,-0.0735646071419%
Core_0_STLB_vberti_prefetch_access,4426,0,0,,
Core_0_STLB_vberti_prefetch_hit,3695,0,0,,
Core_0_STLB_vberti_prefetch_miss,731,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.16516,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.00731,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,4426,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,3695,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,731,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.16516,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.00731,0,0,,
Core_0_STLB_cross_page_prefetch_issued,4426,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,4426,0,0,,
Core_0_STLB_cross_page_prefetch_useful,65,0,0,,
Core_0_STLB_cross_page_prefetch_useless,666,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,476,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.714715,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,258,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.352941,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0146859,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,7.92192e-05,0,0,,
DRAM_read_traffic_MPKI,50.3359,50.3211,50.1079,0.029411121776%,0.455018071003%
cache_demand.count,4039042,4040223,4074419,-0.0292310597707%,-0.868271034471%
cache_prefetch.count,409833,407301,350541,0.621653273623%,16.9144265578%
stlb_demand.count,584671,584582,585830,0.0152245536127%,-0.197838963522%
stlb_prefetch.count,41,0,0,,
stlb_miss_touch_dram.count,675337,675119,666633,0.0322906035825%,1.30566593613%
stlb_miss_touch_dram.share,82.24,82.23,81.19,0.0121610117962%,1.29326271708%
