Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.2013,0.2008,0.2013,0.249003984064%,0%
Core_0_L1D_demand_MPKI,58.0482,58.2533,62.0534,-0.352083057956%,-6.45444085256%
Core_0_L2C_demand_MPKI,53.5493,54.3621,56.5442,-1.49515931136%,-5.29656445754%
Core_0_LLC_demand_MPKI,48.8235,49.7578,52.108,-1.87769555728%,-6.30325477854%
Core_0_L1D_prefetch_requested,21059482,18572964,0,13.3878362118%,
Core_0_L1D_prefetch_issued,11293672,10552333,0,7.02535638328%,
Core_0_L1D_prefetch_useful,258384,252222,0,2.44308585294%,
Core_0_L1D_prefetch_useless,29549,22463,0,31.5452076748%,
Core_0_L1D_prefetch_late,1298,882,0,47.1655328798%,
Core_0_L1D_prefetch_accuracy,0.0228787,0.023902,0,-4.28123169609%,
Core_0_L1D_prefetch_coverage,0.0426151,0.0415006,0,2.68550334212%,
Core_0_vBerti_Requested,21059482,18572964,0,13.3878362118%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,2290002,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,18769480,18572964,0,1.05807559849%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.10874,0,0,,
Core_0_vBerti_Issued,11293672,10552333,0,7.02535638328%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.093418,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.463725,0.431844,0,7.38252702365%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.539288,0,0,,
Core_0_DTLB_demand_mpki,45.8588,46.7154,46.7554,-1.83365656721%,-1.91763945983%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00132,0.0012,0,10%,
Core_0_DTLB_vberti_cross_page_prefetch,851451,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,747767,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,103684,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,59213,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.121773,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.03684,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,851451,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,851451,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,40326,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,4145,0,0,,
Core_0_DTLB_cross_page_prefetch_late,952,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0473615,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00871686,0,0,,
Core_0_STLB_demand_access,4281114,4320919,4321221,-0.921216065379%,-0.928140449192%
Core_0_STLB_demand_hit,49727,49197,49508,1.07730146147%,0.442352751071%
Core_0_STLB_demand_miss,4231387,4271722,4271713,-0.944232794175%,-0.944024095252%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.988385,0.988614,0.988543,-0.0231637423706%,-0.0159831185897%
Core_0_STLB_demand_mpki,42.3139,42.7172,42.7171,-0.944116187391%,-0.943884299262%
Core_0_STLB_vberti_prefetch_access,44560,74,0,60116.2162162%,
Core_0_STLB_vberti_prefetch_hit,3646,74,0,4827.02702703%,
Core_0_STLB_vberti_prefetch_miss,40914,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.918178,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.40914,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,44471,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,3557,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,40914,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.920015,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.40914,0,0,,
Core_0_STLB_cross_page_prefetch_issued,44471,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,44471,0,0,,
Core_0_STLB_cross_page_prefetch_useful,1160,0,0,,
Core_0_STLB_cross_page_prefetch_useless,39754,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1434,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0360718,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,4564,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.111551,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0260844,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000274067,0,0,,
DRAM_read_traffic_MPKI,69.637,67.7852,62.7962,2.73186477284%,10.8936528006%
cache_demand.count,4879335,4973074,5210335,-1.88493072896%,-6.35275850785%
cache_prefetch.count,1529591,1232873,527179,24.0671991357%,190.146420855%
stlb_demand.count,549666,572572,542106,-4.00054490964%,1.39456121128%
stlb_prefetch.count,5104,0,0,,
stlb_miss_touch_dram.count,556427,574350,543524,-3.12057108035%,2.37395220818%
stlb_miss_touch_dram.share,13.02,13.45,12.72,-3.1970260223%,2.35849056604%
