Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,1.608,1.61,1.611,-0.124223602484%,-0.186219739292%
Core_0_L1D_demand_MPKI,15.0374,15.0348,15.1017,0.017293213079%,-0.425779879086%
Core_0_L2C_demand_MPKI,19.5295,19.5257,19.5227,0.0194615301884%,0.034831247727%
Core_0_LLC_demand_MPKI,1.28133,1.27372,1.27513,0.597462550639%,0.486224933928%
Core_0_L1D_prefetch_requested,240286,186935,0,28.5398667986%,
Core_0_L1D_prefetch_issued,83134,71062,0,16.9879823253%,
Core_0_L1D_prefetch_useful,3052,2563,0,19.0792040577%,
Core_0_L1D_prefetch_useless,1179,960,0,22.8125%,
Core_0_L1D_prefetch_late,1119,667,0,67.7661169415%,
Core_0_L1D_prefetch_accuracy,0.0367118,0.0360671,0,1.78750162891%,
Core_0_L1D_prefetch_coverage,0.00202549,0.0017018,0,19.0204489364%,
Core_0_vBerti_Requested,240286,186935,0,28.5398667986%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,30752,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,209534,186935,0,12.0892288763%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.127981,0,0,,
Core_0_vBerti_Issued,83134,71062,0,16.9879823253%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.162858,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.654021,0.619857,0,5.51159380309%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.559736,0,0,,
Core_0_DTLB_demand_mpki,16.7456,16.7443,16.7463,0.00776383605167%,-0.00418002782705%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,9690,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,9092,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,598,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,414,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0617131,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.00598,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,9690,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,9690,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,121,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,63,0,0,,
Core_0_DTLB_cross_page_prefetch_late,76,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0124871,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,7.22524e-05,0,0,,
Core_0_STLB_demand_access,1621390,1621414,1621477,-0.0014801895136%,-0.00536547851126%
Core_0_STLB_demand_hit,1392531,1392508,1392578,0.00165169607643%,-0.00337503536606%
Core_0_STLB_demand_miss,228859,228906,228899,-0.0205324456327%,-0.0174749562034%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.14115,0.141177,0.141167,-0.0191249282815%,-0.012042474516%
Core_0_STLB_demand_mpki,2.28859,2.28906,2.28899,-0.0205324456327%,-0.0174749562034%
Core_0_STLB_vberti_prefetch_access,184,0,0,,
Core_0_STLB_vberti_prefetch_hit,52,0,0,,
Core_0_STLB_vberti_prefetch_miss,132,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.717391,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.00132,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,184,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,52,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,132,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.717391,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.00132,0,0,,
Core_0_STLB_cross_page_prefetch_issued,184,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,184,0,0,,
Core_0_STLB_cross_page_prefetch_useful,18,0,0,,
Core_0_STLB_cross_page_prefetch_useless,114,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,40,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.350877,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,130,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.984848,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0978261,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,7.86449e-05,0,0,,
DRAM_read_traffic_MPKI,1.37287,1.36313,1.36332,0.714531996215%,0.70049584837%
cache_demand.count,128133,127372,127513,0.597462550639%,0.486224933928%
cache_prefetch.count,6885,6666,6582,3.28532853285%,4.60346399271%
stlb_demand.count,2261,2275,2237,-0.615384615385%,1.07286544479%
stlb_prefetch.count,8,0,0,,
stlb_miss_touch_dram.count,2192,2200,2174,-0.363636363636%,0.827966881325%
stlb_miss_touch_dram.share,0.96,0.96,0.95,0%,1.05263157895%
