Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.5005,0.4606,0.4058,8.66261398176%,23.3366190241%
Core_0_L1D_demand_MPKI,41.8779,45.9339,58.9845,-8.83007974502%,-29.0018564199%
Core_0_L2C_demand_MPKI,28.483,33.7612,48.0338,-15.6339229648%,-40.7021722204%
Core_0_LLC_demand_MPKI,27.06,31.6979,41.6732,-14.6315686528%,-35.0661816227%
Core_0_L1D_prefetch_requested,100417155,84497344,0,18.8406052148%,
Core_0_L1D_prefetch_issued,35726095,32761939,0,9.04755973082%,
Core_0_L1D_prefetch_useful,1600039,1215193,0,31.6695372669%,
Core_0_L1D_prefetch_useless,1069753,717664,0,49.0604238195%,
Core_0_L1D_prefetch_late,32472,27791,0,16.8435824548%,
Core_0_L1D_prefetch_accuracy,0.0447863,0.0370916,0,20.745128277%,
Core_0_L1D_prefetch_coverage,0.276449,0.209207,0,32.1413719426%,
Core_0_vBerti_Requested,100417155,84497344,0,18.8406052148%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,15582279,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,84834876,84497344,0,0.399458709613%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.155175,0,0,,
Core_0_vBerti_Issued,35726095,32761939,0,9.04755973082%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.115431,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.644223,0.612273,0,5.21826048184%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.735348,0,0,,
Core_0_DTLB_demand_mpki,26.1482,29.84,29.3394,-12.3719839142%,-10.8768413805%
Core_0_DTLB_vberti_same_page_prefetch_mpki,4e-05,7e-05,0,-42.8571428571%,
Core_0_DTLB_vberti_cross_page_prefetch,3057304,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,2609944,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,447360,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,357127,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.146325,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,4.4736,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,3057304,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,3057304,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,89929,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,304,0,0,,
Core_0_DTLB_cross_page_prefetch_late,208,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0294145,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0332485,0,0,,
Core_0_STLB_demand_access,2613499,2703392,2703697,-3.32519294279%,-3.33609868266%
Core_0_STLB_demand_hit,442377,442283,442496,0.021253360405%,-0.0268928984669%
Core_0_STLB_demand_miss,2171122,2261109,2261201,-3.97977275753%,-3.98367946945%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.830734,0.836397,0.836337,-0.677070816849%,-0.669945249343%
Core_0_STLB_demand_mpki,21.7112,22.6111,22.612,-3.97990367563%,-3.98372545551%
Core_0_STLB_vberti_prefetch_access,90236,2,0,4511700%,
Core_0_STLB_vberti_prefetch_hit,262,2,0,13000%,
Core_0_STLB_vberti_prefetch_miss,89974,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.997097,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.89974,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,90233,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,259,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,89974,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.99713,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.89974,0,0,,
Core_0_STLB_cross_page_prefetch_issued,90233,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,90233,0,0,,
Core_0_STLB_cross_page_prefetch_useful,195,0,0,,
Core_0_STLB_cross_page_prefetch_useless,89779,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,37,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.000412123,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,79619,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.884911,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00216107,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,8.98072e-05,0,0,,
DRAM_read_traffic_MPKI,82.3528,78.1124,64.2122,5.4285875226%,28.2510177194%
cache_demand.count,2705052,3166949,4167321,-14.5849206918%,-35.088945632%
cache_prefetch.count,5487011,4600740,2216955,19.2636619326%,147.50213694%
stlb_demand.count,31670,43556,36944,-27.289007255%,-14.2756604591%
stlb_prefetch.count,11545,0,0,,
stlb_miss_touch_dram.count,42893,43354,36787,-1.06333902293%,16.5982548183%
stlb_miss_touch_dram.share,1.9,1.92,1.63,-1.04166666667%,16.5644171779%
