Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1447,0.1447,0.1447,0%,0%
Core_0_L1D_demand_MPKI,60.6601,60.6593,60.9984,0.00131884146371%,-0.554604710943%
Core_0_L2C_demand_MPKI,57.5794,57.5891,57.6583,-0.0168434651696%,-0.136840663009%
Core_0_LLC_demand_MPKI,44.2622,44.2757,44.2363,-0.0304907658151%,0.0585492005434%
Core_0_L1D_prefetch_requested,2344117,2072312,0,13.1160269303%,
Core_0_L1D_prefetch_issued,2052788,1878624,0,9.27082801029%,
Core_0_L1D_prefetch_useful,34628,34368,0,0.756517690875%,
Core_0_L1D_prefetch_useless,44513,38101,0,16.8289546206%,
Core_0_L1D_prefetch_late,0,0,0,,
Core_0_L1D_prefetch_accuracy,0.0168688,0.0182942,0,-7.79154048824%,
Core_0_L1D_prefetch_coverage,0.00567613,0.00563382,0,0.751000209449%,
Core_0_vBerti_Requested,2344117,2072312,0,13.1160269303%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,277289,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,2066828,2072312,0,-0.264631966615%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.118291,0,0,,
Core_0_vBerti_Issued,2052788,1878624,0,9.27082801029%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.103009,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.124281,0.0934647,0,32.9710575223%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.237417,0,0,,
Core_0_DTLB_demand_mpki,41.7901,41.7972,41.801,-0.0169867838037%,-0.0260759311978%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,176388,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,170436,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,5952,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,1181,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0337438,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.05952,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,176388,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,176388,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,829,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,3942,0,0,,
Core_0_DTLB_cross_page_prefetch_late,0,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00469987,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.000198333,0,0,,
Core_0_STLB_demand_access,3976535,3977226,3977580,-0.0173739184044%,-0.0262722559949%
Core_0_STLB_demand_hit,136365,136176,136463,0.138790976384%,-0.0718143379524%
Core_0_STLB_demand_miss,3840170,3841050,3841117,-0.0229104021036%,-0.0246542867609%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.965708,0.965761,0.965692,-0.00548790021547%,0.00165684296857%
Core_0_STLB_demand_mpki,38.4017,38.4105,38.4112,-0.0229104021036%,-0.0247323697255%
Core_0_STLB_vberti_prefetch_access,4771,0,0,,
Core_0_STLB_vberti_prefetch_hit,2971,0,0,,
Core_0_STLB_vberti_prefetch_miss,1800,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.377279,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.018,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,4771,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,2971,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,1800,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.377279,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.018,0,0,,
Core_0_STLB_cross_page_prefetch_issued,4771,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,4771,0,0,,
Core_0_STLB_cross_page_prefetch_useful,149,0,0,,
Core_0_STLB_cross_page_prefetch_useless,1651,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,387,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.234403,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,1373,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.762778,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0312304,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,3.87989e-05,0,0,,
DRAM_read_traffic_MPKI,60.2782,60.2847,60.1097,-0.0107821719275%,0.280320813446%
cache_demand.count,4426221,4427572,4423626,-0.0305133377842%,0.0586622829326%
cache_prefetch.count,134028,132331,124500,1.2823903696%,7.65301204819%
stlb_demand.count,1467575,1468563,1462843,-0.0672766507123%,0.323479689892%
stlb_prefetch.count,0,0,0,,
stlb_miss_touch_dram.count,1469561,1470651,1464750,-0.0741168366934%,0.328451954258%
stlb_miss_touch_dram.share,38.25,38.29,38.13,-0.104465917994%,0.314712824548%
