Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1526,0.142,0.1221,7.46478873239%,24.9795249795%
Core_0_L1D_demand_MPKI,99.8575,106.099,194.344,-5.88271331492%,-48.6181719014%
Core_0_L2C_demand_MPKI,77.5241,80.5074,93.5102,-3.70562209188%,-17.095568184%
Core_0_LLC_demand_MPKI,12.3826,15.0794,24.4428,-17.8840006897%,-49.3405010883%
Core_0_L1D_prefetch_requested,95126755,64523465,0,47.4297063867%,
Core_0_L1D_prefetch_issued,39008046,35067595,0,11.2367300923%,
Core_0_L1D_prefetch_useful,5276041,4920553,0,7.22455382556%,
Core_0_L1D_prefetch_useless,51194,32031,0,59.8264181574%,
Core_0_L1D_prefetch_late,78717,63531,0,23.9032913066%,
Core_0_L1D_prefetch_accuracy,0.135255,0.140316,0,-3.60685880441%,
Core_0_L1D_prefetch_coverage,0.345703,0.316833,0,9.11205587802%,
Core_0_vBerti_Requested,95126755,64523465,0,47.4297063867%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,30793932,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,64332823,64523465,0,-0.295461503811%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.323715,0,0,,
Core_0_vBerti_Issued,39008046,35067595,0,11.2367300923%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.133407,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.589936,0.456514,0,29.2262668834%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.831007,0,0,,
Core_0_DTLB_demand_mpki,87.1547,90.3581,90.2429,-3.54522726795%,-3.42209747249%
Core_0_DTLB_vberti_same_page_prefetch_mpki,7e-05,0.00012,0,-41.6666666667%,
Core_0_DTLB_vberti_cross_page_prefetch,3676730,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,3296969,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,379761,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,200057,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.103288,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,3.79761,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,3676730,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,3676730,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,113427,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,66277,0,0,,
Core_0_DTLB_cross_page_prefetch_late,997,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.03085,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0128472,0,0,,
Core_0_STLB_demand_access,8418500,8522944,8524816,-1.22544510441%,-1.24713542204%
Core_0_STLB_demand_hit,8388652,8409768,8411638,-0.251088971777%,-0.273264256022%
Core_0_STLB_demand_miss,29848,113176,113178,-73.6269173676%,-73.6273834137%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.00354552,0.013279,0.0132763,-73.2997966714%,-73.2943666534%
Core_0_STLB_demand_mpki,0.29848,1.13176,1.13178,-73.6269173676%,-73.6273834137%
Core_0_STLB_vberti_prefetch_access,179709,6,0,2995050%,
Core_0_STLB_vberti_prefetch_hit,93907,6,0,1565016.66667%,
Core_0_STLB_vberti_prefetch_miss,85802,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.47745,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.85802,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,179704,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,93902,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,85802,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.477463,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.85802,0,0,,
Core_0_STLB_cross_page_prefetch_issued,179704,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,179704,0,0,,
Core_0_STLB_cross_page_prefetch_useful,5879,0,0,,
Core_0_STLB_cross_page_prefetch_useless,79923,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,431,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.00539269,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,10590,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.123422,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0327149,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.164553,0,0,,
DRAM_read_traffic_MPKI,67.1751,66.126,64.9469,1.58651665003%,3.4308027019%
cache_demand.count,1237864,1506701,2438325,-17.842757123%,-49.2330185681%
cache_prefetch.count,5458293,5084297,4035425,7.35590387422%,35.2594336408%
stlb_demand.count,10312,21598,20943,-52.254838411%,-50.7615909851%
stlb_prefetch.count,11045,0,0,,
stlb_miss_touch_dram.count,20498,20772,20112,-1.31908338148%,1.91925218775%
stlb_miss_touch_dram.share,17.72,18.35,17.77,-3.43324250681%,-0.281373100732%
