Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,1.505,1.504,1.507,0.0664893617021%,-0.132714001327%
Core_0_L1D_demand_MPKI,14.7291,14.7199,14.7399,0.0625004245953%,-0.0732705106548%
Core_0_L2C_demand_MPKI,18.4176,18.4245,18.4474,-0.037450134332%,-0.161540379674%
Core_0_LLC_demand_MPKI,1.42232,1.42554,1.41981,-0.225879315908%,0.176784217607%
Core_0_L1D_prefetch_requested,256061,193444,0,32.3695746573%,
Core_0_L1D_prefetch_issued,157229,105231,0,49.4131957313%,
Core_0_L1D_prefetch_useful,2461,2163,0,13.77716135%,
Core_0_L1D_prefetch_useless,1391,1312,0,6.02134146341%,
Core_0_L1D_prefetch_late,1156,840,0,37.619047619%,
Core_0_L1D_prefetch_accuracy,0.0156523,0.0205548,0,-23.8508766809%,
Core_0_L1D_prefetch_coverage,0.00166805,0.00146729,0,13.6823668123%,
Core_0_vBerti_Requested,256061,193444,0,32.3695746573%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,34584,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,221477,193444,0,14.4915324332%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.135062,0,0,,
Core_0_vBerti_Issued,157229,105231,0,49.4131957313%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.136158,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.385971,0.456013,0,-15.3596498345%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.380985,0,0,,
Core_0_DTLB_demand_mpki,16.4888,16.491,16.492,-0.0133406100297%,-0.0194033470774%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,14559,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,14108,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,451,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,286,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0309774,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.00451,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,14559,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,14559,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,130,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,35,0,0,,
Core_0_DTLB_cross_page_prefetch_late,79,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00892918,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,7.88353e-05,0,0,,
Core_0_STLB_demand_access,1598799,1598987,1599123,-0.0117574439317%,-0.0202611056185%
Core_0_STLB_demand_hit,1372100,1372230,1372360,-0.00947363051384%,-0.0189454662042%
Core_0_STLB_demand_miss,226699,226757,226763,-0.0255780416922%,-0.0282232992155%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.141793,0.141813,0.141805,-0.0141030794074%,-0.00846232502379%
Core_0_STLB_demand_mpki,2.26699,2.26757,2.26763,-0.0255780416922%,-0.0282232992155%
Core_0_STLB_vberti_prefetch_access,165,0,0,,
Core_0_STLB_vberti_prefetch_hit,25,0,0,,
Core_0_STLB_vberti_prefetch_miss,140,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.848485,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.0014,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,165,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,25,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,140,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.848485,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.0014,0,0,,
Core_0_STLB_cross_page_prefetch_issued,165,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,165,0,0,,
Core_0_STLB_cross_page_prefetch_useful,4,0,0,,
Core_0_STLB_cross_page_prefetch_useless,136,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,70,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.514706,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,139,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.992857,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0242424,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,1.76442e-05,0,0,,
DRAM_read_traffic_MPKI,1.53657,1.53844,1.5287,-0.121551701724%,0.514816510761%
cache_demand.count,142232,142554,141981,-0.225879315908%,0.176784217607%
cache_prefetch.count,7922,7827,7365,1.21374728504%,7.5627970129%
stlb_demand.count,3500,3463,3524,1.06843777072%,-0.681044267877%
stlb_prefetch.count,3,0,0,,
stlb_miss_touch_dram.count,3450,3422,3479,0.818234950321%,-0.833572865766%
stlb_miss_touch_dram.share,1.52,1.51,1.53,0.662251655629%,-0.653594771242%
