Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.6227,0.6027,0.5344,3.31840053094%,16.5232035928%
Core_0_L1D_demand_MPKI,26.6884,28.9553,58.9643,-7.82896395479%,-54.7380364051%
Core_0_L2C_demand_MPKI,6.88804,7.4874,14.7122,-8.00491492374%,-53.1814412528%
Core_0_LLC_demand_MPKI,4.27864,4.96449,11.418,-13.8151149463%,-62.5272376949%
Core_0_L1D_prefetch_requested,381943765,327987716,0,16.4506310352%,
Core_0_L1D_prefetch_issued,54498310,51979539,0,4.84569707323%,
Core_0_L1D_prefetch_useful,1444738,1371350,0,5.35151493054%,
Core_0_L1D_prefetch_useless,133730,124532,0,7.38605338387%,
Core_0_L1D_prefetch_late,33740,33926,0,-0.548252078052%,
Core_0_L1D_prefetch_accuracy,0.0265098,0.0263825,0,0.482516819862%,
Core_0_L1D_prefetch_coverage,0.351212,0.321394,0,9.27770898025%,
Core_0_vBerti_Requested,381943765,327987716,0,16.4506310352%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,50985930,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,330957835,327987716,0,0.905557999617%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.133491,0,0,,
Core_0_vBerti_Issued,54498310,51979539,0,4.84569707323%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0503706,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.857313,0.84152,0,1.87672307254%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.946159,0,0,,
Core_0_DTLB_demand_mpki,6.5067,8.71058,8.86797,-25.3011854549%,-26.6269507001%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00153,0.00153,0,0%,
Core_0_DTLB_vberti_cross_page_prefetch,2046869,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,1931486,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,115383,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,83043,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0563705,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.15383,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,2046869,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,2046869,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,29295,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,3045,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1679,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0143121,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0430831,0,0,,
Core_0_STLB_demand_access,466704,489998,490443,-4.75389695468%,-4.8403178351%
Core_0_STLB_demand_hit,389257,385539,385981,0.964364175868%,0.848746440887%
Core_0_STLB_demand_miss,77447,104459,104462,-25.8589494443%,-25.8610786698%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.165945,0.213183,0.212995,-22.1584272667%,-22.089720416%
Core_0_STLB_demand_mpki,0.77447,1.04459,1.04462,-25.8589494443%,-25.8610786698%
Core_0_STLB_vberti_prefetch_access,32445,114,0,28360.5263158%,
Core_0_STLB_vberti_prefetch_hit,4418,114,0,3775.43859649%,
Core_0_STLB_vberti_prefetch_miss,28027,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.863831,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.28027,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,1e-05,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,32340,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,4314,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,28026,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.866605,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.28026,0,0,,
Core_0_STLB_cross_page_prefetch_issued,32340,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,32340,0,0,,
Core_0_STLB_cross_page_prefetch_useful,2146,0,0,,
Core_0_STLB_cross_page_prefetch_useless,25880,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1808,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0698609,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,3373,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.120353,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.0663575,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.0269622,0,0,,
DRAM_read_traffic_MPKI,22.545,22.3247,21.0178,0.986799374684%,7.26622196424%
cache_demand.count,420185,486728,1133883,-13.671496195%,-62.9428256707%
cache_prefetch.count,1812669,1724955,947214,5.08500221745%,91.368476395%
stlb_demand.count,17916,20786,20680,-13.8073703454%,-13.3655705996%
stlb_prefetch.count,3733,0,0,,
stlb_miss_touch_dram.count,21546,20706,20583,4.05679513185%,4.67861827722%
stlb_miss_touch_dram.share,20.43,19.82,19.7,3.07769929364%,3.70558375635%
