Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.454,0.4484,0.4103,1.24888492417%,10.6507433585%
Core_0_L1D_demand_MPKI,59.9397,61.1892,83.8976,-2.04202702438%,-28.5561207949%
Core_0_L2C_demand_MPKI,34.3869,35.1564,41.4131,-2.18879066116%,-16.9661290751%
Core_0_LLC_demand_MPKI,19.6808,20.387,24.7556,-3.46397213911%,-20.49960413%
Core_0_L1D_prefetch_requested,159902416,138856225,0,15.1568221014%,
Core_0_L1D_prefetch_issued,16851773,16195802,0,4.05025326933%,
Core_0_L1D_prefetch_useful,1209341,1146733,0,5.45968416362%,
Core_0_L1D_prefetch_useless,254883,215207,0,18.4362032834%,
Core_0_L1D_prefetch_late,78986,69753,0,13.2367066649%,
Core_0_L1D_prefetch_accuracy,0.0717634,0.0708043,0,1.35457874734%,
Core_0_L1D_prefetch_coverage,0.167887,0.157829,0,6.37271984236%,
Core_0_vBerti_Requested,159902416,138856225,0,15.1568221014%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,21359078,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,138543338,138856225,0,-0.225331633494%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.133576,0,0,,
Core_0_vBerti_Issued,16851773,16195802,0,4.05025326933%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0798398,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.894612,0.883363,0,1.27342893012%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.937008,0,0,,
Core_0_DTLB_demand_mpki,19.478,20.3455,20.5866,-4.26384212725%,-5.38505629876%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.01016,0.00946,0,7.39957716702%,
Core_0_DTLB_vberti_cross_page_prefetch,1037554,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,894497,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,143057,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,65204,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.137879,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.43057,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,1037554,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,1037554,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,46713,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,31140,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1342,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0450222,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.0234208,0,0,,
Core_0_STLB_demand_access,1464474,1498333,1499880,-2.25977803332%,-2.36058884711%
Core_0_STLB_demand_hit,1303613,1311676,1313217,-0.614709730147%,-0.731333816117%
Core_0_STLB_demand_miss,160861,186657,186663,-13.8200013929%,-13.8227715187%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.109842,0.124576,0.124452,-11.8273182635%,-11.7394658181%
Core_0_STLB_demand_mpki,1.60861,1.86657,1.86663,-13.8200013929%,-13.8227715187%
Core_0_STLB_vberti_prefetch_access,78375,497,0,15669.6177062%,
Core_0_STLB_vberti_prefetch_hit,40747,497,0,8098.5915493%,
Core_0_STLB_vberti_prefetch_miss,37628,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.480102,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.37628,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,77853,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,40225,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,37628,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.483321,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.37628,0,0,,
Core_0_STLB_cross_page_prefetch_issued,77853,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,77853,0,0,,
Core_0_STLB_cross_page_prefetch_useful,8854,0,0,,
Core_0_STLB_cross_page_prefetch_useless,28774,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,8147,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.283138,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,16344,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.434357,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.113727,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.0521698,0,0,,
DRAM_read_traffic_MPKI,38.952,37.516,33.6978,3.82770018126%,15.5921158058%
cache_demand.count,1955073,2026451,2468260,-3.52231561484%,-20.7914482267%
cache_prefetch.count,1914645,1699974,877355,12.6278990149%,118.229223063%
stlb_demand.count,21636,25177,24168,-14.0644238789%,-10.4766633565%
stlb_prefetch.count,3843,0,0,,
stlb_miss_touch_dram.count,25217,24896,23932,1.28936375321%,5.36937990974%
stlb_miss_touch_dram.share,12.7,13.34,12.82,-4.7976011994%,-0.936037441498%
