Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.2029,0.2,0.1863,1.45%,8.910359635%
Core_0_L1D_demand_MPKI,48.8848,49.347,64.1637,-0.936632419397%,-23.812373663%
Core_0_L2C_demand_MPKI,36.0232,36.3475,41.1543,-0.892220923035%,-12.4679559609%
Core_0_LLC_demand_MPKI,26.444,26.7229,31.5292,-1.04367415213%,-16.1285411618%
Core_0_L1D_prefetch_requested,300773081,257834783,0,16.6534156099%,
Core_0_L1D_prefetch_issued,59183577,55887399,0,5.89789122231%,
Core_0_L1D_prefetch_useful,956731,936932,0,2.1131736348%,
Core_0_L1D_prefetch_useless,59607,53118,0,12.216197899%,
Core_0_L1D_prefetch_late,3039,3784,0,-19.6881606765%,
Core_0_L1D_prefetch_accuracy,0.0161655,0.0167646,0,-3.57360151748%,
Core_0_L1D_prefetch_coverage,0.163678,0.159569,0,2.57506157211%,
Core_0_vBerti_Requested,300773081,257834783,0,16.6534156099%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,36777932,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,263995149,257834783,0,2.38926879001%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.122278,0,0,,
Core_0_vBerti_Issued,59183577,55887399,0,5.89789122231%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0556328,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.803228,0.783243,0,2.55157084072%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.910475,0,0,,
Core_0_DTLB_demand_mpki,35.812,36.9357,36.9899,-3.04231407554%,-3.18438276394%
Core_0_DTLB_vberti_same_page_prefetch_mpki,3e-05,5e-05,0,-40%,
Core_0_DTLB_vberti_cross_page_prefetch,2349325,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,2249894,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,99431,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,57140,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0423232,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.99431,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,2349325,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,2349325,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,31547,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,10744,0,0,,
Core_0_DTLB_cross_page_prefetch_late,460,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0134281,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00873215,0,0,,
Core_0_STLB_demand_access,3498822,3528493,3528958,-0.840897232898%,-0.853963124526%
Core_0_STLB_demand_hit,1771620,1771053,1771464,0.0320148521812%,0.00880627548739%
Core_0_STLB_demand_miss,1727202,1757440,1757494,-1.7205708303%,-1.7235905215%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.493652,0.498071,0.498021,-0.887222905971%,-0.87727224354%
Core_0_STLB_demand_mpki,17.272,17.5744,17.5749,-1.72068463219%,-1.72348064569%
Core_0_STLB_vberti_prefetch_access,42293,1,0,4229200%,
Core_0_STLB_vberti_prefetch_hit,5823,1,0,582200%,
Core_0_STLB_vberti_prefetch_miss,36470,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.862318,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.3647,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,42291,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,5821,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,36470,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.862358,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.3647,0,0,,
Core_0_STLB_cross_page_prefetch_issued,42291,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,42291,0,0,,
Core_0_STLB_cross_page_prefetch_useful,5153,0,0,,
Core_0_STLB_cross_page_prefetch_useless,31317,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,1988,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0634799,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,31499,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.863696,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.121846,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00297456,0,0,,
DRAM_read_traffic_MPKI,44.9493,43.9591,39.9406,2.25254839157%,12.5403724531%
cache_demand.count,2644396,2672293,3152924,-1.04393492779%,-16.1287744329%
cache_prefetch.count,1824261,1697165,815872,7.48872384241%,123.596471015%
stlb_demand.count,21797,26456,25268,-17.6103719383%,-13.7367421244%
stlb_prefetch.count,4473,0,0,,
stlb_miss_touch_dram.count,26144,26334,25138,-0.721500721501%,4.00190945978%
stlb_miss_touch_dram.share,1.48,1.5,1.43,-1.33333333333%,3.4965034965%
