Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.02358,0.02357,0.02357,0.0424268137463%,0.0424268137463%
Core_0_L1D_demand_MPKI,181.568,181.967,196.458,-0.219270527074%,-7.57922813019%
Core_0_L2C_demand_MPKI,178.35,178.548,178.955,-0.110894549365%,-0.33807381744%
Core_0_LLC_demand_MPKI,162.652,162.86,163.293,-0.127717057595%,-0.392545914399%
Core_0_L1D_prefetch_requested,23984876,23038699,0,4.10690291149%,
Core_0_L1D_prefetch_issued,22394958,21690001,0,3.25014738358%,
Core_0_L1D_prefetch_useful,1225402,1206599,0,1.55834705648%,
Core_0_L1D_prefetch_useless,43076,39656,0,8.62416784345%,
Core_0_L1D_prefetch_late,4345,4050,0,7.28395061728%,
Core_0_L1D_prefetch_accuracy,0.0547178,0.0556293,0,-1.63852502189%,
Core_0_L1D_prefetch_coverage,0.063223,0.0621853,0,1.66872235078%,
Core_0_vBerti_Requested,23984876,23038699,0,4.10690291149%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,829130,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,23155746,23038699,0,0.50804518085%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0345689,0,0,,
Core_0_vBerti_Issued,22394958,21690001,0,3.25014738358%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0276279,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.0662884,0.0585405,0,13.2351107353%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.253765,0,0,,
Core_0_DTLB_demand_mpki,170.65,170.968,170.97,-0.185999719246%,-0.187167339299%
Core_0_DTLB_vberti_same_page_prefetch_mpki,4e-05,5e-05,0,-20%,
Core_0_DTLB_vberti_cross_page_prefetch,529524,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,485653,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,43871,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,19130,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0828499,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.43871,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,529524,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,529524,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,19525,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,5216,0,0,,
Core_0_DTLB_cross_page_prefetch_late,127,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0368727,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00114285,0,0,,
Core_0_STLB_demand_access,17039861,17059098,17059131,-0.112766806311%,-0.112960032958%
Core_0_STLB_demand_hit,262545,262218,262251,0.124705397799%,0.112106340872%
Core_0_STLB_demand_miss,16777316,16796880,16796880,-0.11647401184%,-0.11647401184%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.984592,0.984629,0.984627,-0.00375776053721%,-0.00355464556629%
Core_0_STLB_demand_mpki,167.773,167.969,167.969,-0.116688198418%,-0.116688198418%
Core_0_STLB_vberti_prefetch_access,24745,5,0,494800%,
Core_0_STLB_vberti_prefetch_hit,4828,2,0,241300%,
Core_0_STLB_vberti_prefetch_miss,19917,3,0,663800%,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.80489,0.6,0,34.1483333333%,
Core_0_STLB_vberti_prefetch_mpki,0.19917,3e-05,0,663800%,
Core_0_STLB_vberti_same_page_prefetch_mpki,2e-05,3e-05,0,-33.3333333333%,
Core_0_STLB_vberti_cross_page_prefetch,24741,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,4826,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,19915,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.804939,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.19915,0,0,,
Core_0_STLB_cross_page_prefetch_issued,24741,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,24741,0,0,,
Core_0_STLB_cross_page_prefetch_useful,3604,0,0,,
Core_0_STLB_cross_page_prefetch_useless,16311,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,577,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0353749,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,19750,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.991715,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.145669,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000214768,0,0,,
DRAM_read_traffic_MPKI,179.735,179.745,179.674,-0.00556343709143%,0.0339503767935%
cache_demand.count,16265243,16285991,16329259,-0.127397835354%,-0.392032485981%
cache_prefetch.count,1279993,1258694,1215202,1.69215075308%,5.33170616902%
stlb_demand.count,425390,429820,422928,-1.03066399888%,0.582132183256%
stlb_prefetch.count,2913,0,0,,
stlb_miss_touch_dram.count,428191,429774,422883,-0.368333123921%,1.25519351688%
stlb_miss_touch_dram.share,2.55,2.56,2.52,-0.390625%,1.19047619048%
