Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.6774,0.6755,0.6717,0.281273131014%,0.848593121929%
Core_0_L1D_demand_MPKI,51.2119,51.2202,51.8523,-0.0162045443009%,-1.23504646853%
Core_0_L2C_demand_MPKI,23.475,23.518,23.9149,-0.182838676758%,-1.83943901083%
Core_0_LLC_demand_MPKI,12.2522,12.2864,12.373,-0.278356556843%,-0.976319405156%
Core_0_L1D_prefetch_requested,4425083,3949917,0,12.0297717648%,
Core_0_L1D_prefetch_issued,856218,820515,0,4.35129156688%,
Core_0_L1D_prefetch_useful,58798,58617,0,0.308784141119%,
Core_0_L1D_prefetch_useless,5990,5046,0,18.7078874356%,
Core_0_L1D_prefetch_late,690,684,0,0.877192982456%,
Core_0_L1D_prefetch_accuracy,0.0686718,0.0714393,0,-3.8739181375%,
Core_0_L1D_prefetch_coverage,0.011351,0.0113146,0,0.321708235377%,
Core_0_vBerti_Requested,4425083,3949917,0,12.0297717648%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,588473,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,3836610,3949917,0,-2.86859192231%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.132986,0,0,,
Core_0_vBerti_Issued,856218,820515,0,4.35129156688%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0539676,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.806508,0.79227,0,1.79711462002%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.921478,0,0,,
Core_0_DTLB_demand_mpki,14.7258,14.816,14.7885,-0.608801295896%,-0.423978091084%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,38593,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,29068,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,9525,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,3022,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.246806,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.09525,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,38593,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,38593,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,5422,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,1081,0,0,,
Core_0_DTLB_cross_page_prefetch_late,187,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.140492,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00366846,0,0,,
Core_0_STLB_demand_access,719233,724110,724090,-0.673516454682%,-0.670772970211%
Core_0_STLB_demand_hit,241244,242931,242912,-0.694435868621%,-0.686668423133%
Core_0_STLB_demand_miss,477989,481179,481178,-0.662954950237%,-0.662748504711%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.664582,0.664511,0.664528,0.0106845484875%,0.00812606842752%
Core_0_STLB_demand_mpki,4.77989,4.81179,4.81178,-0.662954950237%,-0.662748504711%
Core_0_STLB_vberti_prefetch_access,6503,0,0,,
Core_0_STLB_vberti_prefetch_hit,2513,0,0,,
Core_0_STLB_vberti_prefetch_miss,3990,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.613563,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.0399,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,6503,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,2513,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,3990,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.613563,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.0399,0,0,,
Core_0_STLB_cross_page_prefetch_issued,6503,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,6503,0,0,,
Core_0_STLB_cross_page_prefetch_useful,1854,0,0,,
Core_0_STLB_cross_page_prefetch_useless,2136,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,313,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.146536,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,3722,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.932832,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.285099,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00386376,0,0,,
DRAM_read_traffic_MPKI,14.1834,14.0975,13.5626,0.609327895017%,4.57729343931%
cache_demand.count,1224977,1228334,1236641,-0.273297002281%,-0.943200168844%
cache_prefetch.count,129188,118283,59874,9.21941445516%,115.766442863%
stlb_demand.count,63926,63129,59745,1.26249425779%,6.99807515273%
stlb_prefetch.count,253,0,0,,
stlb_miss_touch_dram.count,64157,63101,59747,1.67350755139%,7.38112373843%
stlb_miss_touch_dram.share,13.31,13.11,12.42,1.52555301297%,7.16586151369%
