Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.4326,0.4263,0.385,1.47783251232%,12.3636363636%
Core_0_L1D_demand_MPKI,47.6639,48.0061,58.3117,-0.712826078353%,-18.2601433332%
Core_0_L2C_demand_MPKI,32.4897,32.6734,35.3298,-0.562231050335%,-8.0388227502%
Core_0_LLC_demand_MPKI,30.7501,30.9467,33.2721,-0.635285830153%,-7.57992432098%
Core_0_L1D_prefetch_requested,29354031,26449495,0,10.9814421788%,
Core_0_L1D_prefetch_issued,12823996,12347101,0,3.86240462437%,
Core_0_L1D_prefetch_useful,724687,707571,0,2.41897986209%,
Core_0_L1D_prefetch_useless,116670,111750,0,4.40268456376%,
Core_0_L1D_prefetch_late,21226,19633,0,8.11388987928%,
Core_0_L1D_prefetch_accuracy,0.0565102,0.0573067,0,-1.38988983836%,
Core_0_L1D_prefetch_coverage,0.131975,0.128458,0,2.73785984524%,
Core_0_vBerti_Requested,29354031,26449495,0,10.9814421788%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,2976815,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,26377216,26449495,0,-0.273271758119%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.101411,0,0,,
Core_0_vBerti_Issued,12823996,12347101,0,3.86240462437%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0651217,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.563127,0.533182,0,5.61628111977%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.719458,0,0,,
Core_0_DTLB_demand_mpki,34.2463,34.6023,34.6653,-1.02883334345%,-1.20870149689%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00111,0.00072,0,54.1666666667%,
Core_0_DTLB_vberti_cross_page_prefetch,659090,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,519907,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,139183,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,63297,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.211174,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,1.39183,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,659090,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,659090,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,18943,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,56943,0,0,,
Core_0_DTLB_cross_page_prefetch_late,1311,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0287411,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00550097,0,0,,
Core_0_STLB_demand_access,2721715,2739590,2739877,-0.65246989513%,-0.662876472192%
Core_0_STLB_demand_hit,332391,333909,334207,-0.454614880102%,-0.543375811997%
Core_0_STLB_demand_miss,2389324,2405681,2405670,-0.679932210463%,-0.679478066401%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.877874,0.878117,0.878021,-0.0276728499733%,-0.0167421963712%
Core_0_STLB_demand_mpki,23.8932,24.0568,24.0567,-0.680057197965%,-0.679644340246%
Core_0_STLB_vberti_prefetch_access,75982,59,0,128683.050847%,
Core_0_STLB_vberti_prefetch_hit,7638,59,0,12845.7627119%,
Core_0_STLB_vberti_prefetch_miss,68344,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.899476,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.68344,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,75886,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,7542,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,68344,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.900614,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.68344,0,0,,
Core_0_STLB_cross_page_prefetch_issued,75886,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,75886,0,0,,
Core_0_STLB_cross_page_prefetch_useful,12990,0,0,,
Core_0_STLB_cross_page_prefetch_useless,55354,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,32562,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.58825,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,43786,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.640671,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.171178,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.00540729,0,0,,
DRAM_read_traffic_MPKI,46.3913,45.6806,43.496,1.5558026821%,6.65647415854%
cache_demand.count,3072639,3092434,3324735,-0.640110670106%,-7.58243890115%
cache_prefetch.count,1485872,1391345,944163,6.79392961487%,57.3745211367%
stlb_demand.count,77493,84281,80700,-8.05400980055%,-3.97397769517%
stlb_prefetch.count,3127,0,0,,
stlb_miss_touch_dram.count,81609,85290,81542,-4.31586352445%,0.0821662456158%
stlb_miss_touch_dram.share,3.32,3.55,3.39,-6.47887323944%,-2.06489675516%
