Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.1446,0.1449,0.1429,-0.207039337474%,1.18964310707%
Core_0_L1D_demand_MPKI,18.6334,18.6481,19.0582,-0.0788284061111%,-2.22896181171%
Core_0_L2C_demand_MPKI,12.8926,12.9072,13.4306,-0.113115160531%,-4.00577785058%
Core_0_LLC_demand_MPKI,12.7157,12.7367,13.4148,-0.164877872604%,-5.21140829532%
Core_0_L1D_prefetch_requested,5235413,4662591,0,12.2854867605%,
Core_0_L1D_prefetch_issued,4670254,4211038,0,10.9050547632%,
Core_0_L1D_prefetch_useful,31919,30289,0,5.38149163062%,
Core_0_L1D_prefetch_useless,3410,3130,0,8.94568690096%,
Core_0_L1D_prefetch_late,259,277,0,-6.49819494585%,
Core_0_L1D_prefetch_accuracy,0.00683453,0.00719276,0,-4.98042476045%,
Core_0_L1D_prefetch_coverage,0.0168415,0.0159828,0,5.37265059939%,
Core_0_vBerti_Requested,5235413,4662591,0,12.2854867605%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,623637,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,4611776,4662591,0,-1.08984468078%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.119119,0,0,,
Core_0_vBerti_Issued,4670254,4211038,0,10.9050547632%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.1081,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.107949,0.0968459,0,11.4647083666%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.190468,0,0,,
Core_0_DTLB_demand_mpki,13.0271,13.0502,13.0514,-0.177008781475%,-0.186186922476%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,346692,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,333529,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,13163,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,8805,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0379674,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.13163,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,346692,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,346692,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,1576,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,2782,0,0,,
Core_0_DTLB_cross_page_prefetch_late,310,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.00454582,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00120832,0,0,,
Core_0_STLB_demand_access,944677,946047,946049,-0.144813101252%,-0.145024200649%
Core_0_STLB_demand_hit,16721,16506,16508,1.30255664607%,1.29028349891%
Core_0_STLB_demand_miss,927956,929541,929541,-0.170514264567%,-0.170514264567%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.9823,0.982553,0.982551,-0.0257492471144%,-0.0255457477525%
Core_0_STLB_demand_mpki,9.27956,9.29541,9.29541,-0.170514264567%,-0.170514264567%
Core_0_STLB_vberti_prefetch_access,4358,0,0,,
Core_0_STLB_vberti_prefetch_hit,1296,0,0,,
Core_0_STLB_vberti_prefetch_miss,3062,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.702616,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.03062,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,4358,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,1296,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,3062,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.702616,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.03062,0,0,,
Core_0_STLB_cross_page_prefetch_issued,4358,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,4358,0,0,,
Core_0_STLB_cross_page_prefetch_useful,37,0,0,,
Core_0_STLB_cross_page_prefetch_useless,3025,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,168,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.0555372,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,952,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.310908,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.00849013,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,3.9871e-05,0,0,,
DRAM_read_traffic_MPKI,21.6761,21.5594,20.6436,0.541295212297%,5.00155011723%
cache_demand.count,1271574,1273666,1341480,-0.164250282256%,-5.21111011718%
cache_prefetch.count,196472,192831,32127,1.88818187947%,511.547919196%
stlb_demand.count,699068,689439,690749,1.39664277768%,1.20434484885%
stlb_prefetch.count,501,0,0,,
stlb_miss_touch_dram.count,699837,689597,690899,1.48492525345%,1.29367678923%
stlb_miss_touch_dram.share,75.17,74.19,74.33,1.32093274026%,1.13009551998%
