Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
CPU 0 cumulative IPC,0.03153,0.03152,0.03151,0.0317258883249%,0.0634719136782%
Core_0_L1D_demand_MPKI,171.054,171.66,185.993,-0.353023418385%,-8.03202271053%
Core_0_L2C_demand_MPKI,153.358,153.577,154.082,-0.142599477786%,-0.469879674459%
Core_0_LLC_demand_MPKI,119.29,119.514,120.006,-0.187425740917%,-0.596636834825%
Core_0_L1D_prefetch_requested,24262199,23298230,0,4.13752031807%,
Core_0_L1D_prefetch_issued,23026814,22256496,0,3.46109288722%,
Core_0_L1D_prefetch_useful,1222677,1203024,0,1.63363324422%,
Core_0_L1D_prefetch_useless,45794,40410,0,13.3234347934%,
Core_0_L1D_prefetch_late,13453,12005,0,12.0616409829%,
Core_0_L1D_prefetch_accuracy,0.053098,0.0540527,0,-1.76623924429%,
Core_0_L1D_prefetch_coverage,0.0667107,0.0654919,0,1.86099349691%,
Core_0_vBerti_Requested,24262199,23298230,0,4.13752031807%,
Core_0_vBerti_Cross_page_prefetch_in_Requested,853499,0,0,,
Core_0_vBerti_Same_page_prefetch_in_Requested,23408700,23298230,0,0.474156191264%,
Core_0_vBerti_Cross_page_prefetch_of_Requested,0.0351781,0,0,,
Core_0_vBerti_Issued,23026814,22256496,0,3.46109288722%,
Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0298733,0,0,,
Core_0_vBerti_PQ_Drop_Rate,0.0509181,0.044713,0,13.8776194843%,
Core_0_vBerti_Cross_page_PQ_Drop_rate,0.194039,0,0,,
Core_0_DTLB_demand_mpki,168.916,169.372,169.417,-0.269229860898%,-0.295720028096%
Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch,572401,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_hit,503292,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss,69109,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,37714,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.120735,0,0,,
Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.69109,0,0,,
Core_0_DTLB_cross_page_prefetch_issued,572401,0,0,,
Core_0_DTLB_cross_page_prefetch_lookups,572401,0,0,,
Core_0_DTLB_cross_page_prefetch_useful,21069,0,0,,
Core_0_DTLB_cross_page_prefetch_useless,10326,0,0,,
Core_0_DTLB_cross_page_prefetch_late,328,0,0,,
Core_0_DTLB_cross_page_prefetch_accuracy,0.0368081,0,0,,
Core_0_DTLB_cross_page_prefetch_coverage,0.00124575,0,0,,
Core_0_STLB_demand_access,16864250,16883736,16884388,-0.115412844645%,-0.119269943335%
Core_0_STLB_demand_hit,2478027,2476690,2477347,0.0539833406684%,0.0274487183265%
Core_0_STLB_demand_miss,14386223,14407046,14407041,-0.144533445649%,-0.144498790557%
Core_0_STLB_demand_mshr_merge,0,0,0,,
Core_0_STLB_demand_miss_rate,0.85306,0.853309,0.853276,-0.0291805196007%,-0.0253142007979%
Core_0_STLB_demand_mpki,143.862,144.07,144.07,-0.144374262511%,-0.144374262511%
Core_0_STLB_vberti_prefetch_access,31395,0,0,,
Core_0_STLB_vberti_prefetch_hit,7761,0,0,,
Core_0_STLB_vberti_prefetch_miss,23634,0,0,,
Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_prefetch_miss_rate,0.752795,0,0,,
Core_0_STLB_vberti_prefetch_mpki,0.23634,0,0,,
Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch,31395,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_hit,7761,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss,23634,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.752795,0,0,,
Core_0_STLB_vberti_cross_page_prefetch_mpki,0.23634,0,0,,
Core_0_STLB_cross_page_prefetch_issued,31395,0,0,,
Core_0_STLB_cross_page_prefetch_lookups,31395,0,0,,
Core_0_STLB_cross_page_prefetch_useful,3779,0,0,,
Core_0_STLB_cross_page_prefetch_useless,19855,0,0,,
Core_0_STLB_cross_page_prefetch_late,0,0,0,,
Core_0_STLB_cross_page_prefetch_too_early,3746,0,0,,
Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.188668,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_evict,23403,0,0,,
Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.990226,0,0,,
Core_0_STLB_cross_page_prefetch_accuracy,0.120369,0,0,,
Core_0_STLB_cross_page_prefetch_coverage,0.000262613,0,0,,
DRAM_read_traffic_MPKI,133.886,133.733,133.258,0.114407064823%,0.47126626544%
cache_demand.count,11929030,11951429,12000610,-0.187416918931%,-0.596469679458%
cache_prefetch.count,1352976,1314203,1216971,2.95030524204%,11.1756976953%
stlb_demand.count,103798,107636,108182,-3.56572150582%,-4.05243016398%
stlb_prefetch.count,2844,0,0,,
stlb_miss_touch_dram.count,106620,107622,108156,-0.931036405196%,-1.42017086431%
stlb_miss_touch_dram.share,0.74,0.75,0.75,-1.33333333333%,-1.33333333333%
