dataset,workload,trace_tag,discard_pgc_stlb_mpki,pref_stlb_mpki,pref_stlb_mpki_reduction,pref_stlb_mpki_reduction_pct,ideal_demand_stlb_mpki,ideal_demand_stlb_mpki_reduction,ideal_demand_stlb_mpki_reduction_pct,ideal_l1pref_stlb_mpki,ideal_l1pref_stlb_mpki_reduction,ideal_l1pref_stlb_mpki_reduction_pct,ideal_all_stlb_mpki,ideal_all_stlb_mpki_reduction,ideal_all_stlb_mpki_reduction_pct
gap,bc,bc.road-131B,8.4763800000000007,8.4778199999999995,-0.0014399999999987756,-0.016988384192284656,0.043540000000000002,8.4328400000000006,99.486337327963113,8.4339999999999993,0.042380000000001417,0.49997758477087206,0,8.4763800000000007,100
gap,bc,bc.road-174B,8.7765599999999999,8.7796800000000008,-0.0031200000000008998,-0.035549235691445524,0.031390000000000001,8.7451699999999999,99.642342785783953,8.7478800000000003,0.028679999999999595,0.32677951270201344,0,8.7765599999999999,100
gap,bc,bc.road-79B,7.375,7.3803400000000003,-0.0053400000000003445,-0.072406779661027265,0.024729999999999999,7.3502700000000001,99.664677966101706,7.3558700000000004,0.019129999999999647,0.25938983050847186,0,7.375,100
gap,bc,bc.road-95B,7.9250499999999997,7.9278300000000002,-0.0027800000000004488,-0.035078643036956514,0.035470000000000002,7.8895799999999996,99.552431845855864,7.8924399999999997,0.032610000000000028,0.41148005375359897,0,7.9250499999999997,100
gap,bc,bc.twitter-1658B,9.8770100000000003,9.8797599999999992,-0.00274999999999892,-0.027842434096947422,0.05484,9.8221699999999998,99.444771241499197,9.8274600000000003,0.049549999999999983,0.50167003981974601,0,9.8770100000000003,100
gap,bc,bc.twitter-2320B,19.054600000000001,19.0807,-0.026099999999999568,-0.13697479873626683,0.091490000000000002,18.96311,99.519853473701886,18.9802,0.074400000000000688,0.39045689754705348,0,19.054600000000001,100
gap,bc,bc.twitter-309B,42.717199999999998,42.722999999999999,-0.0058000000000006935,-0.013577668948339117,0.41805999999999999,42.299140000000001,99.021330986113327,42.313299999999998,0.40390000000000015,0.94552077383348587,0,42.717199999999998,100
gap,bc,bc.twitter-876B,66.420500000000004,67.459999999999994,-1.0394999999999897,-1.5650288690991276,0.88378999999999996,65.536709999999999,98.669401766021039,66.372299999999996,0.048200000000008458,0.072567957181901566,0,66.420500000000004,100
gap,bc,bc.urand-3004B,10.8155,10.8156,-9.9999999999766942e-05,-0.00092459895519869661,0.0026099999999999999,10.812889999999999,99.975867967269195,10.813000000000001,0.0024999999999995026,0.023114973880078438,0,10.8155,100
gap,bfs,bfs.kron-128B,1.0959700000000001,1.0959700000000001,0,0,0.25085000000000002,0.84512000000000009,77.111599770066704,0.84513000000000005,0.25084000000000006,22.887487796198801,0,1.0959700000000001,100
gap,bfs,bfs.kron-542B,17.574400000000001,17.636700000000001,-0.062300000000000466,-0.35449289876183787,0.36969999999999997,17.204699999999999,97.896371995630005,17.272200000000002,0.30219999999999914,1.7195466132556403,0,17.574400000000001,100
gap,bfs,bfs.road-112B,7.8919899999999998,7.9059400000000002,-0.013950000000000351,-0.17676150121832546,0.045870000000000001,7.84612,99.418777773413296,7.8554000000000004,0.036589999999999456,0.46363464728160775,0,7.8919899999999998,100
gap,bfs,bfs.road-128B,9.7346699999999995,9.7419499999999992,-0.0072799999999997311,-0.074784250519011053,0.042229999999999997,9.6924399999999995,99.566189711618364,9.6954499999999992,0.039220000000000255,0.40288987710934698,0,9.7346699999999995,100
gap,bfs,bfs.road-140B,8.5886300000000002,8.5974400000000006,-0.0088100000000004286,-0.10257747743238621,0.046370000000000001,8.5422600000000006,99.460100155670929,8.5481999999999996,0.040430000000000632,0.47073863934062876,0,8.5886300000000002,100
gap,bfs,bfs.road-19B,2.27976,2.2899600000000002,-0.010200000000000209,-0.44741551742288888,0.025360000000000001,2.2544,98.887602203740741,2.2653099999999999,0.014450000000000074,0.63383864968242776,0,2.27976,100
gap,bfs,bfs.twitter-10B,2.77427,2.7745000000000002,-0.00023000000000017451,-0.0082904692045193684,0.27816000000000002,2.4961099999999998,89.973578635100409,2.4967299999999999,0.27754000000000012,10.004073143565694,0,2.77427,100
gap,bfs,bfs.twitter-160B,2.7126899999999998,2.7704900000000001,-0.057800000000000296,-2.1307263270038401,0.39111000000000001,2.32158,85.582208066531734,2.3801100000000002,0.33257999999999965,12.260155049047238,0,2.7126899999999998,100
gap,bfs,bfs.twitter-163B,3.0986600000000002,3.0989300000000002,-0.00026999999999999247,-0.0087134438757408006,0.27244000000000002,2.8262200000000002,91.207812409234961,2.8264999999999998,0.2721600000000004,8.7831514267457713,0,3.0986600000000002,100
gap,bfs,bfs.twitter-242B,2.28179,2.2823500000000001,-0.00056000000000011596,-0.024542135779381802,0.24973999999999999,2.0320499999999999,89.05508394725193,2.0328300000000001,0.24895999999999985,10.910732363626796,0,2.28179,100
gap,bfs,bfs.twitter-408B,1.7495700000000001,1.75332,-0.0037499999999999201,-0.21433838028772634,0.26135000000000003,1.4882200000000001,85.06204381648061,1.4920199999999999,0.25755000000000017,14.720759958161157,0,1.7495700000000001,100
gap,bfs,bfs.twitter-44B,2.8728500000000001,2.9432100000000001,-0.070359999999999978,-2.4491358755243109,0.33217999999999998,2.54067,88.437266129453334,2.6113499999999998,0.26150000000000029,9.1024592303809886,0,2.8728500000000001,100
gap,bfs,bfs.urand-118B,42.991399999999999,43.017200000000003,-0.02580000000000382,-0.060012002400489095,0.15881000000000001,42.832589999999996,99.630600538712386,42.859900000000003,0.13149999999999551,0.30587512851406595,0,42.991399999999999,100
gap,bfs,bfs.urand-161B,12.0631,12.0748,-0.011699999999999378,-0.096989994280072267,0.66581000000000001,11.39729,94.480606146015532,11.4069,0.65620000000000012,5.4397294227851889,0,12.0631,100
gap,bfs,bfs.urand-356B,41.848700000000001,41.873800000000003,-0.025100000000001899,-0.059977968252300506,0.15844,41.690260000000002,99.621398036259194,41.717399999999998,0.13130000000000308,0.31374929209271318,0,41.848700000000001,100
gap,bfs,bfs.urand-36B,6.6736700000000004,6.6799799999999996,-0.0063099999999991496,-0.094550674516402644,0.44146999999999997,6.2322000000000006,93.384899163428827,6.2380100000000001,0.43566000000000038,6.528042291572711,0,6.6736700000000004,100
gap,bfs,bfs.urand-410B,4.5291199999999998,4.5320400000000003,-0.0029200000000004778,-0.064471685448830307,0.94128999999999996,3.5878299999999999,79.216933973928704,3.5899299999999998,0.93918999999999997,20.736699402974534,0,4.5291199999999998,100
gap,bfs,bfs.urand-60B,6.4181999999999997,6.42509,-0.0068900000000002848,-0.10735097067713362,0.82879000000000003,5.58941,87.086877940855686,5.5950800000000003,0.82311999999999941,12.824779533202445,0,6.4181999999999997,100
gap,cc,cc.kron-10B,11.7532,11.7742,-0.021000000000000796,-0.17867474389954285,0.34697,11.406229999999999,97.047867814722792,11.4306,0.32259999999999955,2.7447843991423526,0,11.7532,100
gap,cc,cc.kron-17B,18.191099999999999,18.216100000000001,-0.025000000000002132,-0.13742984206563946,0.41781000000000001,17.773289999999999,97.70321750746244,17.801500000000001,0.38959999999999795,2.1417066587506972,0,18.191099999999999,100
gap,cc,cc.kron-78B,18.2011,18.226700000000001,-0.025600000000000733,-0.1406508397844064,0.41854999999999998,17.782550000000001,97.700413711259216,17.814599999999999,0.38650000000000162,2.1234980303388329,0,18.2011,100
gap,cc,cc.kron-82B,17.433399999999999,17.433499999999999,-9.9999999999766942e-05,-0.00057361157319579803,0.075889999999999999,17.357509999999998,99.564686177108314,17.357600000000001,0.075799999999997425,0.43479757247580908,0,17.433399999999999,100
gap,cc,cc.kron-99B,11.8165,11.8386,-0.022100000000000009,-0.18702661532603582,0.34725,11.469249999999999,97.061312571404386,11.4945,0.32199999999999918,2.7250031735285285,0,11.8165,100
gap,cc,cc.twitter-10B,14.9116,14.9122,-0.00060000000000037801,-0.0040237130824349876,0.062100000000000002,14.849500000000001,99.58354569596824,14.850199999999999,0.061400000000000787,0.41175997210226578,0,14.9116,100
gap,cc,cc.twitter-15B,16.639399999999998,16.6614,-0.022000000000002018,-0.13221630587643141,0.48754999999999998,16.15185,97.069906366816113,16.177600000000002,0.46179999999999666,2.7753404569876072,0,16.639399999999998,100
gap,cc,cc.twitter-16B,11.4701,11.4739,-0.0038000000000000256,-0.033129615260540923,0.29221000000000003,11.17789,97.452419769661986,11.1815,0.28860000000000063,2.5161070958404919,0,11.4701,100
gap,cc,cc.twitter-17B,14.270099999999999,14.2705,-0.00040000000000084412,-0.0028030637486908816,0.12359000000000001,14.146509999999999,99.133923378252433,14.206,0.064099999999999824,0.44919096572553219,0,14.270099999999999,100
gap,cc,cc.twitter-25B,14.395200000000001,14.4091,-0.013899999999999579,-0.09655996443258541,0.51619000000000004,13.879010000000001,96.414151939535401,13.8941,0.50110000000000099,3.4810214515949789,0,14.395200000000001,100
gap,cc,cc.twitter-69B,24.056799999999999,24.576699999999999,-0.51989999999999981,-2.1611353130923439,0.95465999999999995,23.102139999999999,96.031641781118012,23.8933,0.16349999999999909,0.67964151508097537,0,24.056799999999999,100
gap,cc,cc.twitter-78B,14.2517,14.264099999999999,-0.012399999999999523,-0.08700716405762865,0.40801999999999999,13.843679999999999,97.137043300097531,13.8581,0.39359999999999928,2.7617757881515881,0,14.2517,100
gap,cc,cc.twitter-85B,13.502800000000001,13.515700000000001,-0.012900000000000134,-0.095535740735264163,0.41944999999999999,13.083350000000001,96.893607251829252,13.099,0.40380000000000038,2.9904908611547265,0,13.502800000000001,100
gap,cc,cc.urand-353B,22.6111,22.611000000000001,9.9999999999766942e-05,0.00044226065958330452,0.89966000000000002,21.71144,96.021157749954668,21.711300000000001,0.89979999999999905,3.9794614149687546,0,22.6111,100
gap,cc,cc.web-101B,1.3371599999999999,1.3382799999999999,-0.0011200000000000099,-0.083759609919531464,1.0449299999999999,0.29222999999999999,21.854527506057618,0.27304,1.06412,79.58060366747435,0,1.3371599999999999,100
gap,cc,cc.web-13B,1.11774,1.11836,-0.00062000000000006494,-0.055469071519320678,0.75729999999999997,0.36043999999999998,32.247213126487374,0.34744000000000003,0.77029999999999998,68.915848050530528,0,1.11774,100
gap,cc,cc.web-34B,1.2899400000000001,1.2904,-0.00045999999999990493,-0.035660573359996839,0.99733000000000005,0.29261000000000004,22.684000806239048,0.27962999999999999,1.01031,78.322247546397506,0,1.2899400000000001,100
gap,cc,cc.web-99B,1.29016,1.29067,-0.00051000000000001044,-0.039529980777586182,1.0052399999999999,0.28492000000000006,22.084082594406894,0.27267000000000002,1.01749,78.865412041917281,0,1.29016,100
gap,pr,pr.kron-349B,172.822,172.82499999999999,-0.0029999999999859028,-0.0017358901065689381,0.19527,172.62673000000001,99.887010912962467,172.63,0.19200000000000728,0.11109696682135572,0,172.822,100
gap,pr,pr.kron-90B,167.96899999999999,167.97200000000001,-0.0030000000000143245,-0.0017860438533467971,0.19954,167.76945999999998,99.881204269835507,167.773,0.19599999999999795,0.11668819841756939,0,167.96899999999999,100
gap,pr,pr.twitter-168B,139.15899999999999,139.17699999999999,-0.018000000000000682,-0.012934844314771432,0.21881,138.94019,99.842762595304649,138.958,0.20099999999999341,0.1444390948483365,0,139.15899999999999,100
gap,pr,pr.twitter-2161B,71.938599999999994,72.282700000000006,-0.34410000000001162,-0.4783245712316031,0.75810999999999995,71.180489999999992,98.946170762288958,71.527299999999997,0.41129999999999711,0.57173756509022455,0,71.938599999999994,100
gap,pr,pr.twitter-2741B,142,142.02000000000001,-0.020000000000010232,-0.014084507042255723,0.2286,141.7714,99.839014084507042,141.792,0.20799999999999841,0.14647887323943065,0,142,100
gap,pr,pr.twitter-3197B,144.06999999999999,144.09899999999999,-0.028999999999996362,-0.020129103907828849,0.23666999999999999,143.83332999999999,99.835725688901235,143.86199999999999,0.20799999999999841,0.14437426251128205,0,144.06999999999999,100
gap,pr,pr.twitter-833B,157.20699999999999,157.22399999999999,-0.016999999999995907,-0.010813767834760846,0.22378000000000001,156.98321999999999,99.857652649055069,157,0.20699999999999363,0.13167352598802973,0,157.20699999999999,100
gap,pr,pr.urand-2209B,177.44200000000001,177.44300000000001,-0.0010000000000047748,-0.0005635644323209732,0.18526000000000001,177.25674000000001,99.895594053268113,177.25700000000001,0.18500000000000227,0.10425941997949106,0,177.44200000000001,100
gap,sssp,sssp.kron-246B,74.702200000000005,74.914500000000004,-0.21229999999999905,-0.28419511071962056,0.35250999999999999,74.34969000000001,99.528112960528603,74.620800000000003,0.081400000000002137,0.10896600100130938,0,74.702200000000005,100
gap,sssp,sssp.road-66B,4.4566299999999996,4.46089,-0.0042600000000003746,-0.095587921815365462,0.012500000000000001,4.4441299999999995,99.719519008757743,4.4482900000000001,0.00833999999999957,0.1871369173568227,0,4.4566299999999996,100
gap,sssp,sssp.twitter-1116B,21.721399999999999,21.8384,-0.11700000000000088,-0.53863931422468703,0.83599999999999997,20.885400000000001,96.151260968445868,21.002400000000002,0.71899999999999764,3.31009971732944,0,21.721399999999999,100
gap,sssp,sssp.twitter-792B,60.649900000000002,60.672199999999997,-0.022299999999994213,-0.036768403575271336,0.10544000000000001,60.544460000000001,99.826149754575027,60.570399999999999,0.079500000000003013,0.13108018314952341,0,60.649900000000002,100
gap,sssp,sssp.twitter-900B,64.067599999999999,64.498900000000006,-0.43130000000000734,-0.67319518758313102,0.72219999999999995,63.345399999999998,98.872753154480577,63.927,0.14059999999999917,0.21945569991695946,0,64.067599999999999,100
gap,sssp,sssp.urand-3381B,76.446100000000001,76.577799999999996,-0.13169999999999504,-0.17227824571821593,0.21385000000000001,76.232250000000008,99.720260418778722,76.384299999999996,0.061800000000005184,0.08084127247826034,0,76.446100000000001,100
gap,sssp,sssp.urand-3988B,75.613,75.742500000000007,-0.12950000000000728,-0.17126684564825467,0.22047,75.392529999999994,99.70842315474853,75.546300000000002,0.066699999999997317,0.088212344438121093,0,75.613,100
gap,sssp,sssp.urand-4669B,73.496099999999998,73.614099999999993,-0.117999999999995,-0.16055273681188087,0.2185,73.277599999999993,99.702705313615283,73.420100000000005,0.075999999999993406,0.10340684743815887,0,73.496099999999998,100
gap,sssp,sssp.urand-4819B,72.4375,72.548400000000001,-0.11090000000000089,-0.15309749784297999,0.20913999999999999,72.228359999999995,99.711282139775676,72.361599999999996,0.075900000000004297,0.10477998274375233,0,72.4375,100
gap,sssp,sssp.web-1185B,7.2168799999999997,7.49831,-0.28143000000000029,-3.8996075866579494,0.40628999999999998,6.8105899999999995,94.370281894669162,7.1099699999999997,0.10691000000000006,1.4813880790590983,0,7.2168799999999997,100
gap,tc,tc.twitter-34B,3.88124,4.1899800000000003,-0.30874000000000024,-7.9546742793540348,0.54218,3.3390599999999999,86.030753058300959,3.8073800000000002,0.073859999999999815,1.9030000721418916,0,3.88124,100
gap,tc,tc.urand-1112B,8.1034400000000009,8.1250699999999991,-0.021629999999998262,-0.26692367685821061,0.041779999999999998,8.0616600000000016,99.48441649472322,8.0826200000000004,0.020820000000000505,0.25692792196895242,0,8.1034400000000009,100
gap,tc,tc.urand-187B,9.2954100000000004,9.3101800000000008,-0.014770000000000394,-0.15889562698150339,0.0309,9.2645099999999996,99.66757786907732,9.2788900000000005,0.016519999999999868,0.17772212306934598,0,9.2954100000000004,100
gap,tc,tc.urand-455B,14.7821,14.7841,-0.0020000000000006679,-0.013529877351659003,0.019089999999999999,14.76301,99.870857320678383,14.764699999999999,0.017400000000000304,0.11770993295946441,0,14.7821,100
gap,tc,tc.urand-504B,11.6401,11.6462,-0.0060999999999999943,-0.052405048066606064,0.019789999999999999,11.62031,99.829984278485583,11.6271,0.012999999999999901,0.11168288932225101,0,11.6401,100
gap,tc,tc.urand-825B,38.902999999999999,38.9054,-0.002400000000001512,-0.0061691900367533137,0.16399,38.73901,99.578464385780023,38.741500000000002,0.16149999999999665,0.4151350795568387,0,38.902999999999999,100
ligra,ligra_BC,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_26750M.length_250M,1.1518900000000001,1.16144,-0.0095499999999999474,-0.82907222043770989,0.42625000000000002,0.72564000000000006,62.99559853805485,0.73041,0.42148000000000008,36.590299420951652,0,1.1518900000000001,100
ligra,ligra_BFS,ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,1.0445899999999999,1.05474,-0.010150000000000103,-0.97167309662165025,0.28258,0.76200999999999985,72.948238064695232,0.77495000000000003,0.26963999999999988,25.812998401286624,0,1.0445899999999999,100
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,6.1612600000000004,6.1673900000000001,-0.0061299999999997468,-0.099492636246467647,0.24984000000000001,5.9114200000000006,95.944985278985143,5.9173099999999996,0.24395000000000078,3.9594173918971243,0,6.1612600000000004,100
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,1.7572700000000001,1.80542,-0.048149999999999915,-2.7400456389740757,0.10256999999999999,1.6547000000000001,94.163105271244604,1.7016100000000001,0.055660000000000043,3.1674130896219732,0,1.7572700000000001,100
