dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec17,621.wrf_s,4,1.7153284748649911,0,0,9.1378794974166269,0.73864494298827754,0,0,0,0,0,0,0,0,0,0
spec17,623.xalancbmk_s,6,1.2063705372680904,0,0,13.639309545356349,0.46014335112636801,0,0,0,0,0,0,0,0,0,0
spec17,625.x264_s,5,3.6951058091938709,0,0,0.60456796372592214,0.74216547999017923,0,0,0,0,0,0,0,0,0,0
spec17,627.cam4_s,2,2.4273195746337151,0,0,3.4335898626564054,0.34414537217542085,0,0,0,0,0,0,0,0,0,0
spec17,628.pop2_s,1,2.9904099999999998,0,0,3.5446800000000001,0.24724621668675506,0,0,0,0,0,0,0,0,0,0
spec17,631.deepsjeng_s,1,1.8952800000000001,0,0,0.49447999011040022,0.68115822244262614,0,0,0,0,0,0,0,0,0,0
spec17,638.imagick_s,3,3.2945607969191366,0,0,0.12073333172355558,0.49743181256351798,0,0,0,0,0,0,0,0,0,0
spec17,641.leela_s,7,1.6159141003484609,0,0,0.083151426433249034,0.30185450245814921,0,0,0,0,0,0,0,0,0,0
spec17,644.nab_s,5,1.9892475297549226,0,0,0.4878839746300333,0.43464982770232952,0,0,0,0,0,0,0,0,0,0
spec17,648.exchange2_s,10,2.5817562039211071,0,0,0.0083779995643440235,1,0,0,0,0,0,0,0,0,0,0
spec17,649.fotonik3d_s,5,2.0562169336935221,0,0,17.46136337139092,0.81099240810631812,0,0,0,0,0,0,0,0,0,0
spec17,654.roms_s,9,1.8417705186622693,0,0,15.433325740667122,0.89688804895189966,0,0,0,0,0,0,0,0,0,0
spec17,657.xz_s,4,1.8760043572266993,0,0,1.9622949607541007,0.45164531148944592,0,0,0,0,0,0,0,0,0,0
gap,gap.bc.twitter-10B,1,0.17975800000000003,0,0,234.92218,0.97521469925333581,0,0,0,0,0,0,0,0,0,0
gap,gap.bc.web-10B,1,1.1186799999999999,0,0,13.692479726150406,0.70205173220013617,0,0,0,0,0,0,0,0,0,0
gap,gap.bfs.twitter-10B,1,1.82233,0,0,5.8574194142580582,0.96037133225776838,0,0,0,0,0,0,0,0,0,0
gap,gap.bfs.web-10B,1,1.7717799999999999,0,0,9.0764600000000009,0.96140793153122617,0,0,0,0,0,0,0,0,0,0
gap,gap.cc.twitter-10B,1,0.77998400000000001,0,0,9.1821398163572034,0.60167354694974118,0,0,0,0,0,0,0,0,0,0
gap,gap.cc.web-10B,1,1.1628799999999999,0,0,45.921259081574817,0.97718613863745862,0,0,0,0,0,0,0,0,0,0
gap,gap.pr.twitter-10B,1,0.036629599999999998,0,0,269.4859946102801,0.91278244293864963,0,0,0,0,0,0,0,0,0,0
gap,gap.pr.web-10B,1,0.840534,0,0,24.402799511944011,0.97166565794922433,0,0,0,0,0,0,0,0,0,0
gap,gap.tc.twitter-10B,1,0.97111899999999995,0,0,24.127498552350087,0.80984059960594634,0,0,0,0,0,0,0,0,0,0
gap,gap.tc.web-10B,1,1.0879300000000001,0,0,3.3206199999999999,0.32930963011152786,0,0,0,0,0,0,0,0,0,0
