dataset,workload,num_traces,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
spec06,403.gcc,1,0.69089299999999998,0.69047099999999995,0.69089299999999998,0.69047099999999995,0.99938919630101908,1,0.99938919630101908,-0.061080369898092179,0,-0.061080369898092179,2.9447299999999998,3.0043199999999999,2.9447299999999998,3.0043199999999999,2.5585300000000002,2.9447299999999998,2.5585300000000002,13.114954511958643,0,13.114954511958643
spec06,429.mcf,4,0.20533027049564753,0.20533087288980115,0.20533027049564753,0.20533087288980115,1.0000029337815226,1,1.0000029337815226,0.00029337815226071484,0,0.00029337815226071484,6.3978450000000002,6.4620974999999996,6.3978450000000002,6.4620974999999996,6.3302325000000002,6.3978450000000002,6.3302325000000002,1.0568011572646752,0,1.0568011572646752
spec06,433.milc,3,1.5591769601293444,1.5569390290682905,1.5591769601293444,1.5569390290682905,0.9985646715425629,1,0.9985646715425629,-0.14353284574371017,0,-0.14353284574371017,1.7861933333333333,1.7929033333333333,1.7861933333333333,1.7929033333333333,0.00061666666666666673,1.7861933333333333,0.00061666666666666673,99.965475928324295,0,99.965475928324295
spec06,436.cactusADM,1,1.8897600000000001,1.8908799999999999,1.8897600000000001,1.8908799999999999,1.0005926678520023,1,1.0005926678520023,0.059266785200229322,0,0.059266785200229322,9.1468699999999998,9.1238399999999995,9.1468699999999998,9.1238399999999995,8.9609500000000004,9.1468699999999998,8.9609500000000004,2.0326078756995547,0,2.0326078756995547
spec06,450.soplex,1,0.60840700000000003,0.609352,0.60840700000000003,0.609352,1.001553236566969,1,1.001553236566969,0.15532365669690407,0,0.15532365669690407,1.12018,1.1067100000000001,1.12018,1.1067100000000001,0.64231000000000005,1.12018,0.64231000000000005,42.660108196896914,0,42.660108196896914
spec06,459.GemsFDTD,3,1.2499974533546923,1.2501282049098132,1.2499974533546923,1.2501282049098132,1.000104601457203,1,1.000104601457203,0.010460145720303515,0,0.010460145720303515,1.7139499999999999,3.2808733333333335,1.7139499999999999,3.2808733333333335,0.22740666666666665,1.7139499999999999,0.22740666666666665,86.732012796950514,0,86.732012796950514
spec06,471.omnetpp,1,0.43608200000000003,0.43816100000000002,0.43608200000000003,0.43816100000000002,1.0047674519929739,1,1.0047674519929739,0.47674519929739034,0,0.47674519929739034,5.2727899999999996,6.1528499999999999,5.2727899999999996,6.1528499999999999,3.12175,5.2727899999999996,3.12175,40.795100885868763,0,40.795100885868763
spec06,473.astar,2,0.34711291054208859,0.34940590915438169,0.34711291054208859,0.34940590915438169,1.0066059156621747,1,1.0066059156621747,0.66059156621747217,0,0.66059156621747217,13.138959999999999,10.854980000000001,13.138959999999999,10.854980000000001,8.5400999999999989,13.138959999999999,8.5400999999999989,35.001704853352166,0,35.001704853352166
spec06,483.xalancbmk,1,0.296097,0.29646499999999998,0.296097,0.29646499999999998,1.0012428359625392,1,1.0012428359625392,0.12428359625391572,0,0.12428359625391572,3.4782600000000001,3.4792000000000001,3.4782600000000001,3.4792000000000001,3.3736600000000001,3.4782600000000001,3.3736600000000001,3.0072507518126845,0,3.0072507518126845
spec17,602.gcc_s,1,0.73895500000000003,0.73767799999999994,0.73895500000000003,0.73767799999999994,0.9982718839442184,1,0.9982718839442184,-0.17281160557816033,0,-0.17281160557816033,1.40638,1.4448300000000001,1.40638,1.4448300000000001,0.20363000000000001,1.40638,0.20363000000000001,85.52098294913182,0,85.52098294913182
spec17,605.mcf_s,5,0.33132841245125821,0.33120932387132807,0.33132841245125821,0.33120932387132807,0.9996405723884374,1,0.9996405723884374,-0.035942761156260161,0,-0.035942761156260161,11.431405999999999,11.339014000000001,11.431405999999999,11.339014000000001,10.868596,11.431405999999999,10.868596,4.9233663820530849,0,4.9233663820530849
spec17,620.omnetpp_s,2,0.49024391767364139,0.49050686110593805,0.49024391767364139,0.49050686110593805,1.0005363522581667,1,1.0005363522581667,0.053635225816672794,0,0.053635225816672794,4.6924399999999995,4.7399050000000003,4.6924399999999995,4.7399050000000003,4.3776250000000001,4.6924399999999995,4.3776250000000001,6.708982959824727,0,6.708982959824727
spec17,623.xalancbmk_s,3,0.9388180277333259,0.93876565483250374,0.9388180277333259,0.93876565483250374,0.99994421400178202,1,0.99994421400178202,-0.0055785998217983135,0,-0.0055785998217983135,2.6572999999999998,2.8874066666666667,2.6572999999999998,2.8874066666666667,2.5369166666666665,2.6572999999999998,2.5369166666666665,4.530287635319052,0,4.530287635319052
spec17,649.fotonik3d_s,1,1.1654599999999999,1.1669099999999999,1.1654599999999999,1.1669099999999999,1.0012441439431641,1,1.0012441439431641,0.12441439431640777,0,0.12441439431640777,3.39514,4.4927299999999999,3.39514,4.4927299999999999,0.0021700000000000001,3.39514,0.0021700000000000001,99.936085109892375,0,99.936085109892375
gap,bc,11,0.31431245430653199,0.31450066483037997,0.31431245430653199,0.31450066483037997,1.0005988007196955,1,1.0005988007196955,0.059880071969553583,0,0.059880071969553583,18.504320909090907,18.518820000000002,18.504320909090907,18.518820000000002,18.199752727272728,18.504320909090907,18.199752727272728,1.6459300685201073,0,1.6459300685201073
gap,bfs,18,0.23152752984759992,0.23161248868099346,0.23152752984759992,0.23161248868099346,1.0003669491634515,1,1.0003669491634515,0.036694916345147988,0,0.036694916345147988,9.8607594444444455,9.7051650000000009,9.8607594444444455,9.7051650000000009,9.3241533333333333,9.8607594444444455,9.3241533333333333,5.4418335031328313,0,5.4418335031328313
gap,cc,18,0.37986641491017537,0.38016372490358302,0.37986641491017537,0.38016372490358302,1.0007826698590292,1,1.0007826698590292,0.078266985902919473,0,0.078266985902919473,12.734522777777777,12.717830555555556,12.734522777777777,12.717830555555556,12.145857222222222,12.734522777777777,12.145857222222222,4.6225961178757107,0,4.6225961178757107
gap,pr,8,0.02956611558492107,0.029562305943120884,0.02956611558492107,0.029562305943120884,0.99987114838304503,1,0.99987114838304503,-0.012885161695497249,0,-0.012885161695497249,146.6303375,146.7221625,146.6303375,146.7221625,146.25960000000001,146.6303375,146.25960000000001,0.25283819591562784,0,0.25283819591562784
gap,sssp,10,0.21375426340469306,0.21380662522635377,0.21375426340469306,0.21380662522635377,1.0002449627007513,1,1.0002449627007513,0.024496270075125004,0,0.024496270075125004,53.236599999999996,53.295749999999998,53.236599999999996,53.295749999999998,52.819298000000003,53.236599999999996,52.819298000000003,0.78386298148265254,0,0.78386298148265254
gap,tc,6,0.15662441827996845,0.15688966534578783,0.15662441827996845,0.15688966534578783,1.0016935230708741,1,1.0016935230708741,0.16935230708741145,0,0.16935230708741145,14.493488333333334,14.508428333333335,14.493488333333334,14.508428333333335,14.314071666666665,14.493488333333334,14.314071666666665,1.2379122440387968,0,1.2379122440387968
ligra,ligra_BC,1,0.55940900000000005,0.55981000000000003,0.55940900000000005,0.55981000000000003,1.0007168279380561,1,1.0007168279380561,0.071682793805605272,0,0.071682793805605272,1.16144,1.1338200000000001,1.16144,1.1338200000000001,0.6472,1.16144,0.6472,44.276071084171377,0,44.276071084171377
ligra,ligra_BFS,1,0.62271900000000002,0.62368299999999999,0.62271900000000002,0.62368299999999999,1.0015480497624127,1,1.0015480497624127,0.15480497624127398,0,0.15480497624127398,1.05474,1.07605,1.05474,1.07605,0.71677000000000002,1.05474,0.71677000000000002,32.042967935225739,0,32.042967935225739
ligra,ligra_BellmanFord,1,0.40173300000000001,0.40222200000000002,0.40173300000000001,0.40222200000000002,1.001217226366766,1,1.001217226366766,0.12172263667660221,0,0.12172263667660221,6.1673900000000001,6.0216399999999997,6.1673900000000001,6.0216399999999997,5.7495500000000002,6.1673900000000001,5.7495500000000002,6.7749890958736181,0,6.7749890958736181
ligra,ligra_CF,1,1.07325,1.0755399999999999,1.07325,1.0755399999999999,1.0021337060330771,1,1.0021337060330771,0.21337060330770541,0,0.21337060330770541,1.80542,1.8125899999999999,1.80542,1.8125899999999999,1.65785,1.80542,1.65785,8.1737213501567485,0,8.1737213501567485
ligra,ligra_Components,1,0.453374,0.453293,0.453374,0.453293,0.99982133955630448,1,0.99982133955630448,-0.017866044369552192,0,-0.017866044369552192,3.25379,4.1322200000000002,3.25379,4.1322200000000002,2.8925900000000002,3.25379,2.8925900000000002,11.100900795687485,0,11.100900795687485
ligra,ligra_Components-Shortcut,1,0.467553,0.46697699999999998,0.467553,0.46697699999999998,0.99876805410295721,1,0.99876805410295721,-0.12319458970427855,0,-0.12319458970427855,1.2668600000000001,1.2990299999999999,1.2668600000000001,1.2990299999999999,0.99822,1.2668600000000001,0.99822,21.205184471843776,0,21.205184471843776
ligra,ligra_PageRank,3,0.63590669543550415,0.63665692376792771,0.63590669543550415,0.63665692376792771,1.0011797773758455,1,1.0011797773758455,0.11797773758455143,0,0.11797773758455143,22.49231,22.574280000000002,22.49231,22.574280000000002,21.655439999999999,22.49231,21.655439999999999,3.720693872705827,0,3.720693872705827
ligra,ligra_PageRankDelta,3,0.65752475299791113,0.65990288882329373,0.65752475299791113,0.65990288882329373,1.0036168004543402,1,1.0036168004543402,0.36168004543402077,0,0.36168004543402077,3.5307200000000001,3.4959900000000004,3.5307200000000001,3.4959900000000004,3.2461133333333336,3.5307200000000001,3.2461133333333336,8.0608676606093503,0,8.0608676606093503
ligra,ligra_Radii,3,0.27653301539743219,0.2765424166317641,0.27653301539743219,0.2765424166317641,1.0000339967881173,1,1.0000339967881173,0.0033996788117329757,0,0.0033996788117329757,8.515763333333334,8.6112099999999998,8.515763333333334,8.6112099999999998,8.2052500000000013,8.515763333333334,8.2052500000000013,3.6463358735897122,0,3.6463358735897122
qmm,qmm_fp,3,0.6410335245373685,0.64226729268257787,0.6410335245373685,0.64226729268257787,1.0019246546365881,1,1.0019246546365881,0.19246546365880857,0,0.19246546365880857,2.00346,2.1559966666666668,2.00346,2.1559966666666668,0.91693666666666662,2.00346,0.91693666666666662,54.232344710317818,0,54.232344710317818
qmm,qmm_int,8,0.47772844287941491,0.47827910126732448,0.47772844287941491,0.47827910126732448,1.0011526598345089,1,1.0011526598345089,0.11526598345088512,0,0.11526598345088512,6.6683787500000005,6.86416,6.6683787500000005,6.86416,5.9127212499999997,6.6683787500000005,5.9127212499999997,11.331952312996629,0,11.331952312996629
qmm,qmm_srv,19,1.7166833030732682,1.7167833725872605,1.7166833030732682,1.7167833725872605,1.0000582923558543,1,1.0000582923558543,0.0058292355854305811,0,0.0058292355854305811,1.8735610526315789,2.106331052631579,1.8735610526315789,2.106331052631579,1.1949147368421051,1.8735610526315789,1.1949147368421051,36.222268542370486,0,36.222268542370486
parsec,parsec_canneal,6,0.40261850321546799,0.40260633139782015,0.40261850321546799,0.40260633139782015,0.99996976835999685,1,0.99996976835999685,-0.0030231640003153259,0,-0.0030231640003153259,6.5704316666666669,6.5784233333333333,6.5704316666666669,6.5784233333333333,6.557551666666666,6.5704316666666669,6.557551666666666,0.19602973827951287,0,0.19602973827951287
xsbench,xsbench_XL100hash,2,0.33428706094014465,0.33412981219879201,0.33428706094014465,0.33412981219879201,0.99952959967726407,1,0.99952959967726407,-0.047040032273593102,0,-0.047040032273593102,4.6238149999999996,4.6429599999999995,4.6238149999999996,4.6429599999999995,4.5866300000000004,4.6238149999999996,4.5866300000000004,0.80420605063132866,0,0.80420605063132866
xsbench,xsbench_XL100nuclide,4,0.15494769682355219,0.15495619254153381,0.15494769682355219,0.15495619254153381,1.0000548295854392,1,1.0000548295854392,0.005482958543923111,0,0.005482958543923111,36.667450000000002,36.697674999999997,36.667450000000002,36.697674999999997,36.644275,36.667450000000002,36.644275,0.063203195204475371,0,0.063203195204475371
xsbench,xsbench_XL100unionized,1,0.51622000000000001,0.51586399999999999,0.51622000000000001,0.51586399999999999,0.99931037154701474,1,0.99931037154701474,-0.06896284529852581,0,-0.06896284529852581,1.02864,1.0525800000000001,1.02864,1.0525800000000001,0.96775999999999995,1.02864,0.96775999999999995,5.9184943226007203,0,5.9184943226007203
xsbench,xsbench_XL64hash,2,0.30047075097752857,0.30049998767054881,0.30047075097752857,0.30049998767054881,1.0000973029585247,1,1.0000973029585247,0.0097302958524725369,0,0.0097302958524725369,5.497655,5.5159900000000004,5.497655,5.5159900000000004,5.4565349999999997,5.497655,5.4565349999999997,0.74795526456280514,0,0.74795526456280514
xsbench,xsbench_XL64nuclide,1,0.15510699999999997,0.155024,0.15510699999999997,0.155024,0.99946488553063373,1,0.99946488553063373,-0.053511446936627127,0,-0.053511446936627127,36.709600000000002,36.740299999999998,36.709600000000002,36.740299999999998,36.686500000000002,36.709600000000002,36.686500000000002,0.06292631900102208,0,0.06292631900102208
xsbench,xsbench_XL64unionized,1,0.51587499999999997,0.51590199999999997,0.51587499999999997,0.51590199999999997,1.0000523382602375,1,1.0000523382602375,0.0052338260237538847,0,0.0052338260237538847,1.0292300000000001,1.0524500000000001,1.0292300000000001,1.0524500000000001,0.96767000000000003,1.0292300000000001,0.96767000000000003,5.9811703895145012,0,5.9811703895145012
xsbench,xsbench_XXL100hash,3,0.26965320578456098,0.26973437115652843,0.26965320578456098,0.26973437115652843,1.00030099909894,1,1.00030099909894,0.030099909893999133,0,0.030099909893999133,6.6636600000000001,6.6804466666666675,6.6636600000000001,6.6804466666666675,6.6262499999999998,6.6636600000000001,6.6262499999999998,0.56140319283998208,0,0.56140319283998208
xsbench,xsbench_XXL100nuclide,7,0.1746039361152765,0.17457671802755914,0.1746039361152765,0.17457671802755914,0.99984411526840156,1,0.99984411526840156,-0.015588473159844352,0,-0.015588473159844352,33.226465714285716,33.2547,33.226465714285716,33.2547,33.19735285714286,33.226465714285716,33.19735285714286,0.087619481991241255,0,0.087619481991241255
xsbench,xsbench_XXL100unionized,1,0.33542,0.33520299999999992,0.33542,0.33520299999999992,0.99935304990757845,1,0.99935304990757845,-0.064695009242154988,0,-0.064695009242154988,8.57667,8.5994700000000002,8.57667,8.5994700000000002,8.5145,8.57667,8.5145,0.72487340657854116,0,0.72487340657854116
xsbench,xsbench_XXL64hash,2,0.25692469577679761,0.25717304618485975,0.25692469577679761,0.25717304618485975,1.0009666272341446,1,1.0009666272341446,0.09666272341446458,0,0.09666272341446458,8.96373,8.9845250000000014,8.96373,8.9845250000000014,8.9263399999999997,8.96373,8.9263399999999997,0.41712546004843976,0,0.41712546004843976
xsbench,xsbench_XXL64nuclide,3,0.19125897834230679,0.19130890451280463,0.19125897834230679,0.19130890451280463,1.0002610396172276,1,1.0002610396172276,0.02610396172275653,0,0.02610396172275653,28.526296666666667,28.558576666666667,28.526296666666667,28.558576666666667,28.491870000000002,28.526296666666667,28.491870000000002,0.12068396774016499,0,0.12068396774016499
xsbench,xsbench_XXL64unionized,1,0.33474700000000007,0.33478799999999997,0.33474700000000007,0.33478799999999997,1.0001224805599451,1,1.0001224805599451,0.012248055994512619,0,0.012248055994512619,8.5778099999999995,8.60154,8.5778099999999995,8.60154,8.5157000000000007,8.5778099999999995,8.5157000000000007,0.7240775909002295,0,0.7240775909002295
spec06,gmean_spec06,17,0.59858838682922677,0.59917728414102389,0.59858838682922677,0.59917728414102389,1.0009838101185298,1,1.0009838101185298,0.098381011852977096,0,0.098381011852977096,4.9607388235294119,5.0380352941176474,4.9607388235294119,5.0380352941176474,3.6319058823529411,4.9607388235294119,3.6319058823529411,26.786996623842562,0,26.786996623842562
spec17,gmean_spec17,12,0.54481382690472446,0.54475123833065919,0.54481382690472446,0.54475123833065919,0.99988511933623125,1,0.99988511933623125,-0.011488066376874606,0,-0.011488066376874606,6.6096108333333339,6.7312216666666664,6.6096108333333339,6.7312216666666664,5.9095650000000006,6.6096108333333339,5.9095650000000006,10.591332091791084,0,10.591332091791084
gap,gmean_gap,71,0.20880660162042466,0.20892086552077829,0.20880660162042466,0.20892086552077829,1.0005472236005322,1,1.0005472236005322,0.054722360053216512,0,0.054722360053216512,33.839890704225354,33.818398732394371,33.839890704225354,33.818398732394371,33.391713802816902,33.839890704225354,33.391713802816902,1.3244041043917743,0,1.3244041043917743
ligra,gmean_ligra,15,0.51618691834337638,0.516829799771516,0.51618691834337638,0.516829799771516,1.0012454430852351,1,1.0012454430852351,0.12454430852351095,0,0.12454430852351095,7.8884013333333334,7.9679859999999998,7.8884013333333334,7.9679859999999998,7.4655060000000004,7.8884013333333334,7.4655060000000004,5.3609763938650135,0,5.3609763938650135
qmm,gmean_qmm,30,1.1060467482792358,1.10664018740972,1.1060467482792358,1.10664018740972,1.0005365407306765,1,1.0005365407306765,0.053654073067654906,0,0.053654073067654906,3.1651690000000001,3.3800520000000001,3.1651690000000001,3.3800520000000001,2.4251986666666667,3.1651690000000001,2.4251986666666667,23.378541029983968,0,23.378541029983968
parsec,gmean_parsec,6,0.40261850321546799,0.40260633139782015,0.40261850321546799,0.40260633139782015,0.99996976835999685,1,0.99996976835999685,-0.0030231640003153259,0,-0.0030231640003153259,6.5704316666666669,6.5784233333333333,6.5704316666666669,6.5784233333333333,6.557551666666666,6.5704316666666669,6.557551666666666,0.19602973827951287,0,0.19602973827951287
xsbench,gmean_xsbench,28,0.22912769782404188,0.22913017187509835,0.22912769782404188,0.22913017187509835,1.0000107976952588,1,1.0000107976952588,0.0010797695258801809,0,0.0010797695258801809,20.675617142857142,20.700855714285716,20.675617142857142,20.700855714285716,20.639431071428572,20.675617142857142,20.639431071428572,0.17501809584954398,0,0.17501809584954398
all,gmean_all,179,0.36412970082000673,0.36431092182917257,0.36412970082000673,0.36431092182917257,1.0004976825805685,1,1.0004976825805685,0.049768258056848147,0,0.049768258056848147,18.982687653631285,19.036555418994414,18.982687653631285,19.036555418994414,18.466239050279331,18.982687653631285,18.466239050279331,2.7206295166172678,0,2.7206295166172678
