dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,400.perlbench,2,2.1105907059399271,0.0081499997555000078,0.077010299536993287,0.076821317206841155,0.00018898233015213079,0,0,0,0.99754601226993866,0.0024539877300613498,0,0,0
spec06,401.bzip2,4,1.4991102206590707,0.0074499995530000265,0.0017827423363017789,0.0017767599794685513,5.9823568332274454e-06,0,0,0,0.99664429530201337,0.0033557046979865771,0,0,0
spec06,403.gcc,3,1.5248719289737229,0.28883333333333333,0.056608753483741232,0.056515984378205271,9.2769105535963709e-05,0,0,0,0.99836122331217547,0.0016387766878245816,0,0,0
spec06,410.bwaves,3,1.6358056154676661,0.18589999380333355,0.3124859922004572,0.3124859922004572,0,0,0,0,1,0,0,0,0
spec06,416.gamess,1,2.3322799999999999,0.00045999996320000294,5.9293938097128627e-05,3.8669959628562146e-05,2.0623978468566477e-05,0,0,0,0.65217391304347827,0.34782608695652173,0,0,0
spec06,429.mcf,5,0.18817139987970288,4.7081958116721676,0.06453246176651932,0.06453246176651932,0,0,0,0,1,0,0,0,0
spec06,433.milc,3,0.78103084817534707,1.292306614974402,0.91135443650946635,0.91130742215598426,4.7014353482118089e-05,0,0,0,0.99994841265747036,5.158734252963693e-05,0,0,0
spec06,434.zeusmp,1,1.8733200000000001,0.034499999310000015,0.0027617012079440935,0.0027617012079440935,0,0,0,0,1,0,0,0,0
spec06,435.gromacs,4,2.5662413864920426,0.013474999258875041,0.010685158532862313,0.010312466546929454,0.00037269198593285996,0,0,0,0.9651205936920223,0.034879406307977735,0,0,0
spec06,436.cactusADM,1,1.3289500000000001,9.4180398116392041,0.34788319625655928,0.34788319625655928,0,0,0,0,1,0,0,0,0
spec06,437.leslie3d,6,1.1213585638890904,0.078569995023900316,0.276687404624956,0.27658175842235005,0.00010564620260593966,0,0,0,0.99961817487590687,0.00038182512409316535,0,0,0
spec06,444.namd,7,3.0282491912633893,0.0025485713339102076,0.02993288590604027,0.02993288590604027,0,0,0,0,1,0,0,0,0
spec06,445.gobmk,4,1.3750768928055275,0.06413499679325016,0.094590907414918324,0.093366763762398136,0.0012241436525201872,0,0,0,0.98705854837452245,0.012941451625477508,0,0,0
spec06,447.dealII,1,1.65561,0.00057999998840000018,0.0053269654665686998,0.004592211609110948,0.0007347538574577516,0,0,0,0.86206896551724133,0.13793103448275862,0,0,0
spec06,450.soplex,2,0.40902681221406501,0.96889999999999998,0.19172395233515777,0.19170614331904653,1.7809016111223241e-05,0,0,0,0.99990711115698216,9.2888843017855294e-05,0,0,0
