dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,stlb_demand_mpki,stlb_demand_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec17,607.cactuBSSN_s,3,2.1587705539826478,0.070040000000000005,0.0013056033333333332,0.070040000000000005,0.0013056033333333332,0.00127421,2.2333733333333335e-06,2.9160500666666666e-05,0,0,0.97345280148690183,0.0013472368172877428,0.02519996169581035,0,0
spec17,619.lbm_s,4,0.64624122394775163,0.71043000000000001,0.65658799999999995,0.71043000000000001,0.65658799999999995,0.3845345,0,0.27205299999999999,0,0,0.58671583681877304,0,0.41328416318122696,0,0
spec17,620.omnetpp_s,2,0.49050686110593805,4.7399050000000003,0.21664450000000002,4.7399050000000003,0.21664450000000002,0.20633499999999999,0.00086494349999999992,0.0094445600000000011,0,0,0.95221613342179379,0.0040030246232560475,0.043780841954950231,0,0
spec17,621.wrf_s,2,1.8457553468431291,0.231155,0.2182085,0.231155,0.2182085,0.03491855,0.00071994449999999998,0.18257000000000001,0,0,0.16100374885663191,0.00327178258436669,0.8357244685590014,0,0
spec17,623.xalancbmk_s,6,1.4127078816824996,1.6107766666666665,0.41379078333333336,1.6107766666666665,0.41379078333333336,0.12750325666666665,0.0013809081666666667,0.28490654999999998,0,0,0.43540438168622136,0.0066549924807073431,0.55794062583307136,0,0
spec17,625.x264_s,2,3.38984869736099,0.081655000000000005,0.063043650000000007,0.081655000000000005,0.063043650000000007,0.012055400000000001,0.00044657149999999994,0.050541699999999995,0,0,0.19140146712326336,0.0069663307364032021,0.80163220214033348,0,0
spec17,627.cam4_s,2,1.7512906250534204,0.079185000000000005,0.13957249999999999,0.079185000000000005,0.13957249999999999,0.0295786,0.0020333450000000002,0.1079605,0,0,0.20590427294633562,0.013067340360658593,0.78102838669300567,0,0
spec17,628.pop2_s,1,2.5175100000000001,0.075370000000000006,0.19359399999999999,0.075370000000000006,0.19359399999999999,0.084480600000000003,0.00118155,0.107932,0,0,0.43638052275441158,0.0061032240944672951,0.55751625315112119,0,0
spec17,649.fotonik3d_s,4,1.6751753884564564,1.29094,0.56985249999999998,1.29094,0.56985249999999998,0.028174424999999999,0,0.54167799999999999,0,0,0.05046910782331105,0,0.94953089217668896,0,0
spec17,654.roms_s,8,1.5222315354389448,0.45918999999999999,0.75441135000000004,0.45918999999999999,0.75441135000000004,0.23240667375000001,0.0002413164925,0.52176328750000001,0,0,0.28322117226971494,0.00032270006032662741,0.71645612766995848,0,0
spec17,657.xz_s,1,1.1062000000000001,0.99607000000000001,0.159805,0.99607000000000001,0.159805,0.15776100000000001,0,0.0020439500000000001,0,0,0.98720973425562464,0,0.012790265744375395,0,0
spec06,gmean_spec06,54,1.3275109685703814,1.8023120370370369,0.39192853179629628,1.8023120370370369,0.39192853179629628,0.10199487992592592,0.0004369179690351852,0.28949679670555556,0,0,0.3479060915960081,0.0015250460850543439,0.65056886231893762,0,0
spec17,gmean_spec17,52,1.1735322228853131,1.8233767307692308,0.4220791521153846,1.8233767307692308,0.4220791521153846,0.15240301730769229,0.00041235848961538462,0.26926371272119232,0,0,0.41602280835294664,0.0028856687772611154,0.58109152286979215,0,0
all,gmean_all,106,1.2496019438946857,1.8126456603773586,0.40671940214150942,1.8126456603773586,0.40671940214150942,0.12672340015094341,0.00042486992252735851,0.27957113286416985,0,0,0.38132183943903453,0.0021925213680237038,0.61648563919294175,0,0
