dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,483.xalancbmk,3,1.3254658629486544,0.16138666128711129,0.025135499948084311,20.063419331219357,0.86596392345711903,0,0,0.025135499948084311,0,0,0,0,1,0,0
spec17,600.perlbench_s,3,2.6413619436735742,0.0019199999232000031,0.0030934146786822914,0.29783332142000046,0.81474659420422013,0,0,0.0030934146786822914,0,0,0,0,1,0,0
spec17,602.gcc_s,4,1.2274685797831943,0.038994999220100017,0.0241908968529191,25.085934498281311,0.92436465886006525,0,0,0.0241908968529191,0,0,0,0,1,0,0
spec17,603.bwaves_s,7,2.3714988110213637,0.016145713593755131,0.032722808683617752,10.808433822495694,0.85854853300494893,0,0,0.032722808683617752,0,0,0,0,1,0,0
spec17,605.mcf_s,9,0.43765808877935408,0.14815999473208907,0.0061821990647328313,61.627708919903682,0.50969765509234688,0,0,0.0061821990647328313,0,0,0,0,1,0,0
spec17,607.cactuBSSN_s,4,2.5986481195932116,0.018444999262200029,0.00055445969563484355,3.2262248709510053,0.4204040731785661,0,0,0.00055445969563484355,0,0,0,0,1,0,0
spec17,619.lbm_s,4,0.71570086014841283,8.9999995500000227e-05,8.0196034751615054e-05,57.138577143071146,0.81987351622917115,0,0,8.0196034751615054e-05,0,0,0,0,1,0,0
spec17,620.omnetpp_s,2,0.59958613404247441,0.18021999999999999,0.0086470043518105354,22.773060000000001,0.6381375053381142,0,0,0.0086470043518105354,0,0,0,0,1,0,0
spec17,621.wrf_s,4,1.7163355295144569,0.019394999127225039,0.028200859330129627,9.1076145901573433,0.73799442267200444,0,0,0.028200859330129627,0,0,0,0,1,0,0
spec17,623.xalancbmk_s,6,1.2058891704802592,0.098156663394777882,0.0070448885263079825,13.535476215484126,0.46063007846487003,0,0,0.0070448885263079825,0,0,0,0,1,0,0
spec17,625.x264_s,5,3.6944576739826247,0.0037799997580800155,0.0036000685727347187,0.59164396213478643,0.72121451488643784,0,0,0.0036000685727347187,0,0,0,0,1,0,0
spec17,627.cam4_s,2,2.4243388584313044,0.0035199998592000056,0.0065229879732409245,3.4623398615064054,0.3469977420302085,0,0,0.0065229879732409245,0,0,0,0,1,0,0
spec17,628.pop2_s,1,2.9516900000000001,0.02656,0.029422842583361027,3.53992,0.24607932553276682,0,0,0.029422842583361027,0,0,0,0,1,0,0
spec17,631.deepsjeng_s,1,1.89567,0.00095999992320000614,0.0033521893987010264,0.50073995994080323,0.68694268389716573,0,0,0.0033521893987010264,0,0,0,0,1,0,0
spec17,638.imagick_s,3,3.2944758312540117,0.00035333332862222226,0.0011936399261294535,0.12043333172755558,0.69746341840083392,0,0,0.0011936399261294535,0,0,0,0,1,0,0
spec17,641.leela_s,7,1.6157590665941304,0.0019914285372897964,0.003542494688799211,0.08181142716894696,0.2950833187340911,0,0,0.003542494688799211,0,0,0,0,1,0,0
spec17,644.nab_s,5,1.9897754163961978,0.00544799967312002,0.020844173732055951,0.48851997068880176,0.45590969158062133,0,0,0.020844173732055951,0,0,0,0,1,0,0
spec17,648.exchange2_s,10,2.5817455057148289,0,0,0.0083759995644480233,1,0,0,0,0,0,0,0,0,0,0
spec17,649.fotonik3d_s,5,2.0384241378396339,0.21601199481571212,0.16745791303215324,17.646971576472684,0.81186238314996662,0,0,0.16745791303215324,0,0,0,0,1,0,0
spec17,654.roms_s,9,1.8129237369609208,0.073953330046518662,0.20304577819266745,15.425805981075289,0.89638933306955826,0,0,0.20304577819266745,0,0,0,0,1,0,0
spec17,657.xz_s,4,1.8752377807204301,0.010024999799500004,0.003399999321695896,1.9658949606821008,0.45023709707524928,0,0,0.003399999321695896,0,0,0,0,1,0,0
gap,gap.bc.twitter-10B,1,0.17915900000000001,2.4793599999999998,0.067022300939689763,235.20256000000001,0.97528306329095238,0,0,0.067022300939689763,0,0,0,0,1,0,0
