dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,401.bzip2,2,1.6862679464426762,0.011049999226500054,0.0015293228628923993,2.7314598087978132,0.48171179051623186,0.0015293228628923993,0,0,0,0,1,0,0,0,0
spec06,403.gcc,1,0.50552699999999995,0.83439994993600297,0.05967126453879204,40.681857559088549,0.9206806932037499,0.059625495591878297,4.5768946913742701e-05,0,0,0,0.99923298178331732,0.00076701821668264617,0,0,0
spec06,410.bwaves,2,1.1136697800066231,0.27882998884680044,0.3151084340072553,18.711289251548429,0.99414076509026617,0.3151084340072553,0,0,0,0,1,0,0,0,0
spec06,429.mcf,5,0.19141125552903801,4.7083998493312045,0.064534511325283164,50.194426393778357,0.65925686516248705,0.064534511325283164,0,0,0,0,1,0,0,0,0
spec06,433.milc,3,0.75685065735536294,1.2923066494359114,0.91136300593796871,20.165093064465427,0.80553076635255172,0.91131599114241246,4.7014795556161524e-05,0,0,0,0.99994841265747036,5.158734252963693e-05,0,0,0
spec06,434.zeusmp,1,1.93902,0.034500000000000003,0.0027624265154511723,2.2390599999999998,0.49439596544841108,0.0027624265154511723,0,0,0,0,1,0,0,0,0
spec06,435.gromacs,2,2.6851608435250207,0.021529998062300174,0.047832751993957034,1.7675598409196143,0.491757943673022,0.045855457554819935,0.0019772944391370996,0,0,0,0.95866233163028336,0.041337668369716675,0,0,0
spec06,436.cactusADM,1,1.4220999999999999,9.85276,0.37437513963890706,5.5793200000000001,0.86850642274954704,0.37437513963890706,0,0,0,0,1,0,0,0,0
spec06,437.leslie3d,6,1.1693087630236023,0.078573328095111458,0.27404203869047616,6.4788062347462514,0.77296402390744035,0.27393740699404762,0.00010463169642857142,0,0,0,0.99961819107415573,0.00038180892584422195,0,0,0
spec06,450.soplex,2,0.41099066478449364,0.9689199709324009,0.19181824660875349,27.982609160521726,0.57953812344501832,0.19180042920154258,1.7817407210902668e-05,0,0,0,0.99990711307435087,9.28869256491764e-05,0,0,0
