dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,stlb_demand_access,stlb_demand_hit,stlb_demand_miss,stlb_demand_mpki,stlb_demand_miss_rate,stlb_raw_demand_miss,stlb_raw_demand_mpki,cp_pb_demand_hit,cp_pb_demand_hit_mpki,stlb_pb_demand_miss,stlb_pb_demand_mpki,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec17,605.mcf_s,605.mcf_s-1644B,605.mcf_s-1644B.champsimtrace.xz,100000005,494187021,0.20235300000000001,2964946,542925,2422021,24.220199999999998,0.81688499999999997,2964946,542925,2422021,24.220199999999998,0.81688499999999997,nan,nan,nan,nan,nan,nan,2378423,0.80218100000000003,0,0,43598,0.014704500000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-472B,605.mcf_s-472B.champsimtrace.xz,100000000,159942698,0.625224,354240,223749,130491,1.30491,0.368369,354240,223749,130491,1.30491,0.368369,nan,nan,nan,nan,nan,nan,13701,0.038677200000000002,0,0,116790,0.32969199999999999,0,0,0,0
spec17,605.mcf_s,605.mcf_s-484B,605.mcf_s-484B.champsimtrace.xz,100000005,172464339,0.57982999999999996,235214,165391,69823,0.69823000000000002,0.29684899999999997,235214,165391,69823,0.69823000000000002,0.29684899999999997,18198,0.18198,0,0,18198,0.18198,18198,0.0773678,0,0,51625,0.21948100000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-665B,605.mcf_s-665B.champsimtrace.xz,100000000,216244872,0.46243899999999999,1578719,1555384,23335,0.23335,0.014781000000000001,1578719,1555384,23335,0.23335,0.014781000000000001,11527,0.11527,0,0,11527,0.11527,11527,0.0073014899999999999,0,0,11808,0.0074794800000000002,0,0,0,0
spec17,605.mcf_s,605.mcf_s-782B,605.mcf_s-782B.champsimtrace.xz,100000001,655301985,0.15260099999999999,8598209,8482559,115650,1.1565000000000001,0.013450500000000001,8598209,8482559,115650,1.1565000000000001,0.013450500000000001,nan,nan,nan,nan,nan,nan,29848,0.0034714199999999998,0,0,85802,0.0099790499999999997,0,0,0,0
spec17,605.mcf_s,605.mcf_s-994B,605.mcf_s-994B.champsimtrace.xz,100000000,241837399,0.41350100000000001,1628658,820626,808032,8.0803200000000004,0.49613400000000002,1628658,820626,808032,8.0803200000000004,0.49613400000000002,nan,nan,nan,nan,nan,nan,806084,0.49493799999999999,0,0,1948,0.00119608,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-2421B,607.cactuBSSN_s-2421B.champsimtrace.xz,100000003,55075242,1.8157000000000001,7462554,7450183,12371,0.12371,0.00165774,7462554,7450183,12371,0.12371,0.00165774,12320,0.1232,0,0,12320,0.1232,12320,0.00165091,50,6.7001200000000002e-06,1,1.3400200000000001e-07,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-3477B,607.cactuBSSN_s-3477B.champsimtrace.xz,100000000,42558107,2.3497300000000001,3789810,3785757,4053,0.040529999999999997,0.00106945,3789810,3785757,4053,0.040529999999999997,0.00106945,4052,0.04052,0,0,4052,0.04052,4052,0.0010691800000000001,0,0,1,2.6386500000000001e-07,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-4004B,607.cactuBSSN_s-4004B.champsimtrace.xz,100000003,42430595,2.3567900000000002,3862329,3858071,4258,0.04258,0.0011024400000000001,3862329,3858071,4258,0.04258,0.0011024400000000001,4258,0.04258,0,0,4258,0.04258,4258,0.0011024400000000001,0,0,0,0,0,0,0,0
spec17,619.lbm_s,619.lbm_s-2676B,619.lbm_s-2676B.champsimtrace.xz,100000001,130218667,0.76793900000000004,86988,39837,47151,0.47150999999999998,0.54203999999999997,86988,39837,47151,0.47150999999999998,0.54203999999999997,28253,0.28253,0,0,28253,0.28253,28253,0.32479200000000003,0,0,18898,0.217248,0,0,0,0
spec17,619.lbm_s,619.lbm_s-2677B,619.lbm_s-2677B.champsimtrace.xz,100000005,200659663,0.49835600000000002,137904,63116,74788,0.74787999999999999,0.542319,137904,63116,74788,0.74787999999999999,0.542319,49206,0.49206,0,0,49206,0.49206,49206,0.35681299999999999,0,0,25582,0.185506,0,0,0,0
