dataset,workload,num_traces,discard_stlb_data_demand_mpki_amean,translation_only_stlb_data_demand_mpki_amean,translation_only_vs_discard_ipc_pct_geomean,cross_requested_mpki_amean,pq_drop_rate_pct_weighted,reach_stlb_pct_of_requested_weighted,trigger_page_walk_pct_of_requested_weighted,useful_pct_of_requested_weighted,combined_fill_productivity_pct_weighted,useful_vs_discard_miss_pct_weighted,demand_miss_reduction_pct_weighted,too_early_among_useless_pct_weighted,combined_local_pollution_candidates_per_fill_pct_weighted,cross_pq_drop_rate_pct_n,cross_pq_drop_rate_pct_amean,cross_pq_drop_rate_pct_median,cross_pq_drop_rate_pct_p25,cross_pq_drop_rate_pct_p75,reach_stlb_pct_of_requested_n,reach_stlb_pct_of_requested_amean,reach_stlb_pct_of_requested_median,reach_stlb_pct_of_requested_p25,reach_stlb_pct_of_requested_p75,trigger_page_walk_pct_of_requested_n,trigger_page_walk_pct_of_requested_amean,trigger_page_walk_pct_of_requested_median,trigger_page_walk_pct_of_requested_p25,trigger_page_walk_pct_of_requested_p75,useful_pct_of_requested_n,useful_pct_of_requested_amean,useful_pct_of_requested_median,useful_pct_of_requested_p25,useful_pct_of_requested_p75,combined_fill_productivity_pct_n,combined_fill_productivity_pct_amean,combined_fill_productivity_pct_median,combined_fill_productivity_pct_p25,combined_fill_productivity_pct_p75,useful_vs_discard_miss_pct_n,useful_vs_discard_miss_pct_amean,useful_vs_discard_miss_pct_median,useful_vs_discard_miss_pct_p25,useful_vs_discard_miss_pct_p75,demand_miss_reduction_pct_n,demand_miss_reduction_pct_amean,demand_miss_reduction_pct_median,demand_miss_reduction_pct_p25,demand_miss_reduction_pct_p75,too_early_among_useless_pct_n,too_early_among_useless_pct_amean,too_early_among_useless_pct_median,too_early_among_useless_pct_p25,too_early_among_useless_pct_p75,combined_local_pollution_candidates_per_fill_pct_n,combined_local_pollution_candidates_per_fill_pct_amean,combined_local_pollution_candidates_per_fill_pct_median,combined_local_pollution_candidates_per_fill_pct_p25,combined_local_pollution_candidates_per_fill_pct_p75
ligra,ligra_Components,1.0,3.15962,3.07345,0.377526093715308,106.99907,92.21967069433407,0.6121081239304229,0.17803893061874276,0.1238048143782932,15.700892486754928,4.192592780144447,2.7272266918173704,43.890712642489724,88.61457135745695,1.0,92.2197,92.2197,92.2197,92.2197,1.0,0.6121081239304229,0.6121081239304229,0.6121081239304229,0.6121081239304229,1.0,0.17803893061874276,0.17803893061874276,0.17803893061874276,0.17803893061874276,1.0,0.1238048143782932,0.1238048143782932,0.1238048143782932,0.1238048143782932,1.0,15.700892486754928,15.700892486754928,15.700892486754928,15.700892486754928,1.0,4.192592780144447,4.192592780144447,4.192592780144447,4.192592780144447,1.0,2.7272266918173704,2.7272266918173704,2.7272266918173704,2.7272266918173704,1.0,43.890712642489724,43.890712642489724,43.890712642489724,43.890712642489724,1.0,88.61457135745695,88.61457135745695,88.61457135745695,88.61457135745695
ligra,ligra_Components-Shortcut,1.0,1.2202199755956005,1.1483199770336006,0.5815205685979041,177.93964644120706,92.05222107607833,0.483630264530699,0.09761174645448611,0.07449716800049905,12.831408686561673,10.86361475799446,5.89238006261166,15.597061307749923,85.57144101675556,1.0,92.0522,92.0522,92.0522,92.0522,1.0,0.483630264530699,0.483630264530699,0.483630264530699,0.483630264530699,1.0,0.09761174645448611,0.09761174645448611,0.09761174645448611,0.09761174645448611,1.0,0.07449716800049905,0.07449716800049905,0.07449716800049905,0.07449716800049905,1.0,12.831408686561673,12.831408686561673,12.831408686561673,12.831408686561673,1.0,10.86361475799446,10.86361475799446,10.86361475799446,10.86361475799446,1.0,5.89238006261166,5.89238006261166,5.89238006261166,5.89238006261166,1.0,15.597061307749923,15.597061307749923,15.597061307749923,15.597061307749923,1.0,85.57144101675556,85.57144101675556,85.57144101675556,85.57144101675556
ligra,ligra_PageRank,3.0,22.173346435140804,21.964733104192835,0.29628998955113506,133.1166653693053,84.9672643044948,0.781978214598723,0.4134568674095405,0.14517591085513962,12.230862379592164,0.8715569022508104,0.9408292598741673,34.26545718693906,56.18568227942634,3.0,86.15266666666668,87.3772,85.14445,87.77315,3.0,1.1097123254471313,0.8300407173055642,0.4998163966222129,1.579772450201266,3.0,0.5477611852788145,0.46097046627293764,0.3127285277757467,0.7393984832789438,3.0,0.14037826049401902,0.15498026822350724,0.13244270741992323,0.15561481743285893,3.0,21.243877633016194,12.11463479311327,7.6999923848124565,30.223141461268465,3.0,3.510597860740873,0.3748622567346048,0.35079034512401047,5.102537574354601,3.0,3.605401229972752,0.5334075662915106,0.40977448927268534,5.265031138832198,3.0,42.969871413098566,49.78967495219885,38.40983675721648,50.9398078385308,3.0,46.74830060501361,63.990000671095906,35.643129759208215,66.47432148386015
ligra,ligra_PageRankDelta,3.0,3.5274999711384343,3.312216643241767,0.7460902570499695,241.59298261899164,92.12200779117539,0.1915590927197997,0.09728345315101311,0.09570228142384266,34.884352509844746,6.554500354358611,6.103000236239074,2.424268739235523,31.89094585011844,3.0,91.94386666666666,91.6907,90.7474,93.01375,3.0,0.1926475799191395,0.1846263832304892,0.16450270574306747,0.21678185575088638,3.0,0.10737631274386318,0.1278070262039287,0.0780214823651076,0.1469464998526515,3.0,0.10684343005418562,0.12706157282443972,0.07477162534700424,0.14902430614649403,3.0,36.8636785758718,50.316298551287865,29.216663411081143,51.23700372837049,3.0,12.662394250723041,16.796275342159696,8.824812853279067,18.566916193885344,3.0,12.206762039204392,16.119523462893962,8.250739137637883,18.119165652615685,3.0,22.28825266342783,7.361487795428129,3.8882194509822066,33.22490344187361,3.0,32.33716622498171,34.98715374484531,21.83711028421813,44.16221592567709
ligra,ligra_Radii,3.0,8.486069747958375,8.296983086069142,0.3049915188101382,162.93304267077724,85.83892557585105,0.20187637809673725,0.13523141632368665,0.1017514065184321,30.292473170672285,1.9536330323302387,2.228200647256818,17.433824488199242,75.57282594131046,3.0,85.48073333333333,84.3082,82.74035,87.63485,3.0,0.20653465072369023,0.18444571084057318,0.17034861354761954,0.23167621795820237,3.0,0.1349207005821145,0.13079923221715734,0.1275354990706543,0.14024516791109612,3.0,0.10420179190989394,0.11961973311773824,0.08414202829233047,0.13197052613137955,3.0,30.040787187883918,29.75731928491234,23.395244468650297,36.54459595563175,3.0,6.3587150238116985,6.675592960979341,3.5522206601876882,9.32364835601953,3.0,6.485024339621815,6.847461631936631,3.797971376637702,9.353295948763336,3.0,21.675255480419796,19.071676665614145,13.030056532907626,29.01866502052914,3.0,75.04478833136275,83.72571033768028,70.20941883943385,84.22061882645042
parsec,parsec_canneal,6.0,6.566108180247554,6.561596513676554,0.003887625186504984,0.7345816518377504,28.494449221665846,2.2420924380996894,1.1968263115741613,0.5127635003142378,15.19429877638833,0.05736528359644792,0.06871142597149757,25.614567526555387,90.82963560575502,6.0,10.098350000000002,0.0,0.0,22.375725000000003,6.0,16.522737920158285,18.160869132820498,5.234421891285566,25.74549654718239,6.0,11.018572103427992,14.665754211148396,3.826363342334738,16.802014036002063,6.0,5.172118474415543,4.820491646016579,1.0309740017098268,9.175434834195189,6.0,15.13187484335567,9.976038928824007,4.776029229323981,26.718906240779646,6.0,0.15468531321056284,0.05684003553656313,0.015693004237407333,0.1593874827089612,6.0,0.19193738351710862,0.09869470454817739,0.0161961538709246,0.22088958447490942,6.0,33.60567075795549,41.08825927754874,15.030343877351259,51.16993493583951,6.0,91.04101278415828,92.17408388392468,88.42594576067863,93.24796924994847
qmm,qmm_fp,3.0,1.9396399875745336,1.1976999892891336,0.38339307943040524,159.84363186044075,87.97850774579908,0.8422543781850138,0.5018279322562946,0.2853517885917258,21.35447634831978,23.515532091865847,38.251428100059805,57.274938194681724,28.428366098139918,3.0,85.6533,87.18599999999999,81.7931,90.27985,3.0,1.1511510047802644,0.5659850789941414,0.45714870901909377,1.5525703376483735,3.0,0.7004180242175689,0.3519249699148171,0.2600079883430593,0.9665815329407026,3.0,0.37775877843262995,0.2927151992073923,0.18887257998991033,0.5241231872627308,3.0,22.44626608705821,18.355855257918073,17.499006277459237,25.348320482087114,3.0,25.336654775867515,25.067071755902315,17.57318562953661,32.965332412215815,3.0,36.62199362148568,43.623314339187544,28.711196824710683,48.03345077711161,3.0,49.049004349251305,38.18977119784657,29.75330386894018,62.915088253860056,3.0,29.528039188305865,27.79063902089362,25.44715879840465,32.740219494500955
qmm,qmm_int,8.0,6.5792773722356905,6.049283635487566,0.3809816329998661,1283.2508573157706,98.60121166971912,0.08389308398251018,0.04803026072312837,0.028333800644196903,22.034933181219383,5.526347687873023,8.055500774971112,14.010271954197187,15.231394259213385,8.0,58.185399625,81.3014,9.1885075,92.53094999999999,8.0,13.02093026093354,1.1688767790593322,0.22216026915309572,12.547801728320856,8.0,3.6641336321191265,1.1114222460452488,0.2191421215471809,2.6871675167112503,8.0,1.5152215285732096,0.7786111321203875,0.18948029178994236,1.3863909593355002,8.0,28.26641084085293,26.349951917606724,13.155101068150532,43.430768433035595,8.0,15.403389033830488,7.873896533805259,1.4147239099254731,19.351632666769014,8.0,23.485122752267294,8.03112738894957,2.2269540895847637,26.233935611827928,7.0,19.114091565691343,6.007600414568067,4.931874277559651,22.28717536050671,8.0,32.95185127891817,25.24858623194462,5.188348672033367,53.056007200342485
qmm,qmm_srv,19.0,1.1955615521349536,1.195391025823301,0.0853041988186698,1.901869399320945,16.300664830615418,19.788728652583387,0.028227074081125715,0.007361178142724942,0.037904264657265645,0.011709978178059462,0.01426328169056867,0.01766421754677437,91.08451796035158,19.0,27.882219578947367,16.639499999999998,3.1582549999999996,41.6075,19.0,1.429327533437642,0.2574002574002574,0.010195758564437194,0.6018107738952352,19.0,0.2526877849196425,0.23166023166023164,0.004994690774762453,0.3498075988700676,19.0,0.04019134527499491,0.0,0.0,0.035495950408255296,14.0,9.450357097334717,3.210066769388803,0.0,13.214285714285714,19.0,0.011577064527582467,0.0,0.0,0.0043875915681130745,19.0,0.012762326985537496,0.0009587084280057906,-0.0023323483917786383,0.020823654331982022,13.0,10.577802662944443,0.002149982800137599,0.0,21.951219512195124,14.0,96.86866374628232,98.92445582586427,93.55590062111801,99.822695035461
spec06,403.gcc,1.0,2.8773999424520014,2.638309947233801,0.014566642388924578,134.60977730780445,95.959000898746,0.3718080513912139,0.22487964841781927,0.1423076391626225,25.119328612640967,6.657399040800723,8.309237506081878,24.19662621173956,46.442433779176504,1.0,95.959,95.959,95.959,95.959,1.0,0.3718080513912139,0.3718080513912139,0.3718080513912139,0.3718080513912139,1.0,0.22487964841781927,0.22487964841781927,0.22487964841781927,0.22487964841781927,1.0,0.1423076391626225,0.1423076391626225,0.1423076391626225,0.1423076391626225,1.0,25.119328612640967,25.119328612640967,25.119328612640967,25.119328612640967,1.0,6.657399040800723,6.657399040800723,6.657399040800723,6.657399040800723,1.0,8.309237506081878,8.309237506081878,8.309237506081878,8.309237506081878,1.0,24.19662621173956,24.19662621173956,24.19662621173956,24.19662621173956,1.0,46.442433779176504,46.442433779176504,46.442433779176504,46.442433779176504
spec06,429.mcf,4.0,6.391667385401078,6.336244888079203,-0.064428694143559,18.825529199564464,48.313062102368434,3.3346471520323733,0.3271621038026552,0.07848384613872757,2.1441398951511963,0.23116033492042568,0.8671054932065849,31.041250193973585,48.055943548533385,4.0,23.6930675,16.19755,9.5781925,30.312424999999998,4.0,9.815239046157034,10.530159447685648,7.35998848326199,12.98541001058069,4.0,1.434795079467814,0.26711651405761483,0.1586087203195298,1.5433028732058989,4.0,0.12448941109314801,0.07966964304150027,0.0683423328805185,0.1358167212541298,4.0,2.6295805857899723,1.120621042301956,0.46526671212592075,3.2849349159660073,4.0,0.4185791684285209,0.048883600258260794,0.036508958845430886,0.4309538098413508,4.0,1.748896197275802,0.10468703014890617,0.02441686849373172,1.8291663589309761,4.0,32.85381682570615,32.46328583655094,20.127620271356943,45.189482390900146,4.0,54.310564739717144,54.99712925451513,45.16916216471247,64.13853182951982
spec06,433.milc,3.0,1.7838766098510686,0.001846666600333336,7.676290455838286,360.8984746065314,78.67584943969378,0.49879492429016004,0.49425348102965166,0.48959196707077723,49.432773520664945,99.05000906265941,99.89648013782717,10.090556274256144,0.01230972384253625,3.0,78.6489,80.8595,77.4192,80.9839,3.0,0.497901161247085,0.5260994995849247,0.4407195604169233,0.5691819312461666,3.0,0.49326277913727257,0.5258932742804049,0.43397805447683546,0.5688627513692759,3.0,0.48851401630944524,0.5250014167946245,0.42694189833851726,0.5683298345229628,3.0,49.19104248499108,49.906309829320946,48.79562103386664,49.94409760828046,3.0,98.62892123385991,99.91997186271861,97.96974687105654,99.93362091109262,3.0,99.87594588378498,99.92863732981277,99.83982532385254,99.9384121667313,3.0,9.827836520203343,10.773480662983426,6.129314588917455,13.999180522879271,3.0,0.012887104457690953,0.013238828465517945,0.0113200415945376,0.014630029324757805
spec06,436.cactusADM,1.0,9.016909819661803,9.068999818620004,0.0,2.862569942748601,80.5541873211834,5.1988248322311765,2.6692797032037645,0.4548360389440258,5.8005880780539965,0.1443953638219745,-0.5776923580250884,11.046817464492372,80.11226944667202,1.0,80.5542,80.5542,80.5542,80.5542,1.0,5.1988248322311765,5.1988248322311765,5.1988248322311765,5.1988248322311765,1.0,2.6692797032037645,2.6692797032037645,2.6692797032037645,2.6692797032037645,1.0,0.4548360389440258,0.4548360389440258,0.4548360389440258,0.4548360389440258,1.0,5.8005880780539965,5.8005880780539965,5.8005880780539965,5.8005880780539965,1.0,0.1443953638219745,0.1443953638219745,0.1443953638219745,0.1443953638219745,1.0,-0.5776923580250884,-0.5776923580250884,-0.5776923580250884,-0.5776923580250884,1.0,11.046817464492372,11.046817464492372,11.046817464492372,11.046817464492372,1.0,80.11226944667202,80.11226944667202,80.11226944667202,80.11226944667202
spec06,450.soplex,1.0,1.05987,0.76582,-0.0168662506324746,215.17652,92.80611100133044,0.29993978896954,0.16624025706894044,0.10696799074545865,23.252548314425127,21.7168143262853,27.74396859992263,17.659097553844656,24.81436956368008,1.0,92.8061,92.8061,92.8061,92.8061,1.0,0.29993978896954,0.29993978896954,0.29993978896954,0.29993978896954,1.0,0.16624025706894044,0.16624025706894044,0.16624025706894044,0.16624025706894044,1.0,0.10696799074545865,0.10696799074545865,0.10696799074545865,0.10696799074545865,1.0,23.252548314425127,23.252548314425127,23.252548314425127,23.252548314425127,1.0,21.7168143262853,21.7168143262853,21.7168143262853,21.7168143262853,1.0,27.74396859992263,27.74396859992263,27.74396859992263,27.74396859992263,1.0,17.659097553844656,17.659097553844656,17.659097553844656,17.659097553844656,1.0,24.81436956368008,24.81436956368008,24.81436956368008,24.81436956368008
spec06,459.GemsFDTD,3.0,1.706116595726037,0.4128199794011343,-2.6128819256997615,191.11837648053248,70.62860078958042,3.606647642390585,0.6805136397571383,0.5455083119075498,12.726561024993327,61.10758349858841,75.80353043461272,11.931057093344574,22.075214354073218,3.0,66.22579999999999,74.6502,56.5459,80.11789999999999,3.0,4.7435589054452985,1.5878532714587896,1.426963496618684,6.482301497278659,3.0,0.6345397156685371,0.5298227207740592,0.49170837789696986,0.7250125559928653,3.0,0.47306844409973786,0.49827396855532513,0.30928074487787527,0.649458905549394,3.0,20.238245850690493,27.766111254652103,14.39144188584004,29.848982517521755,3.0,63.05437614293252,86.9542925084975,47.70114022679912,90.3575702418484,3.0,76.84612114350954,98.94184571456354,65.41583241742413,99.32427215512192,3.0,11.854820683133328,11.89960183458495,10.884051923744314,12.847980018248151,3.0,20.120955026292258,23.139296453682377,16.892029643751464,24.85905112252811
spec06,471.omnetpp,1.0,4.51503,3.72292,0.9028794533918916,14.11962,4.648637852860063,17.326103677011137,10.979544775284321,3.3491694535688636,11.836364865101634,10.47368456023548,17.54384799215066,11.985511778952803,46.589057451010326,1.0,4.648639999999999,4.648639999999999,4.648639999999999,4.648639999999999,1.0,17.326103677011137,17.326103677011137,17.326103677011137,17.326103677011137,1.0,10.979544775284321,10.979544775284321,10.979544775284321,10.979544775284321,1.0,3.3491694535688636,3.3491694535688636,3.3491694535688636,3.3491694535688636,1.0,11.836364865101634,11.836364865101634,11.836364865101634,11.836364865101634,1.0,10.47368456023548,10.47368456023548,10.47368456023548,10.47368456023548,1.0,17.54384799215066,17.54384799215066,17.54384799215066,17.54384799215066,1.0,11.985511778952803,11.985511778952803,11.985511778952803,11.985511778952803,1.0,46.589057451010326,46.589057451010326,46.589057451010326,46.589057451010326
