trace_tag,dataset,workload,instructions,discard_ipc,translation_only_ipc,translation_only_vs_discard_ipc_pct,vberti_end_to_end_issued,vberti_end_to_end_useful,vberti_end_to_end_accuracy_pct,discard_stlb_data_demand_miss,translation_only_stlb_data_demand_miss,discard_stlb_data_demand_mpki,translation_only_stlb_data_demand_mpki,demand_miss_reduction_count,demand_miss_reduction_pct,cross_requested,cross_in_pq,pq_drop_rate_pct,cross_pq_drop_rate_pct,dtlb_cross_lookups,dtlb_cross_misses,dtlb_cross_fills,dtlb_cross_useful,dtlb_cross_late,dtlb_cross_pollution_evict,stlb_cross_lookups,stlb_cross_misses,stlb_cross_fills,stlb_cross_useful,stlb_cross_useless,stlb_cross_late,stlb_cross_too_early,stlb_cross_pollution_evict,tlb_cross_fills,tlb_cross_useful,tlb_cross_useless,tlb_cross_late,tlb_cross_too_early,tlb_cross_pollution_evict_sum,cross_requested_mpki,stlb_cross_lookup_mpki,stlb_cross_page_walk_mpki,stlb_cross_useful_mpki,tlb_cross_useful_mpki,pq_survival_pct,reach_dtlb_pct_of_requested,reach_stlb_pct_of_requested,trigger_page_walk_pct_of_requested,useful_pct_of_requested,dtlb_miss_pct_of_lookup,stlb_miss_pct_of_lookup,combined_fill_productivity_pct,translation_only_requested,translation_only_issued,translation_only_dropped_after_translation,stlb_accuracy_pct,stlb_coverage_pct_logged,stlb_too_early_among_useless_pct,stlb_late_among_useful_pct,dtlb_late_among_useful_pct,stlb_pollution_candidate_among_cross_fill_pct,tlb_accuracy_pct,tlb_coverage_pct_logged,useful_vs_discard_miss_pct,net_reduction_per_useful_pct,too_early_among_useless_pct,combined_local_pollution_candidates_per_fill_pct,late_per_fill_pct
bfs.road-112B,gap,bfs,100000000.0,0.1907,0.1905,-0.10487676979549221,52569991.0,17472.0,0.033235691442290716,787586.0,783965.0,7.87586,7.83965,3621.0,0.4597593151732002,9274265.0,2667211.0,56.1072,71.2407,1751781.0,19479.0,8855.0,7342.0,3.0,8472.0,8858.0,4980.0,4980.0,820.0,4160.0,0.0,619.0,4845.0,13835.0,2876.0,1240.0,3.0,469.0,13317.0,92.74265,0.08858,0.0498,0.0082,0.02876,28.759270950312505,18.888623518952716,0.0955116119714069,0.053696977604155156,0.03101054369268077,1.1119540627509945,56.22036577105442,20.787856884712685,9274265.0,2667211.0,2667211.0,9.25717,0.10427299999999999,14.879807692307692,0.0,0.040860800871697085,97.28915662650603,0.164176,0.36476400000000003,0.3651664707092305,125.90403337969403,37.82258064516129,96.25587278641127,0.02168413444163354
bfs.road-128B,gap,bfs,100000000.0,0.1681,0.168,-0.05948839976204212,52817829.0,10566.0,0.020004608671060672,972265.0,968322.0,9.72265,9.68322,3943.0,0.4055478701794264,9653637.0,2897474.0,56.468700000000005,69.9857,1884683.0,18137.0,7927.0,6869.0,0.0,7618.0,7927.0,4670.0,4670.0,626.0,4044.0,0.0,295.0,4581.0,12597.0,2903.0,946.0,0.0,318.0,12199.0,96.53637,0.07927,0.0467,0.00626,0.02903,30.01432517091745,19.523035722184293,0.08211412962803552,0.04837555006470618,0.030071567845362322,0.9623369022801183,58.91257726756655,23.045169484797967,9653637.0,2897474.0,2897474.0,7.89706,0.06452609999999999,7.294757665677547,0.0,0.0,98.09421841541756,0.154031,0.298531,0.29858114814376735,135.8250086117809,33.61522198731501,96.84051758355164,0.0
bfs.road-140B,gap,bfs,100000005.0,0.1737,0.1738,0.05757052389177009,52085441.0,14904.0,0.02861452205041328,857808.0,853679.0,8.578079571096021,8.53678957316052,4129.0,0.4813431443866227,9423255.0,2879449.0,56.3554,69.4432,1872750.0,19231.0,8441.0,7090.0,0.0,8054.0,8441.0,4975.0,4975.0,897.0,4078.0,0.0,534.0,4854.0,13416.0,2862.0,1132.0,0.0,516.0,12908.0,94.23254528837273,0.08440999577950022,0.04974999751250012,0.008969999551500022,0.02861999856900007,30.556840497259174,19.873706060167105,0.08957626637504769,0.05279492065109137,0.030371670935361507,1.0268855960485916,58.93851439402914,21.33273703041145,9423255.0,2879449.0,2879449.0,10.6267,0.104835,13.094654242275624,0.0,0.0,97.5678391959799,0.152823,0.333723,0.3336410945106597,144.26974143955275,45.583038869257955,96.21347644603459,0.0
bfs.road-19B,gap,bfs,100000001.0,0.2357,0.2357,0.0,52139390.0,15091.0,0.0289435683846704,227369.0,225915.0,2.2736899772631003,2.2591499774085,1454.0,0.6394891124119823,8959505.0,2323298.0,56.535999999999994,74.0689,1485683.0,18338.0,8275.0,6763.0,1.0,8040.0,8276.0,2632.0,2632.0,309.0,2323.0,0.0,118.0,1928.0,10907.0,2206.0,1341.0,1.0,340.0,9968.0,89.59504910404951,0.08275999917240001,0.026319999736800003,0.0030899999691000003,0.022059999779400003,25.931097755958614,16.582199574641677,0.09237117452359254,0.029376622927271095,0.024621895964118557,1.2343144533524313,31.80280328661189,20.225543229118912,8959505.0,2323298.0,2323298.0,3.7336899999999997,0.136224,5.07963839862247,0.0,0.01478633742422002,73.25227963525836,0.148484,0.964456,0.9702290109909443,65.91115140525838,25.35421327367636,91.39084991289998,0.009168423947923353
bfs.twitter-10B,gap,bfs,100000004.0,0.3472,0.354,1.9585253456221086,35066587.0,626035.0,1.7852749684478846,277427.0,249655.0,2.7742698890292044,2.496549900138004,27772.0,10.010561336856181,21378950.0,2322681.0,77.4221,89.1357,1426615.0,98714.0,27640.0,27773.0,271.0,9589.0,27911.0,27796.0,27796.0,130.0,27666.0,0.0,12.0,9188.0,55436.0,27773.0,138.0,271.0,40.0,18777.0,213.78949144842034,0.27910998883560045,0.27795998888160045,0.001299999948000002,0.2777299888908004,10.86433618115015,6.672989085057966,0.13055365207365188,0.1300157397814205,0.12990815732297425,6.919456195259407,99.5879760667837,50.09921350746808,21378950.0,2322681.0,2322681.0,0.465766,0.052044799999999995,0.04337453914552158,0.0,0.9757678320671155,33.05511584400633,1.94678,10.0109,10.010921792038987,99.99639938069348,28.985507246376812,33.87149144959954,0.4888520095244967
bfs.twitter-160B,gap,bfs,100000000.0,0.1967,0.1996,1.4743263853584043,29265139.0,586332.0,2.0035168806134833,271269.0,237922.0,2.71269,2.37922,33347.0,12.292963810829841,5710892.0,2758550.0,39.2081,51.69669999999999,1864393.0,98762.0,41687.0,34770.0,1733.0,38096.0,43420.0,38712.0,38712.0,3604.0,35108.0,0.0,83.0,22864.0,80399.0,34737.0,8505.0,1732.0,2131.0,60960.0,57.10892,0.4342,0.38712,0.03604,0.34737,48.30331233719706,32.646266117447155,0.760301543086439,0.677862582587799,0.6082587448685775,5.297273697122871,89.15707047443574,43.205761265687386,5710892.0,2758550.0,2758550.0,8.30032,1.49218,0.23641335308191863,0.0,4.984181765890136,59.061789625955775,1.86318,12.740099999999998,12.805370315074704,95.99850303710741,25.05584950029395,75.82183858008185,2.154255649945895
bfs.twitter-163B,gap,bfs,100000003.0,0.3102,0.3153,1.644100580270802,38252305.0,622774.0,1.6280692104698002,309866.0,282655.0,3.098659907040203,2.8265499152035027,27211.0,8.781537826028025,20782358.0,2631613.0,75.16929999999999,87.3373,1599716.0,87785.0,27190.0,27229.0,117.0,10508.0,27307.0,27240.0,27240.0,92.0,27148.0,0.0,15.0,10020.0,54430.0,27229.0,78.0,117.0,16.0,20528.0,207.8235737652928,0.27306999180790026,0.27239999182800023,0.0009199999724000008,0.27228999183130026,12.662725759993162,7.69747109543585,0.13139509963210141,0.1310727108059634,0.13101978129719447,5.487536537735449,99.75464166697185,50.025721109682166,20782358.0,2631613.0,2631613.0,0.33691,0.0325379,0.05525268896419625,0.0,0.42968893459179547,36.784140969163,1.70211,8.78684,8.787346788611853,99.9338940100628,20.51282051282051,37.71449568252802,0.2149549880580562
bfs.twitter-242B,gap,bfs,100000001.0,0.2273,0.2298,1.0998680158381013,47350734.0,659824.0,1.393482094702059,228179.0,203233.0,2.2817899771821004,2.0323299796767,24946.0,10.93264498485838,16319168.0,3432106.0,65.1296,78.96889999999999,2090573.0,54904.0,25060.0,24961.0,31.0,16846.0,25091.0,25019.0,25019.0,88.0,24931.0,0.0,12.0,8088.0,50079.0,24961.0,130.0,31.0,6.0,24934.0,163.19167836808322,0.25090999749090004,0.2501899974981,0.0008799999912000001,0.24960999750390003,21.031133449940583,12.810536664614276,0.15375171087153464,0.15331051190845024,0.15295510163263226,2.6262656219132268,99.71304451795464,49.84324766868348,16319168.0,3432106.0,3432106.0,0.350723,0.0432813,0.04813284665677269,0.0,0.12419374223789112,32.32743115232423,1.19398,10.9385,10.939218771227852,99.93990625375586,4.615384615384616,49.78933285409053,0.061902194532638434
bfs.twitter-408B,gap,bfs,100000002.0,0.3163,0.3202,1.2330066392665096,46566547.0,481114.0,1.0331751675725496,174917.0,149084.0,1.7491699650166006,1.4908399701832007,25833.0,14.768718878096468,29272796.0,3495389.0,75.9759,88.0593,2071725.0,112495.0,26465.0,26341.0,305.0,12132.0,26770.0,26179.0,26179.0,167.0,26012.0,0.0,39.0,10016.0,52644.0,26304.0,423.0,305.0,182.0,22148.0,292.7279541454409,0.2676999946460001,0.2617899947642001,0.0016699999666000007,0.2630399947392001,11.940741840991205,7.077304812290565,0.09145009585008552,0.08943115649082513,0.08985817412180237,5.430016049427409,97.79230481882705,49.96580806929565,29272796.0,3495389.0,3495389.0,0.6238330000000001,0.111862,0.14993080116869137,0.0,1.1578907406704377,38.25967378433095,1.26967,14.9942,15.037989446423161,98.20939781021897,43.02600472813239,42.07127118000152,0.5793632702682167
bfs.twitter-44B,gap,bfs,100000005.0,0.3309,0.3364,1.6621335750982125,23098791.0,616285.0,2.668040071880818,287285.0,260967.0,2.872849856357507,2.6096698695165066,26318.0,9.160937744748246,8258649.0,2418472.0,57.9221,70.7159,1730704.0,172616.0,93496.0,32212.0,628.0,76716.0,94124.0,33428.0,33428.0,8335.0,25093.0,0.0,1268.0,30690.0,126924.0,28713.0,37438.0,459.0,18660.0,107406.0,82.5864858706757,0.9412399529380023,0.33427998328600084,0.0833499958325002,0.28712998564350073,29.28411172335814,20.956260521545353,1.1397021474093403,0.40476353941183363,0.3476718770830435,9.97374478824802,35.51485274743955,22.62219911127919,8258649.0,2418472.0,2418472.0,8.85534,3.09504,5.053202088231778,0.0,1.9495840059605116,91.80926169678114,1.65904,9.91197,9.99460466087683,91.65883049489779,49.842406111437576,84.62229365604614,0.3616337335728467
bfs.urand-118B,gap,bfs,100000000.0,0.1386,0.1383,-0.21645021645021467,85269675.0,200621.0,0.2352782510312136,4299139.0,4285982.0,42.99139,42.85982,13157.0,0.3060380229622722,15625518.0,2936325.0,60.194199999999995,81.2081,1925221.0,63671.0,21947.0,13500.0,9.0,2345.0,21956.0,15753.0,15753.0,1002.0,14751.0,0.0,286.0,13650.0,37700.0,7036.0,8431.0,8.0,29.0,15995.0,156.25518,0.21956,0.15753,0.01002,0.07036,18.791857012356324,12.321005934011275,0.14051374168843556,0.10081585775268379,0.045028907201668446,3.3072047313009776,71.7480415376207,18.663129973474803,15625518.0,2936325.0,2936325.0,4.56367,0.023373099999999997,1.9388516032811336,0.0,0.06666666666666667,86.65016187392878,0.36546500000000004,0.16389399999999998,0.16366067717280133,186.99545196134167,0.3439686869884948,42.42705570291777,0.021220159151193636
bfs.urand-161B,gap,bfs,100000001.0,0.1876,0.1899,1.2260127931769782,28444285.0,1422994.0,5.002741323960156,1206299.0,1140663.0,12.062989879370102,11.4066298859337,65636.0,5.44110539758385,11163837.0,3123503.0,52.9617,72.0212,2225630.0,151314.0,73587.0,66080.0,90.0,65605.0,73677.0,66699.0,66699.0,6971.0,59728.0,0.0,360.0,64957.0,140286.0,66058.0,7515.0,90.0,2490.0,130562.0,111.63836888361631,0.7367699926323,0.6669899933301001,0.0697099993029,0.6605799933942,27.97875855765361,19.9360667842069,0.6599612660055858,0.5974558747140433,0.5917141212291078,6.7987041871290375,90.52893033103953,47.08809147028214,11163837.0,3123503.0,3123503.0,9.46157,0.607424,0.6027323868202518,0.0,0.13619854721549635,97.38826669065503,2.9680600000000004,5.47417,5.4760884324698935,99.36116745889976,33.13373253493014,93.06844588911224,0.06415465548950001
bfs.urand-356B,gap,bfs,100000005.0,0.1517,0.1516,-0.06591957811469262,86700787.0,187113.0,0.21581464998697186,4184869.0,4171741.0,41.848687907565605,41.7174079141296,13128.0,0.3137015758438317,15995668.0,3654664.0,60.0618,77.15220000000001,2385605.0,79939.0,21578.0,13531.0,9.0,2269.0,21587.0,15663.0,15663.0,1079.0,14584.0,0.0,275.0,13580.0,37241.0,6942.0,8032.0,8.0,21.0,15849.0,159.9566720021664,0.21586998920650055,0.1566299921685004,0.010789999460500027,0.06941999652900017,22.847836051610972,14.914069234245172,0.1349552891445359,0.09792026191091238,0.04339925034703146,3.350890025800583,72.5575577894103,18.640745414999596,15995668.0,3654664.0,3654664.0,4.99838,0.025857799999999997,1.885628085573231,0.0,0.06651393097332052,86.70114282066017,0.290995,0.166129,0.16588332872546308,189.10976663785652,0.26145418326693226,42.5579334604334,0.021481700276576893
bfs.urand-36B,gap,bfs,100000001.0,0.286,0.2897,1.2937062937063093,46702222.0,897632.0,1.9220327461078834,667325.0,623811.0,6.673249933267501,6.2381099376189,43514.0,6.520660847413179,47139829.0,3933507.0,83.3514,91.6557,2222233.0,135442.0,48513.0,44960.0,53.0,37337.0,48566.0,44210.0,44210.0,3546.0,40664.0,0.0,207.0,37334.0,92723.0,44852.0,3586.0,53.0,1212.0,74671.0,471.39828528601714,0.4856599951434,0.44209999557900004,0.0354599996454,0.44851999551480004,8.34433871196266,4.714130380065655,0.103025405544004,0.09378481198987802,0.09514671765143654,6.094860439926866,91.03076226166455,48.37203282896369,47139829.0,3933507.0,3933508.0,7.301399999999999,0.565192,0.5090497737556561,0.0,0.11788256227758007,84.4469577018774,2.01833,6.70731,6.721162851683962,97.01685543565505,33.798103736754044,80.53125977373467,0.057159496565037805
bfs.urand-410B,gap,bfs,100000001.0,0.169,0.1728,2.2485207100591653,33655581.0,1725640.0,5.127351686485519,452912.0,359022.0,4.529119954708801,3.5902199640978005,93890.0,20.730296393118312,8389969.0,4324063.0,28.7177,48.4615,2933983.0,202775.0,96686.0,94009.0,186.0,85786.0,96872.0,94151.0,94151.0,4077.0,90074.0,0.0,68.0,66828.0,190837.0,93990.0,2871.0,186.0,649.0,152614.0,83.89968916100311,0.9687199903128001,0.9415099905849001,0.0407699995923,0.939899990601,51.53848601824394,34.97012921025095,1.1546169002531474,1.1221853143915073,1.1202663561688964,6.9112534053537455,97.19113882236353,49.25145543055068,8389969.0,4324063.0,4324063.0,4.20865,1.12283,0.0754934831360881,0.0,0.19785339701517943,70.97959660545294,3.2035,20.747799999999998,20.7523757374501,99.89360570273433,22.60536398467433,79.97086518861646,0.09746537621111209
bfs.urand-60B,gap,bfs,100000000.0,0.1767,0.1798,1.7543859649122862,31912052.0,1658239.0,5.196278196087171,641818.0,559500.0,6.41818,5.595,82318.0,12.825754341573466,12090560.0,4801492.0,46.7839,60.2873,3233321.0,183303.0,86603.0,82637.0,113.0,77262.0,86716.0,82924.0,82924.0,5063.0,77861.0,0.0,137.0,73924.0,169527.0,82617.0,4079.0,113.0,1091.0,151186.0,120.9056,0.86716,0.82924,0.05063,0.82617,39.71273456316332,26.74252474657915,0.7172207077256967,0.6858573961834687,0.683318225127703,5.669186573185898,95.62710457124406,48.733830009379034,12090560.0,4801492.0,4801492.0,5.8386000000000005,0.8968,0.1759545857361195,0.0,0.13674262134395004,89.1466885340794,2.55517,12.8663,12.872340757037042,99.6380890131571,26.74675165481736,89.18107440112784,0.06665604888896753
cc.kron-10B,gap,cc,100000002.0,0.1937,0.1938,0.05162622612286949,24276801.0,602876.0,2.4833420185797954,1175325.0,1143224.0,11.753249764935005,11.432239771355205,32101.0,2.7312445493799586,6899101.0,1897839.0,54.879999999999995,72.4915,1164581.0,48255.0,34396.0,31875.0,246.0,12136.0,34642.0,34182.0,34182.0,1043.0,33139.0,0.0,331.0,16524.0,68578.0,31875.0,2767.0,246.0,413.0,28660.0,68.99100862017983,0.34641999307160015,0.3418199931636001,0.010429999791400003,0.3187499936250001,27.50849712158149,16.8801848240807,0.5021233925985429,0.49545585721965807,0.4620167178303376,4.143550341281543,98.67213209398994,46.47992067426871,6899101.0,1897839.0,1897839.0,3.0108,0.0911501,0.9988231388997857,0.0,0.7717647058823529,48.34123222748815,2.73704,2.71254,2.712015825409993,100.70901960784313,14.925912540657752,41.79182828312287,0.3587156230861209
cc.kron-17B,gap,cc,100000004.0,0.1478,0.1489,0.7442489851150258,30151043.0,729054.0,2.418005904472359,1819110.0,1780400.0,18.19109927235603,17.80399928784003,38710.0,2.1279636745441453,9938141.0,2407994.0,59.42190000000001,75.7702,1604361.0,59887.0,41398.0,38598.0,235.0,4357.0,41633.0,41280.0,41280.0,360.0,40920.0,0.0,1200.0,24117.0,82678.0,38598.0,3035.0,235.0,306.0,28474.0,99.38140602474375,0.41632998334680066,0.4127999834880007,0.0035999998560000057,0.3859799845608006,24.22982326372709,16.1434719028438,0.4189214059249109,0.41536943378042235,0.3883824952775373,3.73276338679387,99.15211490884634,46.6847287065483,9938141.0,2407994.0,2407994.0,0.864699,0.0202161,2.932551319648094,0.0,0.6088398362609462,58.422965116279066,2.40582,2.12194,2.121806817619605,100.29017047515416,10.082372322899506,34.43963327608312,0.28423522581581556
cc.kron-78B,gap,cc,100000004.0,0.1485,0.1497,0.8080808080808133,30113961.0,730899.0,2.427110136723628,1820112.0,1781266.0,18.20111927195523,17.812659287493627,38846.0,2.134264265056216,9970056.0,2405365.0,59.52499999999999,75.8741,1604488.0,59778.0,41446.0,38724.0,263.0,4358.0,41709.0,41423.0,41423.0,327.0,41096.0,0.0,1141.0,24082.0,82869.0,38724.0,2985.0,263.0,299.0,28440.0,99.70055601197775,0.4170899833164007,0.41422998343080064,0.0032699998692000054,0.3872399845104006,24.12589257271975,16.09306908607133,0.41834268533697305,0.4154740956319603,0.3884030340451448,3.725674483074975,99.31429667457863,46.72917496289324,9970056.0,2405365.0,2405365.0,0.784003,0.0183544,2.7764259295308547,0.0,0.6791653754777399,58.136783912319245,2.4134800000000003,2.1277,2.1275613808381024,100.31505009813036,10.016750418760468,34.319226731347065,0.31736837659438394
cc.kron-82B,gap,cc,100000000.0,0.1399,0.1402,0.21443888491778917,32786203.0,58083.0,0.17715683636802956,1743343.0,1735760.0,17.43343,17.3576,7583.0,0.43496890743818056,13140763.0,2177122.0,66.0362,83.4323,1234343.0,13019.0,7590.0,7588.0,0.0,5992.0,7590.0,7589.0,7589.0,9.0,7580.0,0.0,1833.0,6794.0,15179.0,7588.0,2.0,0.0,0.0,12786.0,131.40763,0.0759,0.07589,9e-05,0.07588,16.567698542314478,9.393236907171982,0.057759203175645125,0.05775159326745334,0.057743983359261564,1.0547311403718416,99.98682476943347,49.99011792608209,13140763.0,2177122.0,2177120.0,0.118577,0.000518502,24.182058047493406,0.0,0.0,89.52431150349189,0.61474,0.43525400000000003,0.4352557127312296,99.93410648392198,0.0,84.23479807628961,0.0
cc.kron-99B,gap,cc,100000001.0,0.1912,0.1938,1.359832635983249,24339040.0,608000.0,2.498044294269618,1181654.0,1149567.0,11.8165398818346,11.4956698850433,32087.0,2.715431082194957,6864939.0,1891397.0,54.8157,72.44850000000001,1162151.0,48568.0,34657.0,31847.0,271.0,12142.0,34928.0,34272.0,34272.0,1279.0,32993.0,0.0,683.0,16591.0,68929.0,31847.0,3081.0,271.0,416.0,28733.0,68.6493893135061,0.34927999650720004,0.34271999657280006,0.012789999872100001,0.3184699968153,27.551548527962154,16.928788442257098,0.5087882062753945,0.49923240395872415,0.4639079822850574,4.179147115994393,98.12185066422354,46.20261428426352,6864939.0,1891397.0,1891397.0,3.6618199999999996,0.111136,2.070136089473525,0.0,0.8509435739630107,48.40978057889823,2.7403500000000003,2.69567,2.6951205682881794,100.75360316513328,13.502109704641349,41.684922166287045,0.3931581772548564
cc.twitter-10B,gap,cc,100000001.0,0.4203,0.4217,0.33309540804187243,19966268.0,65120.0,0.3261500847329105,1491163.0,1485016.0,14.9116298508837,14.850159851498402,6147.0,0.41222857595044937,11945438.0,1117855.0,76.4628,90.642,685801.0,12741.0,6330.0,6206.0,0.0,4329.0,6330.0,6296.0,6296.0,3518.0,2778.0,0.0,2568.0,6009.0,12626.0,6206.0,119.0,0.0,82.0,10338.0,119.45437880545622,0.06329999936700001,0.0629599993704,0.035179999648200004,0.06205999937940001,9.358007634378914,5.741112213717069,0.052990940976798004,0.05270631348971884,0.051952887788626924,1.8578275622228606,99.46287519747236,49.152542372881356,11945438.0,1117855.0,1117855.0,55.5766,0.23634,92.44060475161987,0.0,0.0,95.4415501905972,0.904927,0.416169,0.4161852191879761,99.04930712213987,68.90756302521008,81.87866307619198,0.0
cc.twitter-15B,gap,cc,100000005.0,0.3959,0.4009,1.2629451881788434,19760594.0,931033.0,4.7115638325447105,1663941.0,1617785.0,16.63940916802954,16.17784919110754,46156.0,2.7738964302219853,12333580.0,1814915.0,76.12950000000001,85.2848,1290066.0,167559.0,48409.0,47836.0,2492.0,11594.0,50901.0,48345.0,48345.0,1236.0,47109.0,0.0,263.0,36460.0,96754.0,47829.0,3065.0,2492.0,202.0,48054.0,123.3357938332103,0.5090099745495013,0.4834499758275012,0.01235999938200003,0.4782899760855012,14.715232722372578,10.459785398886618,0.41270255675967565,0.3919786469135482,0.38779494680376664,12.988405244382845,94.97848765250193,49.433615147694155,12333580.0,1814915.0,1814915.0,2.4282399999999997,0.07634239999999999,0.5582797342333736,0.0,5.2094656743874905,75.41627882924811,3.70748,2.87155,2.8744408605833978,96.50212214346945,6.5905383360522025,49.66616367281973,2.5756041093908264
cc.twitter-16B,gap,cc,100000005.0,0.5192,0.5268,1.4637904468413065,19257360.0,802039.0,4.164843986922403,1147014.0,1118218.0,11.470139426493029,11.182179440891028,28796.0,2.5105186161633597,14169018.0,1642727.0,79.5303,88.4062,1198103.0,100957.0,30668.0,29947.0,687.0,8412.0,31355.0,29101.0,29101.0,802.0,28299.0,0.0,831.0,21197.0,59769.0,29940.0,1405.0,687.0,62.0,29609.0,141.69017291549136,0.3135499843225008,0.29100998544950074,0.00801999959900002,0.29939998503000076,11.593795702708544,8.455794184184112,0.22129268238631639,0.2053847344960674,0.21130610462912813,8.42640407377329,92.81135385106045,50.092857501380315,14169018.0,1642727.0,1642727.0,2.55781,0.0716699,2.936499522951341,0.0,2.294052826660433,72.83942132572764,2.4989500000000002,2.6076599999999996,2.6102558469207877,96.17902471609887,4.412811387900356,49.53905870936438,1.1494252873563218
cc.twitter-17B,gap,cc,100000000.0,0.373,0.3738,0.21447721179626011,24232738.0,65400.0,0.2698828337103302,1427011.0,1420598.0,14.27011,14.20598,6413.0,0.44940088058185956,12615639.0,1456961.0,73.1175,88.4512,861439.0,14814.0,6478.0,6446.0,0.0,4672.0,6478.0,6466.0,6466.0,3920.0,2546.0,0.0,2416.0,6107.0,12944.0,6446.0,31.0,0.0,21.0,10779.0,126.15639,0.06478,0.06466,0.0392,0.06446,11.548848219261822,6.828342187026753,0.05134896456691571,0.051253844533756865,0.05109531114515879,1.719680673849222,99.8147576412473,49.7991347342398,12615639.0,1456961.0,1456961.0,60.5125,0.275181,94.89395129615083,0.0,0.0,94.44788122486855,0.748283,0.451703,0.4517134065539789,99.48805460750853,67.74193548387096,83.27410383189122,0.0
cc.twitter-25B,gap,cc,100000004.0,0.2243,0.227,1.2037449843959047,32501654.0,1300197.0,4.000402564127968,1439516.0,1389436.0,14.395159424193624,13.894359444225623,50080.0,3.478947090549879,16275054.0,2642429.0,71.8892,83.7639,1658163.0,144231.0,53310.0,51934.0,795.0,13504.0,54105.0,51433.0,51433.0,717.0,50716.0,0.0,198.0,33871.0,104743.0,51923.0,2166.0,795.0,124.0,47375.0,162.75053348997866,0.5410499783580008,0.5143299794268008,0.007169999713200012,0.5192299792308008,16.236069017036748,10.18837172521824,0.3324412932823449,0.31602352901563335,0.3190342717142444,8.698240160949194,95.06145457905923,49.57180909464117,16275054.0,2642429.0,2642429.0,1.3252,0.05157710000000001,0.39040933827588925,0.0,1.5307890784457197,65.85460696440029,3.13136,3.6023600000000005,3.606976233678542,96.45051326001965,5.724838411819022,45.229752823577705,0.7590006014721747
cc.twitter-69B,gap,cc,100000001.0,0.4263,0.4291,0.6568144499178974,12071711.0,513828.0,4.25646372746995,2405681.0,2389352.0,24.056809759431903,23.893519761064802,16329.0,0.6787682988725439,3338785.0,937999.0,56.238200000000006,71.906,668167.0,155656.0,78591.0,18914.0,1084.0,8336.0,79675.0,71967.0,71967.0,13107.0,58860.0,0.0,34760.0,45698.0,150558.0,18706.0,59446.0,1074.0,3645.0,54034.0,33.387849666121504,0.7967499920325001,0.7196699928033,0.13106999868930003,0.18705999812940002,28.09402222664832,20.01227991619706,2.386347129270079,2.1554847047653563,0.5602636887370704,23.295972414082108,90.32569814872922,12.424447721144011,3338785.0,937999.0,937999.0,16.4506,0.545566,59.055385660890245,0.0,5.731204398857988,63.49854794558617,2.7996,0.776809,0.7775760792889831,87.29284721479739,6.131615247451468,35.889158995204504,0.7133463515721516
cc.twitter-78B,gap,cc,100000003.0,0.4487,0.4556,1.5377757967461658,19859988.0,1007170.0,5.071352510384195,1425167.0,1385861.0,14.251669572449913,13.858609584241712,39306.0,2.7579925720985683,13479265.0,1707792.0,77.8745,87.3302,1203242.0,152375.0,40940.0,40784.0,1734.0,10260.0,42674.0,40422.0,40422.0,726.0,39696.0,0.0,103.0,29666.0,81362.0,40763.0,1886.0,1734.0,119.0,39926.0,134.7926459562206,0.4267399871978004,0.40421998787340035,0.007259999782200007,0.4076299877711004,12.669770940774589,8.926614322071716,0.3165899624348954,0.2998828200202311,0.30241263154927217,12.663703560879691,94.72278202183999,50.10078414984882,13479265.0,1707792.0,1707792.0,1.7012699999999998,0.0523588,0.259471987101975,0.0,4.251667320517851,73.39072782148335,3.38776,2.85731,2.8602262050693006,96.42568015111743,6.30965005302227,49.07204837639193,2.131216046803176
cc.twitter-85B,gap,cc,100000000.0,0.4623,0.4718,2.054942677914773,19602761.0,1039627.0,5.303472301682401,1350277.0,1310024.0,13.50277,13.10024,40253.0,2.981092027783929,13663847.0,1685647.0,78.3173,87.6635,1185425.0,160884.0,41883.0,41813.0,1755.0,10121.0,43638.0,41403.0,41404.0,912.0,40491.0,0.0,235.0,29516.0,83287.0,41803.0,1815.0,1755.0,127.0,39637.0,136.63847,0.43638,0.41403,0.00912,0.41803,12.336547679434643,8.675631394291813,0.319368330163533,0.30301129689171724,0.3059387301394695,13.571841322732354,94.87831706311013,50.19150647760154,13663847.0,1685647.0,1685651.0,2.0899199999999998,0.06956860000000001,0.5803758859993579,0.0,4.197259225599694,71.28779828035938,3.52641,3.09233,3.095883289132526,96.29213214362605,6.997245179063361,47.59086051844826,2.1071715874025956
cc.urand-353B,gap,cc,100000000.0,0.4606,0.4827,4.798089448545384,32067270.0,1747163.0,5.4484307519785755,2261109.0,2171201.0,22.61109,21.71201,89908.0,3.9762788967714515,16055859.0,4270441.0,63.913799999999995,73.40259999999999,2792946.0,493833.0,89960.0,89913.0,181.0,17551.0,90141.0,89922.0,89922.0,296.0,89626.0,0.0,9.0,79630.0,179882.0,89913.0,228.0,181.0,12.0,97181.0,160.55859,0.90141,0.89922,0.00296,0.89913,26.597399740493486,17.395182655752023,0.5614212232431787,0.5600572351812507,0.5600011808773359,17.681437449918473,99.75704729257497,49.98443424022415,16055859.0,4270441.0,4270442.0,0.328374,0.013631099999999998,0.010041728962577823,0.0,0.2013057066275177,88.55452503280621,3.2192900000000004,3.97649,3.9765000271990427,99.9944390688777,5.263157894736842,54.024860742042,0.10062151855105013
