dataset,workload,trace_tag,permit_ipc,cppb_ipc,cppb_ipc_speedup,cppb_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,cppb_stlb_pb_demand_mpki,stlb_demand_mpki_reduction,stlb_demand_mpki_reduction_pct,stlb_pb_demand_mpki_reduction,stlb_pb_demand_mpki_reduction_pct
spec17,623.xalancbmk_s,623.xalancbmk_s-325B,1.1734500000000001,1.1732800000000001,0.99985512804124588,-0.014487195875412251,0.026139999215800024,0.029569999112900026,0.024909999252700023,-0.0034299998971000015,-13.121652639632742,0.0012299999631000015,4.7054322876817096
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,1.1791199999999999,1.18052,1.0011873261415294,0.11873261415293879,1.28213,1.24936,1.22637,0.032769999999999966,2.5559030675516459,0.055760000000000032,4.3490129706036047
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,1.03596,1.03522,0.99928568670605045,-0.071431329394955334,1.7647299999999999,1.7269300000000001,1.70574,0.037799999999999834,2.1419707264000665,0.058989999999999876,3.3427209828132298
spec17,625.x264_s,625.x264_s-20B,3.6827200000000002,3.6732999999999998,0.99744210800712507,-0.25578919928749277,0.0135,0.018129999274800027,0.013689999452400022,-0.0046299992748000274,-34.296290924444641,-0.00018999945240002168,-1.4074033511112694
spec17,625.x264_s,625.x264_s-39B,3.1175899999999999,3.1282700000000001,1.0034257230745545,0.34257230745544653,0.0094099997177000093,0.014279999571600014,0.0089999997300000082,-0.0048699998539000044,-51.753453772582361,0.00040999998770000108,4.3570669500531451
spec17,627.cam4_s,627.cam4_s-490B,1.96126,1.95753,0.99809816138604779,-0.19018386139522114,0.0022499999775000001,0.0066899999331000003,0.0023299999767000001,-0.0044399999556000002,-197.33333333333331,-7.9999999199999953e-05,-3.5555555555555562
spec17,627.cam4_s,627.cam4_s-573B,1.5651999999999999,1.5667800000000001,1.0010094556606186,0.10094556606186078,0.030759999692400002,0.032649998367500078,0.019919999004000051,-0.0018899986751000769,-6.1443390572173628,0.010840000688399951,35.240574762028473
spec17,628.pop2_s,628.pop2_s-17B,2.5196000000000001,2.5175100000000001,0.99917050325448487,-0.082949674551513475,0.02266,0.033349999999999998,0.021700000000000001,-0.010689999999999998,-47.175639894086487,0.00095999999999999905,4.23654015887025
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,1.1654599999999999,1.1669099999999999,1.0012441439431641,0.12441439431640777,0.012619999369000032,0.38210998471560059,0.0021699999132000036,-0.36948998534660055,-2927.8130255237706,0.010449999455800028,82.805071143423149
spec17,649.fotonik3d_s,649.fotonik3d_s-1176B,2.1786599999999998,2.1795100000000001,1.0003901480726687,0.039014807266868345,0.00022999999770000003,0.0031699998732000051,0.00021999999120000035,-0.002939999875500005,-1278.2608282173931,1.0000006499999675e-05,4.3478289565216262
spec17,649.fotonik3d_s,649.fotonik3d_s-7084B,1.4256800000000001,1.42506,0.9995651198024802,-0.043488019751980467,0.013589999728200006,0.02972,0.011520000000000001,-0.016130000271799994,-118.69021776600439,0.002069999728200005,15.231786384105961
spec17,649.fotonik3d_s,649.fotonik3d_s-8225B,2.1749800000000001,2.1727599999999998,0.99897930095908916,-0.10206990409108441,0.00025000000000000001,0.0025199999496000008,0.00024999999500000008,-0.002269999949600001,-907.99997984000026,4.9999999258108774e-12,1.9999999656405976e-06
spec17,654.roms_s,654.roms_s-1007B,0.866147,0.86589400000000005,0.99970790177648838,-0.029209822351161652,0.05907999704600015,0.059119997635200094,0.055819997767200091,-4.0000589199944148e-05,-0.06770580771831014,0.003259999278800059,5.517940829045398
spec17,654.roms_s,654.roms_s-1021B,2.2809300000000001,2.2728899999999999,0.99647512198971455,-0.35248780102854482,0.014839999554800013,0.019159999425200018,0.014569999562900013,-0.0043199998704000053,-29.110512129380073,0.00026999999189999957,1.819407008086249
spec17,654.roms_s,654.roms_s-1070B,1.37724,1.3806700000000001,1.0024904882228225,0.24904882228224956,0.14275999286200036,0.15404000000000001,0.14094999999999999,-0.011280007137999648,-7.9013783286634887,0.0018099928620003702,1.2678572096525675
spec17,654.roms_s,654.roms_s-1390B,1.34948,1.3447499999999999,0.9964949462014997,-0.35050537985003016,0.11359999772800004,0.083999995800000213,0.071689996415500182,0.029600001927999831,26.056340246478761,0.041910001312499862,36.892607527024545
spec17,654.roms_s,654.roms_s-1613B,0.96946600000000005,0.96940800000000005,0.99994017325001594,-0.0059826749984059902,0.014439999422400023,0.013149999474000021,0.012109999515600019,0.0012899999484000026,8.9335180055401757,0.0023299999068000041,16.135734072022167
spec17,654.roms_s,654.roms_s-293B,2.6790799999999999,2.6777099999999998,0.99948863042536984,-0.051136957463016053,0.083929997482100074,0.083769999999999997,0.083260000000000001,0.00015999748210007714,0.19063205873942612,0.0006699974821000737,0.79828130847133805
spec17,654.roms_s,654.roms_s-294B,2.23224,2.2311800000000002,0.99952514066587828,-0.047485933412172443,0.16586000000000001,0.16735999163200041,0.16560999171950042,-0.0014999916320004025,-0.90437214035958835,0.00025000828049959178,0.15073452339298132
spec17,654.roms_s,654.roms_s-523B,1.3614599999999999,1.3622799999999999,1.0006022945955078,0.060229459550775744,0.16061999839380001,0.11397,0.10163,0.046649998393800005,29.04370493107956,0.058989998393800008,36.726434431390857
spec17,657.xz_s,657.xz_s-2302B,1.10442,1.1062000000000001,1.0016117056916753,0.16117056916753469,0.98188998036220043,0.98332998033340036,0.97525998049480034,-0.0014399999711999234,-0.14665593905629493,0.0066299998674000937,0.67522838607176894
