pref_config,pref_label,dataset,workload,nopref_ipc,pref_ipc,ipc_speedup,ipc_speedup_pct,nopref_stlb_mpki,pref_stlb_mpki,stlb_mpki_norm,stlb_mpki_change_pct,nopref_stlb_miss_rate,pref_stlb_miss_rate,stlb_miss_rate_norm,stlb_miss_rate_change_pct,nopref_dram_rq_read_pki,pref_dram_rq_read_pki,dram_rq_read_pki_norm,dram_rq_read_pki_change_pct
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec06,459.GemsFDTD,0.77906652582825564,0.89674802457035929,1.1510544925762174,15.105449257621739,2.8706598708203059,2.870409799071314,0.99991288701544412,-0.0087112984555881567,0.28418493314774812,0.28330323871994834,0.99689746244449429,-0.31025375555057133,10.831574512579147,20.197623586166348,1.8646987621891931,86.46987621891931
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec06,471.omnetpp,0.40614899999999998,0.42164099999999999,1.0381436369411225,3.814363694112255,4.3348795665120434,4.3384395661560431,1.0008212453401246,0.082124534012462114,0.2193401095364737,0.21949469734761134,1.000704785875526,0.070478587552602612,17.068918293108172,37.929176207082378,2.2221195014095794,122.21195014095794
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec06,473.astar,0.31582650553745484,0.34973582000990405,1.1073669051770825,10.736690517708247,9.086549545672522,9.0869095456545228,1.0000396189973093,0.0039618997309309734,0.32369283886301847,0.32369551588036649,1.0000082702396427,0.00082702396426714841,17.874199106290046,25.691518715424063,1.4373521612156066,43.735216121560661
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec06,483.xalancbmk,0.61916260049360217,0.74357310926364195,1.2009335006198025,20.093350061980253,2.2915199541696007,2.2919999541600009,1.0002094679514035,0.020946795140353025,0.36900483091787439,0.36875137758886151,0.99931314360198908,-0.068685639801091547,13.941989721160205,39.035199219296018,2.79982986646813,179.982986646813
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,602.gcc_s,0.075557200000000005,0.56379999999999997,7.4618964175485587,646.18964175485587,1.3089399476424022,1.3090399214576047,1.0000763776943187,0.0076377694318674472,0.96809360392876165,0.96805300834171448,0.99995806646497565,-0.0041933535024352153,70.374817185007316,74.081355555118662,1.0526685328413328,5.2668532841332771
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,605.mcf_s,0.23603583146113458,0.29184056774997408,1.2364248510210969,23.642485102109688,11.52313967735209,11.523499492966023,1.0000312254840267,0.0031225484026675687,0.35950014145221193,0.35962437657514135,1.0003455773965138,0.034557739651375208,48.097218653277878,94.222723854200154,1.9590056658666846,95.900566586668461
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,620.omnetpp_s,0.47320162826642936,0.44948430490730157,0.94987903265249518,-5.0120967347504823,4.5982398160704072,4.6110598616682044,1.0027880332715557,0.27880332715557454,0.21395790767718889,0.21435375114183378,1.0018500997179414,0.1850099717941367,10.685399572584018,27.475659175730225,2.5713272572628623,157.13272572628622
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,623.xalancbmk_s,0.90181851624239784,0.81093174826443903,0.89921833901054038,-10.078166098945962,2.7387732602993795,2.7401332419955584,1.0004965660048946,0.049656600489456082,0.13533178219547171,0.13526895656103147,0.99953576585321624,-0.046423414678375963,5.6424331828684489,23.348885888370472,4.1380881494994641,313.8088149499464
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,649.fotonik3d_s,0.73454600000000003,0.841642,1.145798901634479,14.579890163447896,3.3954,3.3954599999999999,1.0000176709666018,0.0017670966601768257,0.73305007901759112,0.74476868140063346,1.0159860870607194,1.5986087060719356,17.59216,37.743020000000001,2.145445471164428,114.5445471164428
pref-ipcp-pythia-workload-sweep,IPCP+pythia,gap,gap.bc.twitter-10B,0.156026,0.13735,0.88030200094855982,-11.969799905144018,35.619280000000003,35.619100000000003,0.99999494655703314,-0.00050534429668624981,0.96829780027217272,0.96781249286756887,0.99949880356594079,-0.050119643405921455,84.229159999999993,324.95301999999998,3.8579634416394515,285.79634416394515
pref-ipcp-pythia-workload-sweep,IPCP+pythia,gap,gap.cc.twitter-10B,0.32799200000000001,0.53132400000000002,1.6199297543842532,61.992975438425326,2.5477198980912039,2.5477198980912039,1,0,0.71989420800108506,0.71989420800108506,1,0,8.6231596550736143,9.0815396367384142,1.0531568473738164,5.3156847373816429
pref-ipcp-pythia-workload-sweep,IPCP+pythia,gap,gap.pr.twitter-10B,0.032227400000000003,0.026647899999999995,0.82687092349987878,-17.312907650012122,121.26506000000001,121.26515999999999,1.0000008246398426,8.2463984263370094e-05,0.79972346523933258,0.79967022755143036,0.99993342987893163,-0.0066570121068365573,133.31263999999999,1197.2876799999999,8.9810514591864656,798.1051459186466
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_BellmanFord,0.379052,0.43856899999999999,1.1570153963044647,15.70153963044647,6.6988200000000004,6.7019599999999997,1.0004687392704983,0.046873927049828623,0.3399032475104044,0.33986287754315503,0.99988123100457249,-0.011876899542750952,27.6678,89.630219999999994,3.2395138030490314,223.95138030490313
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_CF,1.05677,1.1235599999999999,1.0632020212534421,6.3202021253442098,1.3294998670500133,1.3295198670480133,1.0000150432493418,0.0015043249341761822,0.46491215800369273,0.46494191373437688,1.0000640029093064,0.006400290930641539,8.4950791504920851,28.841097115890289,3.3950357147902079,239.50357147902079
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_Components,0.402225,0.43765100000000001,1.0880750823544036,8.8075082354403644,1.116079933035204,1.116079933035204,1,0,1,1,1,0,71.57043570577386,71.570455705772659,1.0000002794449776,2.7944497760223896e-05
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_PageRank,0.46197730603716008,0.39047432632988371,0.84522404288507436,-15.477595711492565,28.494798100346792,28.496805716773142,1.0000704555413686,0.0070455541368641406,0.47984836045467166,0.47867957428466901,0.99756425932372639,-0.24357406762736122,49.973090001793999,165.56204114793195,3.3130238922986028,231.3023892298603
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_PageRankDelta,0.49270851890747736,0.47999463584502694,0.9741959341587153,-2.5804065841284696,5.4838398903232024,5.4858098902838019,1.0003592373227519,0.035923732275189302,0.45659627684995996,0.45628806864353982,0.99932498747351495,-0.067501252648505261,16.820489663590205,84.856408302871827,5.044823902276331,404.48239022763312
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,ligra_Radii,0.21891996798373603,0.26682646491680695,1.2188310978404218,21.883109784042176,10.890269999999999,10.890489782190205,1.0000201815189345,0.0020181518934458964,0.36350858196114194,0.36273835484074041,0.99788113084910912,-0.21188691508908786,34.721730000000001,106.89295786214085,3.0785608281079555,207.85608281079556
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec06,gmean_spec06,0.4773208283626233,0.58931128463188487,1.2346230242108391,23.462302421083912,4.1986309338355827,4.1968797901560109,0.99958292507553836,-0.041707492446163563,0.14319407262162456,0.14290337506464754,0.99796990509694372,-0.20300949030562787,22.790199037747151,43.252221170722272,1.8978430639892221,89.784306398922212
pref-ipcp-pythia-workload-sweep,IPCP+pythia,spec17,gmean_spec17,0.37044141683305243,0.46722947190334402,1.2612776289912293,26.127762899122931,6.6444031450752439,6.6470430896084203,1.0003973185364488,0.039731853644875414,0.29536678521172338,0.2955108532214526,1.0004877596836961,0.048775968369607625,30.562597467393072,58.994664503528966,1.9302896151568851,93.028961515688508
pref-ipcp-pythia-workload-sweep,IPCP+pythia,gap,gmean_gap,0.11814857785131215,0.12481986132242914,1.0564652033265494,5.6465203326549362,53.144019291413073,53.143992624746765,0.99999949821886525,-5.0178113475407571e-05,0.83055604495603264,0.83043242057913391,0.99985115468408248,-0.014884531591752292,75.388318994822413,510.44073986079013,6.7708200244635597,577.082002446356
pref-ipcp-pythia-workload-sweep,IPCP+pythia,ligra,gmean_ligra,0.42332714235485275,0.42889108112070973,1.013143354652164,1.3143354652163985,12.73770149049194,12.739057566872043,1.0001064616234818,0.010646162348182386,0.44573168508365207,0.44482603920652808,0.99796818151495326,-0.20318184850467436,36.073702557051895,107.02266236122948,2.9667778679487968,196.67778679487969
pref-berti-no-workload-sweep,Berti+no,spec06,429.mcf,0.18112831219304698,0.19943923620783346,1.1010936600307446,10.109366003074459,5.6571997171400144,5.8286797085660149,1.0303118150321715,3.0311815032171507,0.062390954789386964,0.063198886016465255,1.0129494929161706,1.2949492916170646,52.408922379553879,57.254057137297146,1.0924486621314977,9.2448662131497716
pref-berti-no-workload-sweep,Berti+no,spec06,433.milc,0.78103084817534707,1.0323255401421358,1.3217474604925865,32.174746049258651,1.292306614974402,1.292393281637602,1.0000670635452886,0.0067063545288625903,0.91135443650946635,0.90737568336703367,0.99563424175815562,-0.43657582418443752,17.431985969387227,17.511559299537627,1.0045647885611049,0.45647885611048711
pref-berti-no-workload-sweep,Berti+no,spec06,436.cactusADM,1.3289500000000001,1.5112000000000001,1.1371383423003123,13.71383423003123,9.4180398116392041,9.3740594375564346,0.99533019875023077,-0.46698012497692343,0.34788319625655928,0.34197370168293467,0.98301299218469174,-1.6987007815308264,4.382819912343602,4.398079736115216,1.0034817364338053,0.3481736433805338
pref-berti-no-workload-sweep,Berti+no,spec06,450.soplex,0.42426599999999998,0.54948300000000005,1.295137955905022,29.513795590502202,1.0779399999999999,1.1176999999999999,1.0368851698610313,3.6885169861031297,0.21426555300684177,0.21018090187671593,0.9809365011183323,-1.9063498881667695,19.881519999999998,24.475020000000001,1.2310437028959558,23.104370289595579
pref-berti-no-workload-sweep,Berti+no,spec06,459.GemsFDTD,0.77906652582825564,0.94093215696639221,1.2077686895429771,20.776868954297711,2.8706598708203059,2.8947898263126106,1.0084057173535537,0.84057173535536656,0.28418493314774812,0.27672581413000463,0.97375258802385034,-2.6247411976149659,10.831574512579147,12.998459220092446,1.2000526059250951,20.005260592509511
pref-berti-no-workload-sweep,Berti+no,spec06,471.omnetpp,0.40614899999999998,0.43695200000000001,1.0758416246254454,7.5841624625445414,4.3348795665120434,4.4662995533700443,1.0303168715166278,3.0316871516627764,0.2193401095364737,0.21583439568012264,0.98401699596229975,-1.5983004037700255,17.068918293108172,24.352437564756244,1.4267124106270344,42.671241062703437
pref-berti-no-workload-sweep,Berti+no,spec06,473.astar,0.31582650553745484,0.32882636789649333,1.0411614039072372,4.1161403907237215,9.086549545672522,9.4381895280905237,1.0386989561494737,3.8698956149473718,0.32369283886301847,0.32963896912185359,1.0183696688493977,1.8369668849397724,17.874199106290046,19.61068901946555,1.0971506417070414,9.7150641707041352
pref-berti-no-workload-sweep,Berti+no,spec06,483.xalancbmk,0.61916260049360217,0.66891867779274938,1.0803602757328707,8.0360275732870754,2.2915199541696007,2.4107099517858011,1.0520135106828656,5.2013510682865638,0.36900483091787439,0.37614154983967985,1.0193404484815372,1.9340448481537154,13.941989721160205,19.762499604750008,1.4174805748677199,41.748057486771998
pref-berti-no-workload-sweep,Berti+no,spec17,602.gcc_s,0.075557200000000005,0.32313700000000001,4.2767201537378305,327.67201537378304,1.3089399476424022,1.31436,1.0041407952804557,0.41407952804557446,0.96809360392876165,0.96451215216625574,0.99630051087211868,-0.36994891278813169,70.374817185007316,71.394980000000004,1.0144961344952528,1.4496134495252777
pref-berti-no-workload-sweep,Berti+no,spec17,605.mcf_s,0.23603583146113458,0.29939410134268724,1.2684264905431748,26.84264905431748,11.52313967735209,11.600923675174137,1.0067502434232336,0.67502434232336039,0.35950014145221193,0.35403966759543815,0.9848109270980645,-1.5189072901935496,48.097218653277878,53.454262503280653,1.1113794934509729,11.137949345097287
pref-berti-no-workload-sweep,Berti+no,spec17,620.omnetpp_s,0.47320162826642936,0.47275051514937561,0.99904667885715781,-0.09533211428421895,4.5982398160704072,4.6915298592541044,1.0202882074261672,2.0288207426167215,0.21395790767718889,0.21104555387913779,0.98638819275403855,-1.3611807245961449,10.685399572584018,15.167309544980714,1.4194424309499967,41.944243094999663
pref-berti-no-workload-sweep,Berti+no,spec17,623.xalancbmk_s,0.90181851624239784,0.88203567564485497,0.97806339053674352,-2.1936609463256485,2.7387732602993795,2.9390132353662253,1.0731130166814018,7.3113016681401799,0.13533178219547171,0.14087455909994076,1.0409569490222417,4.0956949022241673,5.6424331828684489,10.6779729774009,1.8924411918286164,89.244119182861638
pref-berti-no-workload-sweep,Berti+no,spec17,649.fotonik3d_s,0.73454600000000003,0.90521600000000002,1.2323475997418813,23.234759974188137,3.3954,3.3962999320740015,1.0002650444937273,0.026504449372732886,0.73305007901759112,0.69228323216345899,0.94438736449115934,-5.5612635508840658,17.59216,22.478719550425609,1.2777691625374945,27.776916253749452
pref-berti-no-workload-sweep,Berti+no,gap,gap.bc.twitter-10B,0.156026,0.16500699999999999,1.057560919333957,5.7560919333957017,35.619280000000003,35.752899999999997,1.003751339162386,0.37513391623860137,0.96829780027217272,0.96700547429461658,0.99866536309677367,-0.13346369032263272,84.229159999999993,111.36612,1.3221801095962491,32.218010959624912
pref-berti-no-workload-sweep,Berti+no,gap,gap.cc.twitter-10B,0.32799200000000001,0.53035100000000002,1.6169632186150882,61.696321861508821,2.5477198980912039,2.570719897171204,1.0090276796508251,0.90276796508250712,0.71989420800108506,0.71486729994883313,0.99301715724841011,-0.69828427515898905,8.6231596550736143,8.7208596511656147,1.0113299532885855,1.1329953288585548
pref-berti-no-workload-sweep,Berti+no,gap,gap.pr.twitter-10B,0.032227400000000003,0.032343700000000003,1.0036087304591745,0.36087304591745362,121.26506000000001,122.20707022343439,1.0077681916244825,0.77681916244825011,0.79972346523933258,0.80048130899277514,1.0009476322583779,0.094763225837790621,133.31263999999999,140.4662087627033,1.0536600937668275,5.3660093766827455
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_BellmanFord,0.379052,0.45876699999999998,1.2103009613456728,21.030096134567277,6.6988200000000004,6.7935999999999996,1.0141487605279735,1.4148760527973536,0.3399032475104044,0.33794734396747872,0.99424570504326881,-0.57542949567311874,27.6678,32.234859999999998,1.1650676960220905,16.506769602209047
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_CF,1.05677,1.20441,1.1397087351079231,13.970873510792314,1.3294998670500133,1.3521798647820136,1.0170590447536667,1.7059044753666708,0.46491215800369273,0.4585339717591525,0.98628087879670046,-1.3719121203299545,8.4950791504920851,9.1428790857120923,1.0762559034170367,7.6255903417036697
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_Components,0.402225,0.42369099999999998,1.0533681397227919,5.3368139722791863,1.116079933035204,1.1160799776784005,1.0000000399999993,3.9999999312811951e-06,1,1,1,0,71.57043570577386,71.570298568594026,0.99999808388507794,-0.00019161149220625617
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_PageRank,0.46197730603716008,0.5103444603037196,1.1046959528844671,10.469595288446708,28.494798100346792,28.709257894654421,1.0075262787808634,0.75262787808634268,0.47984836045467166,0.47405253648036449,0.98792155094827161,-1.207844905172839,49.973090001793999,52.668462804312725,1.0539364846644856,5.393648466448564
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_PageRankDelta,0.49270851890747736,0.60703769431560017,1.2320422136431377,23.204221364313771,5.4838398903232024,5.5522899444771001,1.0124821394356689,1.2482139435668893,0.45659627684995996,0.45576285808801381,0.99817471406535363,-0.18252859346463701,16.820489663590205,17.956459820435402,1.0675349041297013,6.7534904129701312
pref-berti-no-workload-sweep,Berti+no,ligra,ligra_Radii,0.21891996798373603,0.26489429712056844,1.2100051884725651,21.000518847256512,10.890269999999999,10.99178,1.009321164672685,0.93211646726849562,0.36350858196114194,0.35882703779283004,0.9871212279417042,-1.2878772058295795,34.721730000000001,37.194470000000003,1.0712159215569041,7.1215921556904149
pref-berti-no-workload-sweep,Berti+no,spec06,gmean_spec06,0.4773208283626233,0.5537264981510911,1.160071937465134,16.007193746513405,4.1986309338355827,4.3014953500396667,1.0244995137284225,2.4499513728422517,0.14319407262162456,0.14377424580881309,1.0040516564447579,0.40516564447579118,22.790199037747151,25.862036542147145,1.1347876558389045,13.47876558389045
pref-berti-no-workload-sweep,Berti+no,spec17,gmean_spec17,0.37044141683305243,0.46711426692303137,1.2609666352009088,26.096663520090878,6.6444031450752439,6.7429481535213824,1.0148312807477944,1.4831280747794384,0.29536678521172338,0.29195211076975125,0.98843920639375737,-1.1560793606242625,30.562597467393072,35.292795725525444,1.1547708195672495,15.477081956724948
pref-berti-no-workload-sweep,Berti+no,gap,gmean_gap,0.11814857785131215,0.14145505987497634,1.1972641774240818,19.726417742408174,53.144019291413073,53.510231192924088,1.0068909334746194,0.68909334746194428,0.83055604495603264,0.8307499621705865,1.000233478782957,0.023347878295698621,75.388318994822413,86.851063192624139,1.1520493406755623,15.204934067556231
pref-berti-no-workload-sweep,Berti+no,ligra,gmean_ligra,0.42332714235485275,0.49040879626699013,1.158462917210979,15.846291721097906,12.73770149049194,12.847777537480008,1.0086417511880172,0.86417511880172437,0.44573168508365207,0.44077513540655383,0.98887997007399631,-1.1120029926003694,36.073702557051895,38.125528627480968,1.0568787212009645,5.6878721200964488
