dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,401.bzip2,2,1.9624613702694889,0.0061499996310000219,0.00083751067315431037,2.8791298272522106,0.35052692324549656,0,0,0.00083751067315431037,0,0,0,0,1,0,0
spec06,403.gcc,1,0.63891600000000004,0.11822000000000001,0.0081942669243288361,45.978059999999999,0.86718757956942072,0,0,0.0081942669243288361,0,0,0,0,1,0,0
spec06,410.bwaves,2,2.3626623959000148,0.013049999478000021,0.014823986459623096,18.71505925139763,0.99360991153900469,0,0,0.014823986459623096,0,0,0,0,1,0,0
spec06,429.mcf,5,0.36363595298692625,0.17461599790460802,0.0023528445412971809,74.707943103504689,0.60434515333720629,0,0,0.0023528445412971809,0,0,0,0,1,0,0
spec06,433.milc,3,1.1858612664235848,0.11088666001346707,0.077997655334114888,24.709051850790221,0.82272262031156107,0,0,0.077997655334114888,0,0,0,0,1,0,0
spec06,434.zeusmp,1,2.92991,0.01384,0.0011040239439181363,2.60554,0.5075008862381819,0,0,0.0011040239439181363,0,0,0,0,1,0,0
spec06,435.gromacs,2,3.8694376953893443,0.0039999998400000068,0.0080848913592723604,1.8054499277820029,0.50284643193351275,0,0,0.0080848913592723604,0,0,0,0,1,0,0
spec06,436.cactusADM,1,2.2528700000000002,0.038459999230800013,0.0014156756446367022,5.5922198881556024,0.86656212132012256,0,0,0.0014156756446367022,0,0,0,0,1,0,0
spec06,437.leslie3d,6,3.1344535360477583,0.038023331558911196,0.12315515584681991,6.6293230239649255,0.72623456959180288,0,0,0.12315515584681991,0,0,0,0,1,0,0
spec06,450.soplex,2,0.71745643412683946,0.24870998010320158,0.046631143176415001,42.053276635737866,0.62528946190641166,0,0,0.046631143176415001,0,0,0,0,1,0,0
spec06,454.calculix,1,4.2072900000000004,0.0020199999192000032,0.012722005290338834,1.0683399572664016,0.17166500626667094,0,0,0.012722005290338834,0,0,0,0,1,0,0
spec06,456.hmmer,2,3.1937563724867934,0.001929999884200007,0.026287115227458458,2.2703498637790083,0.41707387866674506,0,0,0.026287115227458458,0,0,0,0,1,0,0
spec06,459.GemsFDTD,6,1.2483768208913941,0.74061995803153569,0.091763557247217187,21.981698754370402,0.80828485510953652,0,0,0.091763557247217187,0,0,0,0,1,0,0
spec06,462.libquantum,2,1.3812647011995927,9.9999996000000163e-06,2.4745125210333564e-05,33.700688651972456,0.94871551616386707,0,0,2.4745125210333564e-05,0,0,0,0,1,0,0
spec06,470.lbm,1,0.928786,0,0,46.517020000000002,0.93368261027172872,0,0,0,0,0,0,0,0,0,0
spec06,471.omnetpp,1,0.52695999999999998,0.3206599679340032,0.015766374835162567,39.23463607653639,0.7966563477047518,0,0,0.015766374835162567,0,0,0,0,1,0,0
