dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,dram_rq_read_total_observed_count,dram_rq_read_pki,total_classified_read_count,stlb_miss_ptw_dram_touch_total_count,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate,cache_demand_count,cache_demand_share,cache_prefetch_count,cache_prefetch_share,stlb_demand_count,stlb_demand_share,stlb_prefetch_count,stlb_prefetch_share,data_demand_read_count,data_demand_read_share,inst_demand_read_count,inst_demand_read_share,cache_inst_prefetch_count,cache_inst_prefetch_share,cache_data_prefetch_count,cache_data_prefetch_share,stlb_data_demand_count,stlb_data_demand_share,stlb_inst_demand_count,stlb_inst_demand_share,stlb_l1i_pref_count,stlb_l1i_pref_share,stlb_l1d_pref_count,stlb_l1d_pref_share,unclassified_read_count,unclassified_read_share,stlb_miss_touch_dram_count,stlb_miss_touch_dram_share,stlb_miss_no_dram_touch_count,stlb_miss_no_dram_touch_share
spec06,459.GemsFDTD,459.GemsFDTD-1211B,459.GemsFDTD-1211B.champsimtrace.xz,50000003,47145823,1.06054,386331,273115,113216,2.2643200000000001,0.29305399999999998,650140,13.002800000000001,650140,113216,79270,0.20518700000000001,1,2.5884500000000002e-06,33945,0.087865100000000002,0,0,0,0,239164,0.36786538284061893,396181,0.60937798012735722,10367,0.015945796290029839,4428,0.0068108407419940325,239110,0.36778232380718001,54,8.3059033438951605e-05,0,0,396181,0.60937798012735722,10365,0.015942720029532099,2,3.0762604977389484e-06,0,0,4428,0.0068108407419940325,0,0,14708,0.12991096664782362,98508,0.87008903335217636
spec06,459.GemsFDTD,459.GemsFDTD-1320B,459.GemsFDTD-1320B.champsimtrace.xz,50000004,53257667,0.938832,640817,574600,66217,1.3243400000000001,0.10333199999999999,493084,9.8616799999999998,493084,66217,19785,0.030874599999999999,2,3.12102e-06,46430,0.072454400000000002,0,0,0,0,283867,0.57569704147771983,199340,0.40427188876540304,3702,0.0075078485612998999,6175,0.012523221195577224,283758,0.57547598380803267,109,0.00022105766968711214,0,0,199340,0.40427188876540304,3700,0.0075037924572689436,2,4.0561040309561863e-06,0,0,6175,0.012523221195577224,0,0,9829,0.14843620218372924,56388,0.85156379781627078
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,50000002,60992163,0.81977699999999998,308400,80604,227796,4.5559200000000004,0.73863800000000002,1064343,21.286899999999999,1064343,227796,149968,0.48627799999999999,2,6.4850800000000003e-06,77826,0.25235400000000002,0,0,0,0,463282,0.43527509458886843,570730,0.53622751312311911,20905,0.019641224680389688,9426,0.0088561676076227315,463173,0.43517268399378772,109,0.00010241059508072115,0,0,570730,0.53622751312311911,20901,0.019637466493414246,4,3.7581869754393087e-06,0,0,9426,0.0088561676076227315,0,0,30189,0.13252647105304746,197607,0.86747352894695251
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,50000005,114098322,0.43821900000000003,1034557,811214,223343,4.4668599999999996,0.21588299999999999,1251575,25.031500000000001,1251575,223343,206923,0.20001099999999999,297,0.00028707899999999998,16123,0.0155844,0,0,0,0,648780,0.51837085272556582,571964,0.4569953858138745,30009,0.023976988993867725,822,0.00065677246669196808,647617,0.51744162355432155,1163,0.00092922917124423229,0,0,571964,0.4569953858138745,29916,0.023902682619898929,93,7.4306373968799317e-05,0,0,822,0.00065677246669196808,0,0,30848,0.13811939483216398,192495,0.86188060516783604
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,50000004,247928790,0.20167099999999999,1677074,842363,834711,16.694199999999999,0.49771900000000002,1802094,36.041899999999998,1802094,834707,787081,0.46931800000000001,0,0,47630,0.028400700000000001,0,0,0,0,1431330,0.79425934496202755,302754,0.16800122524130262,65574,0.036387669011716368,2436,0.0013517607849535041,1431323,0.79425546059195584,7,3.8843700717054717e-06,0,0,302754,0.16800122524130262,65574,0.036387669011716368,0,0,0,0,2436,0.0013517607849535041,0,0,80629,0.096595571859347057,754078,0.90340442814065292
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,50000001,93536182,0.53455299999999994,1186115,1077090,109025,2.1804999999999999,0.091917700000000005,173317,3.4663400000000002,173317,109025,108178,0.091203599999999996,8,6.7447099999999998e-06,839,0.00070735100000000005,0,0,0,0,132956,0.76712613303945953,39110,0.22565587911168553,1229,0.0070910528107456282,22,0.00012693503810936032,132851,0.7665203067212103,105,0.00060582631824921968,0,0,39110,0.22565587911168553,1226,0.0070737434873670785,3,1.7309323378549131e-05,0,0,22,0.00012693503810936032,0,0,1242,0.011391882595734924,107783,0.98860811740426513
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,50000001,158165679,0.31612400000000002,220259,31987,188272,3.7654399999999999,0.85477599999999998,1869407,37.388100000000001,1869407,188272,157501,0.71507200000000004,2822,0.012812199999999999,27949,0.126892,0,0,0,0,926575,0.49565182969786675,894765,0.47863573849889296,46404,0.024822844891454882,1663,0.00088958691178539506,906036,0.48466492315477583,20539,0.010986906543090938,0,0,894765,0.47863573849889296,45818,0.024509376502816135,586,0.00031346838863875016,0,0,1663,0.00088958691178539506,0,0,47886,0.2543447777683352,140386,0.7456552222316648
spec06,483.xalancbmk,483.xalancbmk-716B,483.xalancbmk-716B.champsimtrace.xz,50000001,34865233,1.4340900000000001,420499,367813,52686,1.05372,0.12529399999999999,132398,2.6479599999999999,132398,52686,50910,0.12107,596,0.0014173600000000001,1180,0.0028061900000000001,0,0,0,0,82914,0.62624813063641449,32835,0.24800223568331847,16528,0.12483572259399689,121,0.00091391108627018533,80205,0.60578709648181994,2709,0.020461034154594479,0,0,32835,0.24800223568331847,16436,0.12414084804906418,92,0.00069487454493270286,0,0,121,0.00091391108627018533,0,0,16656,0.31613711422389251,36030,0.68386288577610754
spec17,602.gcc_s,602.gcc_s-2226B,602.gcc_s-2226B.champsimtrace.xz,50000000,113054418,0.44226500000000002,68121,2386,65735,1.3147,0.964974,3582582,71.651600000000002,3582582,65735,59579,0.87460499999999997,0,0,6156,0.090368599999999993,0,0,0,0,146991,0.041029346990522478,3421399,0.95500926426806143,13485,0.0037640450379084135,707,0.00019734370350769361,146991,0.041029346990522478,0,0,0,0,3421399,0.95500926426806143,13485,0.0037640450379084135,0,0,0,0,707,0.00019734370350769361,0,0,13754,0.20923404578991406,51981,0.790765954210086
spec17,605.mcf_s,605.mcf_s-1536B,605.mcf_s-1536B.champsimtrace.xz,50000001,100695749,0.49654500000000001,1287010,165172,1121838,22.436800000000002,0.87166200000000005,1353820,27.0764,1353820,1121838,1119343,0.86972400000000005,0,0,2495,0.0019386,0,0,0,0,1287690,0.95115303363814985,52247,0.038592279623583636,13723,0.01013650263698276,160,0.0001181841012837748,1287690,0.95115303363814985,0,0,0,0,52247,0.038592279623583636,13723,0.01013650263698276,0,0,0,0,160,0.0001181841012837748,0,0,13865,0.012359181985277731,1107973,0.98764081801472225
spec17,605.mcf_s,605.mcf_s-1644B,605.mcf_s-1644B.champsimtrace.xz,50000002,251032899,0.19917699999999999,1466110,271909,1194201,23.884,0.81453699999999996,4736814,94.7363,4736814,1194201,1169686,0.79781599999999997,0,0,24515,0.016721099999999999,0,0,0,0,2450377,0.51730488045340184,1455085,0.30718643375061805,831141,0.17546414108723712,211,4.4544708743049654e-05,2450377,0.51730488045340184,0,0,0,0,1455085,0.30718643375061805,831141,0.17546414108723712,0,0,0,0,211,4.4544708743049654e-05,0,0,830595,0.69552361788342165,363606,0.30447638211657835
spec17,605.mcf_s,605.mcf_s-472B,605.mcf_s-472B.champsimtrace.xz,50000002,90745440,0.55099200000000004,136161,69108,67053,1.3410599999999999,0.492454,2171153,43.423099999999998,2171153,67053,36994,0.27169300000000002,0,0,30059,0.22076100000000001,0,0,0,0,764475,0.35210554023599444,1399219,0.6444589579822334,4662,0.0021472461867035626,2797,0.001288255595068611,764475,0.35210554023599444,0,0,0,0,1399219,0.6444589579822334,4662,0.0021472461867035626,0,0,0,0,2797,0.001288255595068611,0,0,7419,0.11064381906849806,59634,0.88935618093150193
spec17,605.mcf_s,605.mcf_s-782B,605.mcf_s-782B.champsimtrace.xz,50000001,359816958,0.13896,4455342,4394948,60394,1.2078800000000001,0.0135554,3629418,72.588399999999993,3629418,60394,58056,0.0130306,0,0,2338,0.00052476300000000003,0,0,0,0,784311,0.21609828352644969,2833322,0.7806546393939745,11006,0.0030324421160637877,779,0.0002146349635120562,784311,0.21609828352644969,0,0,0,0,2833322,0.7806546393939745,11006,0.0030324421160637877,0,0,0,0,779,0.0002146349635120562,0,0,11359,0.18808159750968639,49035,0.81191840249031366
spec17,605.mcf_s,605.mcf_s-994B,605.mcf_s-994B.champsimtrace.xz,50000001,152504429,0.32785900000000001,846007,389609,456398,9.1279599999999999,0.53947299999999998,1567994,31.3599,1567994,456398,419237,0.49554799999999999,0,0,37161,0.043925199999999998,0,0,0,0,925618,0.59031986091783517,513145,0.32726209411515605,126016,0.080367654468065569,3215,0.0020503904989432357,925618,0.59031986091783517,0,0,0,0,513145,0.32726209411515605,126016,0.080367654468065569,0,0,0,0,3215,0.0020503904989432357,0,0,128840,0.28229746843763559,327558,0.71770253156236441
spec17,620.omnetpp_s,620.omnetpp_s-141B,620.omnetpp_s-141B.champsimtrace.xz,50000003,110561246,0.45223799999999997,1149763,900146,249617,4.9923400000000004,0.21710299999999999,802619,16.052399999999999,802619,249617,240588,0.20924999999999999,862,0.00074972000000000005,8167,0.0071031999999999996,0,0,0,0,461703,0.57524553991370753,301940,0.37619343673648392,38642,0.048144885680503451,334,0.00041613766930511238,460413,0.57363830161010387,1290,0.0016072383036035778,0,0,301940,0.37619343673648392,38570,0.048055179356581393,72,8.9706323922060153e-05,0,0,334,0.00041613766930511238,0,0,38970,0.15611917457544958,210647,0.84388082542455045
spec17,620.omnetpp_s,620.omnetpp_s-874B,620.omnetpp_s-874B.champsimtrace.xz,50000001,100408041,0.49796800000000002,1075020,855575,219445,4.3888999999999996,0.20413100000000001,731153,14.623100000000001,731153,219445,212010,0.197215,1111,0.0010334700000000001,6324,0.0058826800000000004,0,0,0,0,408559,0.55878728528775778,288288,0.3942923027054529,33980,0.046474540896365053,326,0.00044587111042422036,407576,0.55744283344252166,983,0.0013444518452362228,0,0,288288,0.3942923027054529,33898,0.046362389267362643,82,0.00011215162900241126,0,0,326,0.00044587111042422036,0,0,34315,0.15637175602087083,185130,0.84362824397912917
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,623.xalancbmk_s-10B.champsimtrace.xz,50000005,79979197,0.62516300000000002,401722,120027,281695,5.6338999999999997,0.70121900000000004,1426283,28.525700000000001,1426283,281695,243246,0.60550800000000005,2667,0.0066389200000000004,35782,0.089071499999999998,0,0,0,0,654348,0.45877851730687386,735809,0.51589270852979385,34791,0.024392774785929581,1335,0.00093599937740266128,645483,0.45256306076704272,8865,0.0062154565398311558,0,0,735809,0.51589270852979385,33999,0.023837485267650248,792,0.00055528951827933171,0,0,1335,0.00093599937740266128,0,0,36118,0.12821668826212748,245577,0.87178331173787249
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,623.xalancbmk_s-592B.champsimtrace.xz,50000000,48698475,1.0267299999999999,1259013,1184281,74732,1.49464,0.059357600000000003,131591,2.6318199999999998,131591,74732,71348,0.056669799999999999,1581,0.0012557499999999999,1803,0.0014320699999999999,0,0,0,0,110640,0.84078698391227369,20162,0.15321716530765783,728,0.005532293241939038,61,0.00046355753812950734,109283,0.83047472851486803,1357,0.010312255397405597,0,0,20162,0.15321716530765783,685,0.0052055231740772544,43,0.00032677006786178384,0,0,61,0.00046355753812950734,0,0,786,0.010517582829310068,73946,0.98948241717068997
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,623.xalancbmk_s-700B.champsimtrace.xz,50000000,47092981,1.0617300000000001,1469484,1385301,84183,1.6836599999999999,0.057287499999999998,86482,1.7296400000000001,86482,84183,80202,0.054578300000000003,963,0.00065533200000000001,3018,0.0020537799999999998,0,0,0,0,65447,0.75677019495386322,20304,0.23477717906616405,690,0.0079785388867047481,41,0.00047408709326796327,64439,0.74511459031937277,1008,0.011655604634490415,0,0,20304,0.23477717906616405,653,0.0075507041927800004,37,0.00042783469392474735,0,0,41,0.00047408709326796327,0,0,730,0.0086715845241913444,83453,0.99132841547580863
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,649.fotonik3d_s-10881B.champsimtrace.xz,50000002,54734053,0.91350799999999999,245485,75700,169785,3.3957000000000002,0.691631,1137434,22.748699999999999,1137434,169785,95972,0.39094899999999999,0,0,73813,0.300682,0,0,0,0,296496,0.26067094881988756,821170,0.72194958125042863,11397,0.010019922035036759,8371,0.0073595478946470744,296496,0.26067094881988756,0,0,0,0,821170,0.72194958125042863,11397,0.010019922035036759,0,0,0,0,8371,0.0073595478946470744,0,0,19652,0.11574638513414023,150133,0.88425361486585974
gap,gap.bc.twitter-10B,gap.bc.twitter-10B,gap.bc.twitter-10B.champsimtrace.xz,50000000,298800501,0.16733600000000001,1848760,61020,1787740,35.754800000000003,0.96699400000000002,5790398,115.80800000000001,5790398,1787740,1658580,0.89713100000000001,0,0,129160,0.069862999999999995,0,0,0,0,3337163,0.5763270504030984,2058635,0.35552564780521134,379177,0.065483754311879777,15423,0.0026635474798105416,3337163,0.5763270504030984,0,0,0,0,2058635,0.35552564780521134,379177,0.065483754311879777,0,0,0,0,15423,0.0026635474798105416,0,0,395357,0.22114904851935963,1392383,0.77885095148064032
gap,gap.cc.twitter-10B,gap.cc.twitter-10B,gap.cc.twitter-10B.champsimtrace.xz,50000002,94132739,0.531165,179689,51146,128543,2.5708600000000001,0.715364,436499,8.7299799999999994,436499,128543,127469,0.70938699999999999,0,0,1074,0.0059769899999999997,0,0,0,0,110840,0.25392956226703839,311902,0.71455375613689842,13736,0.031468571520209668,21,4.8110075853552929e-05,110840,0.25392956226703839,0,0,0,0,311902,0.71455375613689842,13736,0.031468571520209668,0,0,0,0,21,4.8110075853552929e-05,0,0,13752,0.10698365527488855,114791,0.89301634472511149
gap,gap.pr.twitter-10B,gap.pr.twitter-10B,gap.pr.twitter-10B.champsimtrace.xz,50000001,1543907462,0.032385400000000002,7633465,1522981,6110484,122.20999999999999,0.80048600000000003,7100396,142.00800000000001,7100396,6110484,6046015,0.792041,0,0,64469,0.0084455699999999995,0,0,0,0,5977994,0.841924027899289,1092260,0.15383085675784844,28923,0.0040734347774405823,1219,0.0001716805654219849,5977994,0.841924027899289,0,0,0,0,1092260,0.15383085675784844,28923,0.0040734347774405823,0,0,0,0,1219,0.0001716805654219849,0,0,30128,0.0049305423269253301,6080356,0.99506945767307464
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M.champsimtrace.xz,50000003,105674268,0.47315200000000002,1004843,665238,339605,6.7920999999999996,0.33796799999999999,1643782,32.875599999999999,1643782,339605,328257,0.32667499999999999,0,0,11348,0.011293299999999999,0,0,0,0,968045,0.58891325005383921,670317,0.40778947573340019,4603,0.0028002496681433426,817,0.00049702454461723032,968043,0.58891203334748765,2,1.2167063515721671e-06,0,0,670317,0.40778947573340019,4603,0.0028002496681433426,0,0,0,0,817,0.00049702454461723032,0,0,5391,0.015874324582971392,334214,0.98412567541702856
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,50000005,41200522,1.2135800000000001,147340,79783,67557,1.35114,0.458511,621103,12.4221,621103,67557,65008,0.44121100000000002,0,0,2549,0.017300099999999999,0,0,0,0,244994,0.39444987385345104,342182,0.55092633588953843,33664,0.054200350022460042,263,0.00042344023455046908,244994,0.39444987385345104,0,0,0,0,342182,0.55092633588953843,33664,0.054200350022460042,0,0,0,0,263,0.00042344023455046908,0,0,34075,0.50438888642183632,33482,0.49561111357816362
ligra,ligra_Components,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M.champsimtrace.xz,50000001,116249460,0.43010999999999999,55804,0,55804,1.11608,1,3578522,71.570400000000006,3578522,55803,55804,1,0,0,0,0,0,0,0,0,2077997,0.58068582504173516,1493441,0.41733458673720603,7084,0.0019795882210588618,0,0,2077997,0.58068582504173516,0,0,0,0,1493441,0.41733458673720603,7084,0.0019795882210588618,0,0,0,0,0,0,0,0,6975,0.1249932799311865,48828,0.87500672006881353
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M.champsimtrace.xz,50000002,80296028,0.62269600000000003,4006174,2662428,1343746,26.8749,0.33541900000000002,2582789,51.655799999999999,2582789,1343746,1331072,0.33225500000000002,0,0,12674,0.0031636199999999998,0,0,0,0,2180362,0.84418897556091499,392339,0.15190516917951874,9623,0.003725817323830944,465,0.00018003793573536205,2180362,0.84418897556091499,0,0,0,0,392339,0.15190516917951874,9623,0.003725817323830944,0,0,0,0,465,0.00018003793573536205,0,0,10114,0.0075267200795388414,1333632,0.99247327992046119
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M.champsimtrace.xz,50000002,112670003,0.443774,1767898,443867,1324031,26.480599999999999,0.74892999999999998,2487274,49.7455,2487274,1324031,1307327,0.73948100000000005,1,5.6564299999999995e-07,16703,0.0094479400000000002,0,0,0,0,1785533,0.71786743237777584,687563,0.27643235124075594,13504,0.0054292369879635292,674,0.0002709793935046963,1785528,0.71786542214488636,5,2.0102328895007142e-06,0,0,687563,0.27643235124075594,13502,0.0054284328948077292,2,8.0409315580028573e-07,0,0,674,0.0002709793935046963,0,0,14194,0.010720292802812019,1309837,0.98927970719718794
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M.champsimtrace.xz,50000005,96066194,0.52047500000000002,3309700,1671288,1638412,32.7682,0.495033,2885160,57.703200000000002,2885160,1638412,1622138,0.490116,0,0,16274,0.00491706,0,0,0,0,2396555,0.83064890681972581,476211,0.16505531755604541,11897,0.0041235148137365001,497,0.00017226081049231238,2396555,0.83064890681972581,0,0,0,0,476211,0.16505531755604541,11897,0.0041235148137365001,0,0,0,0,497,0.00017226081049231238,0,0,12435,0.0075896660913128081,1625977,0.99241033390868716
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,50000004,71181425,0.70243100000000003,833136,463489,369647,7.3929400000000003,0.44368099999999999,943206,18.864100000000001,943206,369647,363189,0.43592999999999998,0,0,6458,0.0077514400000000001,0,0,0,0,682463,0.72355667796854561,254213,0.26952012603821435,6243,0.0066189146379475958,287,0.0003042813552924812,682460,0.72355349732720109,3,3.180641344520709e-06,0,0,254213,0.26952012603821435,6243,0.0066189146379475958,0,0,0,0,287,0.0003042813552924812,0,0,6527,0.017657386641850199,363120,0.98234261335814976
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M.champsimtrace.xz,50000001,90736914,0.55104399999999998,385146,199483,185663,3.71326,0.48205900000000002,878694,17.573899999999998,878694,185663,181433,0.47107599999999999,0,0,4230,0.010982799999999999,0,0,0,0,424870,0.48352441236653487,449581,0.51164683040967618,3957,0.004503274177358671,286,0.00032548304643027038,424870,0.48352441236653487,0,0,0,0,449581,0.51164683040967618,3957,0.004503274177358671,0,0,0,0,286,0.00032548304643027038,0,0,4230,0.022783214749303848,181433,0.97721678525069611
