dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,llc_access,llc_hit,llc_miss,llc_mpki,llc_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,50000003,164584374,0.30379600000000001,1190126,258284,931842,18.636800000000001,0.78297799999999995,4403868,471009,3932859,78.657200000000003,0.89304700000000004,931838,0.78297399999999995,4,3.3609899999999998e-06,0,0,0,0,0,0
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M.champsimtrace.xz,50000000,96606453,0.51756400000000002,2165582,2159551,6031,0.12062,0.0027849300000000001,2900776,1969787,930989,18.619800000000001,0.32094499999999998,6031,0.0027849300000000001,0,0,0,0,0,0,0,0
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M.champsimtrace.xz,50000001,21615802,2.3131200000000001,2796,0,2796,0.055919999999999997,1,268561,26749,241812,4.8362400000000001,0.90039899999999995,2796,1,0,0,0,0,0,0,0,0
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M.champsimtrace.xz,50000000,150720051,0.33174100000000001,1872405,1725199,147206,2.9441199999999998,0.0786187,4185618,2248897,1936721,38.734400000000001,0.46270800000000001,147206,0.0786187,0,0,0,0,0,0,0,0
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_5000M.length_250M.champsimtrace.xz,50000000,37131650,1.34656,5094,7,5087,0.10174,0.99862600000000001,504316,156674,347642,6.9528400000000001,0.689334,5087,0.99862600000000001,0,0,0,0,0,0,0,0
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_750M.length_250M,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_750M.length_250M.champsimtrace.xz,50000001,26835400,1.86321,1827,0,1827,0.036540000000000003,1,233779,26682,207097,4.14194,0.88586699999999996,1827,1,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_10250M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_10250M.length_250M.champsimtrace.xz,50000001,27982630,1.7868200000000001,1024,0,1024,0.020480000000000002,1,78777,4406,74371,1.48742,0.94406999999999996,1024,1,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_18000M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_18000M.length_250M.champsimtrace.xz,50000004,26147649,1.91222,23755,19790,3965,0.079299999999999995,0.166912,1548702,619149,929553,18.591100000000001,0.60021400000000003,3965,0.166912,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,50000001,23731851,2.1068699999999998,2568,60,2508,0.050160000000000003,0.97663599999999995,288256,110047,178209,3.5641799999999999,0.618232,2508,0.97663599999999995,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,50000000,34573409,1.4461999999999999,1373169,1370985,2184,0.043679999999999997,0.00159048,2373124,1923672,449452,8.9890399999999993,0.18939300000000001,2184,0.00159048,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25250M.length_8M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25250M.length_8M.champsimtrace.xz,50000005,54851081,0.91155900000000001,19675,27,19648,0.39295999999999998,0.99862799999999996,1251560,149129,1102431,22.0486,0.88084600000000002,19648,0.99862799999999996,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_3500M.length_250M.champsimtrace.xz,50000004,21613761,2.3133400000000002,2796,0,2796,0.055919999999999997,1,268559,26855,241704,4.8340800000000002,0.900003,2796,1,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,50000000,34436051,1.45197,4651,8,4643,0.092859999999999998,0.99827999999999995,446181,130510,315671,6.3134199999999998,0.70749499999999999,4643,0.99827999999999995,0,0,0,0,0,0,0,0
ligra,ligra_Triangle,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_750M.length_250M,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_750M.length_250M.champsimtrace.xz,50000002,26834131,1.8633,1827,0,1827,0.036540000000000003,1,233778,18061,215717,4.3143399999999996,0.92274299999999998,1827,1,0,0,0,0,0,0,0,0
