dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,dram_rq_read_total_observed_count,dram_rq_read_pki,total_classified_read_count,stlb_miss_ptw_dram_touch_total_count,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share,cache_demand_count,cache_demand_share,cache_prefetch_count,cache_prefetch_share,stlb_demand_count,stlb_demand_share,stlb_prefetch_count,stlb_prefetch_share,data_demand_read_count,data_demand_read_share,inst_demand_read_count,inst_demand_read_share,cache_inst_prefetch_count,cache_inst_prefetch_share,cache_data_prefetch_count,cache_data_prefetch_share,stlb_data_demand_count,stlb_data_demand_share,stlb_inst_demand_count,stlb_inst_demand_share,stlb_l1i_pref_count,stlb_l1i_pref_share,stlb_l1d_pref_count,stlb_l1d_pref_share,unclassified_read_count,unclassified_read_share,stlb_miss_touch_dram_count,stlb_miss_touch_dram_share,stlb_miss_no_dram_touch_count,stlb_miss_no_dram_touch_share
spec17,623.xalancbmk_s,3,0.88203567564485497,2.9390132353662253,0.14087455909994076,1601696,10.6779729774009,1601696,440852,0.126156374045582,0.0016731673927923426,0.013045017661566424,0,0,0.89552276047290247,0.011877001805594622,0.092600237721502915,0,0,821180,0.51269404431302823,743689,0.4643134527400955,35470,0.022145276007432123,1357,0.00084722693944418918,810808,0.50621840848700372,10372,0.0064756358260244142,0,0,743689,0.4643134527400955,34540,0.021564641480031167,930,0.00058063452740095495,0,0,1357,0.00084722693944418918,0,0,36849,0.083585874624590564,404003,0.91641412537540945
spec17,649.fotonik3d_s,1,0.90521600000000002,3.3962999320740015,0.69228323216345899,1123936,22.478719550425609,1123936,169815,0.38866761517670417,0,0.30361561698675482,0,0,0.56142861349115214,0,0.43857138650884786,0,0,311108,0.27680223784984198,793139,0.70567986077499079,11295,0.010049504598126584,8394,0.0074683967770406857,311108,0.27680223784984198,0,0,0,0,793139,0.70567986077499079,11295,0.010049504598126584,0,0,0,0,8394,0.0074683967770406857,0,0,19576,0.1152783911904131,150239,0.88472160880958695
gap,gap.bc.twitter-10B,1,0.16500699999999999,35.752899999999997,0.96700547429461658,5568306,111.36612,5568306,1787645,0.89695614073048291,0,0.070049333564133634,0,0,0.92756056152088362,0,0.07243943847911638,0,0,3413494,0.61302198550151521,1761131,0.31627769738229183,378292,0.06793663997632314,15389,0.0027636771398698275,3413494,0.61302198550151521,0,0,0,0,1761131,0.31627769738229183,378292,0.06793663997632314,0,0,0,0,15389,0.0027636771398698275,0,0,394557,0.22071328479647806,1393088,0.779286715203522
gap,gap.cc.twitter-10B,1,0.53035100000000002,2.570719897171204,0.71486729994883313,436043,8.7208596511656147,436043,128536,0.70887188271673596,0,0.0059954172320971725,0,0,0.99161324453849509,0,0.0083867554615049481,0,0,111793,0.2563806780523939,310920,0.71304894242081629,13315,0.03053597924975289,15,3.4400277036897738e-05,111793,0.2563806780523939,0,0,0,0,310920,0.71304894242081629,13315,0.03053597924975289,0,0,0,0,15,3.4400277036897738e-05,0,0,13323,0.10365189518889649,115213,0.8963481048111035
gap,gap.pr.twitter-10B,1,0.032343700000000003,122.20707022343439,0.80048130899277514,7023311,140.4662087627033,7023311,6110354,0.7920547335049487,0,0.0084265754878264463,0,0,0.9894731139963413,0,0.010526886003658708,0,0,6109515,0.86989099585651264,883868,0.12584776610348025,28693,0.0040853950508527954,1235,0.00017584298915426073,6109515,0.86989099585651264,0,0,0,0,883868,0.12584776610348025,28693,0.0040853950508527954,0,0,0,0,1235,0.00017584298915426073,0,0,29922,0.0048969339583271277,6080432,0.99510306604167287
ligra,ligra_BellmanFord,1,0.45876699999999998,6.7935999999999996,0.33794734396747872,1611743,32.234859999999998,1611743,339680,0.3265457996850149,0,0.011401544282463809,0,0,0.96626236457842674,0,0.033737635421573244,0,0,1025348,0.63617338496273912,579535,0.35957035333797016,6015,0.0037319845657775466,845,0.00052427713351322139,1025346,0.63617214407011535,2,1.2408926236999322e-06,0,0,579535,0.35957035333797016,6015,0.0037319845657775466,0,0,0,0,845,0.00052427713351322139,0,0,6830,0.02010715967969854,332850,0.97989284032030144
ligra,ligra_CF,1,1.20441,1.3521798647820136,0.4585339717591525,457144,9.1428790857120923,457144,67609,0.44071727954641021,0,0.017816692212742291,0,0,0.96114422636039576,0,0.038855773639604192,0,0,265704,0.58122604693488267,161741,0.35380755298111755,29432,0.064382339044152387,267,0.00058406103984740042,265704,0.58122604693488267,0,0,0,0,161741,0.35380755298111755,29432,0.064382339044152387,0,0,0,0,267,0.00058406103984740042,0,0,29800,0.44076972000769127,37809,0.55923027999230868
ligra,ligra_Components,1,0.42369099999999998,1.1160799776784005,1,3578515,71.570298568594026,3578515,55804,1,0,0,0,0,1,0,0,0,0,2602173,0.72716559802040792,969258,0.27085480988622374,7084,0.0019795920933683387,0,0,2602173,0.72716559802040792,0,0,0,0,969258,0.27085480988622374,7084,0.0019795920933683387,0,0,0,0,0,0,0,0,6975,0.12499104006881227,48829,0.87500895993118777
ligra,ligra_PageRank,3,0.5103444603037196,28.709257894654421,0.47405253648036449,7900270,52.668462804312725,7900270,4306389,0.46914544612724374,1.100812157193334e-07,0.0049069802719050063,0,0,0.98964863601500008,2.3221311404984549e-07,0.010351131771885912,0,0,6570807,0.83171929566964165,1291176,0.16343441426685418,36764,0.0046535118420003366,1523,0.00019277822150382201,6570802,0.83171866277987971,5,6.3288976199547614e-07,0,0,1291176,0.16343441426685418,36762,0.0046532586860955384,2,2.5315590479819042e-07,0,0,1523,0.00019277822150382201,0,0,38340,0.0089030507926710755,4268049,0.99109694920732894
ligra,ligra_PageRankDelta,2,0.60703769431560017,5.5522899444771001,0.45576285808801381,1795646,17.956459820435402,1795646,555229,0.44711678559496848,0,0.0086460724930453002,0,0,0.98102944911018697,0,0.018970550889813032,0,0,1142970,0.63652301177403559,641073,0.35701524688050984,11026,0.006140408521501454,577,0.00032133282395305088,1142967,0.63652134106611213,3,1.6707079234993979e-06,0,0,641073,0.35701524688050984,11026,0.006140408521501454,0,0,0,0,577,0.00032133282395305088,0,0,11586,0.020867065661195651,543643,0.97913293433880433
ligra,ligra_Radii,2,0.26489429712056844,10.99178,0.35882703779283004,3719447,37.194470000000003,3719447,1099178,0.35188637699856984,1.305801381733732e-06,0.006939354992878486,0,0,0.98065736395742997,3.6390830238596478e-06,0.019338996959546134,0,0,2494068,0.67054806803269407,1184589,0.31848524794142785,39335,0.01057549684133152,1455,0.00039118718454651997,2494001,0.67053005460220294,67,1.8013430491145591e-05,0,0,1184589,0.31848524794142785,39331,0.010574421412645483,4,1.0754286860385427e-06,0,0,1455,0.00039118718454651997,0,0,40757,0.037079526700861919,1058421,0.9629204732991381
spec06,gmean_spec06,18,0.5537264981510911,4.3014953500396667,0.14377424580881309,23275834,25.862036542147145,23275834,3871344,0.12934782128323033,0.00013926769185266548,0.014287156833730085,0,0,0.89965918830298297,0.0009686553462284177,0.099372156350788582,0,0,16417441,0.70534276022075082,6198183,0.26629262779585039,624715,0.026839639774024853,35495,0.001524972209373894,16392178,0.70425738557853612,25263,0.0010853746422147537,0,0,6198183,0.26629262779585039,623856,0.026802734544334694,859,3.6905229690158474e-05,0,0,35495,0.001524972209373894,0,0,674183,0.17414701457684981,3197161,0.82585298542315022
spec17,gmean_spec17,12,0.46711426692303137,6.7429481535213824,0.29195211076975125,21175678,35.292795725525444,21175678,4045768,0.27448861083621273,0.00052007389999715679,0.016943426033541337,0,0,0.94018368325032897,0.0017813671517083649,0.058034949597962709,0,0,8612790,0.40673030634485469,11425016,0.53953483803446578,1119454,0.052865084178178381,18418,0.00086977144250115625,8600115,0.40613174227526505,12675,0.00059856406958964904,0,0,11425016,0.53953483803446578,1118347,0.052812807221568066,1107,5.2276956610314907e-05,0,0,18418,0.00086977144250115625,0,0,1135631,0.28069602606971039,2910137,0.71930397393028966
gap,gmean_gap,3,0.14145505987497634,53.510231192924088,0.8307499621705865,13027660,86.851063192624139,13027660,8026535,0.81057803550769147,0,0.02017192666289511,0,0,0.97571841398561143,0,0.024281586014388526,0,0,9634802,0.73956504851984162,2955919,0.22689562054889367,420300,0.032262125354821973,16639,0.001277205576442738,9634802,0.73956504851984162,0,0,0,0,2955919,0.22689562054889367,420300,0.032262125354821973,0,0,0,0,16639,0.001277205576442738,0,0,437802,0.054544333264602972,7588733,0.94545566673539705
ligra,gmean_ligra,10,0.49040879626699013,12.847777537480008,0.44077513540655383,19062765,38.125528627480968,19062765,6423889,0.43456835985383085,3.4307499351759798e-07,0.006206432477729458,0,0,0.98591849890307881,7.7834470676563678e-07,0.01408072275221443,0,0,14101070,0.73971797900252145,4827372,0.25323566649434121,129656,0.0068015316770678336,4667,0.00024482282606956546,14100993,0.73971393971441179,77,4.0392881095685755e-06,0,0,4827372,0.25323566649434121,129650,0.0068012169273450104,6,3.1474972282352533e-07,0,0,4667,0.00024482282606956546,0,0,134288,0.020904470796428768,6289601,0.97909552920357124
