dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,dram_rq_read_total_observed_count,dram_rq_read_pki,total_classified_read_count,stlb_miss_ptw_dram_touch_total_count,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate,cache_demand_count,cache_demand_share,cache_prefetch_count,cache_prefetch_share,stlb_demand_count,stlb_demand_share,stlb_prefetch_count,stlb_prefetch_share,data_demand_read_count,data_demand_read_share,inst_demand_read_count,inst_demand_read_share,cache_inst_prefetch_count,cache_inst_prefetch_share,cache_data_prefetch_count,cache_data_prefetch_share,stlb_data_demand_count,stlb_data_demand_share,stlb_inst_demand_count,stlb_inst_demand_share,stlb_l1i_pref_count,stlb_l1i_pref_share,stlb_l1d_pref_count,stlb_l1d_pref_share,unclassified_read_count,unclassified_read_share,stlb_miss_touch_dram_count,stlb_miss_touch_dram_share,stlb_miss_no_dram_touch_count,stlb_miss_no_dram_touch_share
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,50000002,61394970,0.81439899999999998,308450,80631,227819,4.5563799999999999,0.73859300000000006,1062239,21.244800000000001,1062239,227819,150218,0.48700900000000003,2,6.4840299999999996e-06,77599,0.251577,0,0,0,0,473047,0.44533009991160183,558867,0.5261217108390861,20838,0.019617054165776252,9487,0.0089311350835358152,472938,0.44522748646961746,109,0.00010261344198433685,0,0,558867,0.5261217108390861,20834,0.019613288534877746,4,3.7656308985077747e-06,0,0,9487,0.0089311350835358152,0,0,30185,0.13249553373511427,197634,0.86750446626488575
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,50000005,114429027,0.43695200000000001,1034659,811344,223315,4.4663000000000004,0.215834,1217622,24.352399999999999,1217622,223315,206903,0.19997200000000001,298,0.00028801800000000002,16114,0.0155742,0,0,0,0,656543,0.53920099998193205,531395,0.43642033406098119,28892,0.023728217788443376,792,0.00065044816864347058,655391,0.53825489355481426,1152,0.00094610642711777544,0,0,531395,0.43642033406098119,28806,0.023657588315585624,86,7.0629472857750599e-05,0,0,792,0.00065044816864347058,0,0,29695,0.13297360231063743,193620,0.86702639768936252
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,50000004,247417452,0.20208799999999999,1677068,842278,834790,16.695799999999998,0.49776799999999999,1789594,35.791899999999998,1789594,834788,786941,0.46923599999999999,0,0,47849,0.028531299999999999,0,0,0,0,1443352,0.80652483188924418,280581,0.15678472323890222,63239,0.035337065278493333,2422,0.0013533795933602817,1443345,0.80652092038752921,7,3.9115017149141093e-06,0,0,280581,0.15678472323890222,63239,0.035337065278493333,0,0,0,0,2422,0.0013533795933602817,0,0,77715,0.093095492508277547,757073,0.90690450749172247
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,50000001,93449547,0.53504799999999997,1186122,1077093,109029,2.18058,0.091920600000000005,171475,3.4295,171475,109029,108214,0.091233400000000006,8,6.7446699999999996e-06,807,0.00068036799999999999,0,0,0,0,132765,0.77425280653156436,37461,0.21846333284735384,1228,0.0071613937891820967,21,0.00012246683189969383,132660,0.7736404723720659,105,0.0006123341594984692,0,0,37461,0.21846333284735384,1224,0.0071380667735821551,4,2.3327015599941683e-05,0,0,21,0.00012246683189969383,0,0,1240,0.011373120912784671,107789,0.98862687908721536
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,50000001,160492124,0.31154199999999999,220353,31969,188384,3.7676799999999999,0.85491899999999998,1846956,36.939100000000003,1846956,188384,157486,0.71469899999999997,2822,0.012806700000000001,28076,0.127414,0,0,0,0,947499,0.51300572401291644,849836,0.46012790775741275,47854,0.025909658919865984,1767,0.00095670930980488978,926616,0.50169901177938181,20883,0.011306712233534529,0,0,849836,0.46012790775741275,47192,0.025551231323323348,662,0.00035842759654263558,0,0,1767,0.00095670930980488978,0,0,49486,0.2626868523866146,138898,0.7373131476133854
spec06,483.xalancbmk,483.xalancbmk-716B,483.xalancbmk-716B.champsimtrace.xz,50000001,34812813,1.43625,420552,367865,52687,1.0537399999999999,0.125281,129294,2.58588,129294,52687,50852,0.120917,596,0.00141719,1239,0.0029461299999999999,0,0,0,0,82985,0.64183179420545422,31072,0.24032050984577785,15112,0.11688090707998824,125,0.00096678886877968047,80523,0.62278992064596961,2462,0.019041873559484584,0,0,31072,0.24032050984577785,15033,0.11626989651491948,79,0.000611010565068758,0,0,125,0.00096678886877968047,0,0,15229,0.28904663389450908,37458,0.71095336610549087
spec17,602.gcc_s,602.gcc_s-2226B,602.gcc_s-2226B.champsimtrace.xz,50000000,154733093,0.32313700000000001,68136,2418,65718,1.31436,0.96451200000000004,3569749,71.394999999999996,3569749,65718,59630,0.87516099999999997,0,0,6088,0.089350700000000005,0,0,0,0,318685,0.089273783674986673,3236862,0.90674778534849365,13502,0.0037823387582712397,700,0.00019609221824839785,318685,0.089273783674986673,0,0,0,0,3236862,0.90674778534849365,13502,0.0037823387582712397,0,0,0,0,700,0.00019609221824839785,0,0,13743,0.20912078882497945,51975,0.79087921117502058
spec17,605.mcf_s,605.mcf_s-1536B,605.mcf_s-1536B.champsimtrace.xz,50000001,100742738,0.49631399999999998,1286987,165111,1121876,22.4375,0.87170700000000001,1351183,27.023700000000002,1351183,1121876,1119316,0.86971799999999999,0,0,2560,0.0019891399999999999,0,0,0,0,1288432,0.95355847431473018,48811,0.03612464040770199,13741,0.010169606929631293,199,0.00014727834793658594,1288432,0.95355847431473018,0,0,0,0,48811,0.03612464040770199,13741,0.010169606929631293,0,0,0,0,199,0.00014727834793658594,0,0,13919,0.012406897018921878,1107957,0.98759310298107816
spec17,605.mcf_s,605.mcf_s-1644B,605.mcf_s-1644B.champsimtrace.xz,50000002,251527829,0.19878499999999999,1466399,272169,1194230,23.884599999999999,0.81439600000000001,4725498,94.510000000000005,4725498,1194229,1169443,0.79749300000000001,0,0,24787,0.0169033,0,0,0,0,2468231,0.52232188014892822,1427556,0.30209641396525827,829471,0.17553091758794523,240,5.078829786828817e-05,2468231,0.52232188014892822,0,0,0,0,1427556,0.30209641396525827,829471,0.17553091758794523,0,0,0,0,240,5.078829786828817e-05,0,0,828983,0.69415748570835245,365246,0.3058425142916476
spec17,605.mcf_s,605.mcf_s-472B,605.mcf_s-472B.champsimtrace.xz,50000002,91539729,0.546211,136115,69038,67077,1.34154,0.49279699999999999,2113703,42.274099999999997,2113703,67077,35412,0.260162,0,0,31665,0.23263400000000001,0,0,0,0,783379,0.37061924026223175,1323084,0.62595549138171258,4489,0.0021237610014273526,2751,0.0013015073546283466,783379,0.37061924026223175,0,0,0,0,1323084,0.62595549138171258,4489,0.0021237610014273526,0,0,0,0,2751,0.0013015073546283466,0,0,7197,0.10729460172637417,59880,0.89270539827362583
