dataset,workload,trace_tag,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
gap,tc,tc.urand-1112B,0.15492500000000001,0.154945,0.15493299999999999,0.15487999999999999,1.0001290947232531,1.0000516378893012,0.99970953687268027,0.012909472325306481,0.0051637889301181517,-0.02904631273197289,8.0824098383518024,8.0831598383368028,8.0829698383406026,8.0828898383422025,8.0808698383826041,8.0829698383406026,8.0805798383884024,0.019053722837603093,-0.0069286264864132363,0.02264176155378772
gap,tc,tc.urand-187B,0.14460899999999999,0.14513799999999999,0.14490500000000001,0.144482,1.0036581402264035,1.0020468988790463,0.99912176973770661,0.3658140226403539,0.20468988790462994,-0.087823026229338907,9.27956,9.2794799999999995,9.2793600000000005,9.2798499999999997,9.2770499999999991,9.2793600000000005,9.2773699999999995,0.027048696274400985,0.0021552746035324866,0.023600256908740125
gap,tc,tc.urand-455B,0.115922,0.116498,0.11697,0.115953,1.0049688583702836,1.0090405617570435,1.0002674211970117,0.4968858370283602,0.9040561757043486,0.026742119701173017,14.76468,14.76567,14.764659999999999,14.765650000000001,14.76145,14.764659999999999,14.76132,0.021876532373210633,0.00013545840479300963,0.022757012004326338
gap,tc,tc.urand-504B,0.13045899999999999,0.13044800000000001,0.13051299999999999,0.130465,0.99991568232164907,1.0004139231482687,1.0000459914609188,-0.0084317678350931402,0.041392314826871335,0.0045991460918770599,11.626950000000001,11.62734,11.627140000000001,11.627269999999999,11.624650000000001,11.627140000000001,11.62459,0.019781628027981668,-0.001634134489258976,0.020297670498292675
gap,tc,tc.urand-825B,0.073986399999999994,0.074109400000000006,0.073995900000000003,0.074122499999999994,1.001662467696766,1.0001284019765797,1.0018395272644702,0.16624676967660346,0.01284019765797062,0.1839527264470231,38.741439612585602,38.743129612568701,38.741539612584603,38.743158837705238,38.618299613817001,38.741539612584603,38.618318841450431,0.31785085944147085,-0.0002581215360120126,0.31780122877822503
ligra,ligra_BC,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_26750M.length_250M,0.55940900000000005,0.55981000000000003,0.55941300000000005,0.55965200000000004,1.0007168279380561,1.0000071504033721,1.0004343870048569,0.071682793805605272,0.00071504033720692917,0.04343870048568732,0.73196997804090069,0.70442997886710068,0.6830299795091006,0.65413998037580057,0.64721998058340058,0.6830299795091006,0.59052998228410059,11.578343374728473,6.68606636884026,19.323196305859526
ligra,ligra_BFS,ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,0.62271900000000002,0.62368299999999999,0.62322200000000005,0.62444599999999995,1.0015480497624127,1.0008077479569437,1.0027733215141981,0.15480497624127398,0.080774795694371626,0.27733215141980683,0.77446999999999999,0.77952999999999995,0.77151999999999998,0.77534999999999998,0.71735000000000004,0.77151999999999998,0.71203000000000005,7.3753663795886109,0.38090565160691092,8.0622877580797123
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,0.40173300000000001,0.40222200000000002,0.401893,0.40202300000000002,1.001217226366766,1.0003982744758335,1.0007218724874483,0.12172263667660221,0.03982744758335155,0.072187248744826071,5.91709,5.7581698848366019,5.9079999409200008,5.7421898851562023,5.7495498850090021,5.9079999409200008,5.7317798853644026,2.8314613262768962,0.15362380967670619,3.1317778610025715
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,1.07325,1.0755399999999999,1.07273,1.0763799999999999,1.0021337060330771,0.99951549033310028,1.0029163754949917,0.21337060330770541,-0.048450966689972397,0.29163754949916854,1.7019199659616007,1.7025999659480007,1.7017399659652006,1.7005299659894006,1.6578499668430007,1.7017399659652006,1.6520899669582008,2.5894284102660481,0.010576290307418024,2.9278697001034026
ligra,ligra_Components,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,0.453374,0.453293,0.45327299999999998,0.453546,0.99982133955630448,0.99977722586650308,1.0003793777322916,-0.017866044369552192,-0.022277413349691688,0.037937773229157479,3.0712000000000002,2.9865998805360046,3.0876199999999998,2.9875500000000001,2.8925898842964046,3.0876199999999998,2.87547,5.8156458616695605,-0.53464443865589573,6.3730789268038652
ligra,ligra_Components-Shortcut,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M,0.467553,0.46697699999999998,0.46648499999999998,0.46672999999999998,0.99876805410295721,0.9977157669825667,0.99823977174780176,-0.12319458970427855,-0.22842330174333014,-0.17602282521982371,1.107749966767501,1.0662899680113009,1.1160399776792005,1.0669900000000001,0.99821997005340091,1.1160399776792005,0.99212999999999996,9.8876100203114436,-0.74836480798012861,10.437370366608
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,0.590144,0.59060999999999997,0.59048800000000001,0.58971200000000001,1.0007896377833205,1.0005829085782454,0.99926797527383149,0.078963778332052925,0.058290857824538911,-0.0732024726168512,29.881579701184204,29.833539701664602,29.810929403781412,29.769300000000001,29.170769708292301,29.810929403781412,28.873080000000002,2.3787564111402482,0.23643427860673416,3.3749879064935651
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,0.85189300000000001,0.852765,0.85198200000000002,0.85211800000000004,1.0010236027294508,1.0001044732143591,1.0002641176767506,0.10236027294507899,0.010447321435913537,0.026411767675060815,3.2829399671706003,3.2843699671563003,3.2645499673545002,3.2677299346454012,3.2583999674160005,3.2645499673545002,3.2398899352022013,0.74750071582179167,0.56016862933834233,1.3113255922709288
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,0.51149,0.51237299999999997,0.510463,0.51090000000000002,1.0017263289604879,0.99799214060880959,0.9988465072630941,0.17263289604878551,-0.20078593911904141,-0.11534927369059034,32.728018690879253,32.805189015844327,32.672229673277705,32.781788360910582,32.537209023883726,32.672229673277705,32.410758379462081,0.58301624915871875,0.17046255726166359,0.96938441160688837
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M,0.64897000000000005,0.64963800000000005,0.64973700000000001,0.64942200000000005,1.0010293233893708,1.0011818728138435,1.0006964882814307,0.10293233893707843,0.11818728138435208,0.069648828143065167,1.5623099531307014,1.5549499222525038,1.4547199272640037,1.4457099277145036,1.5475499226225038,1.4547199272640037,1.4397899280105035,0.9447568632984793,6.8865992725130383,7.8422354587629028
