dataset,workload,num_traces,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
qmm,qmm_fp,3,0.6410335245373685,0.64226729268257787,0.64096980714790508,0.64382626656621655,1.0019246546365881,0.9999006020948602,1.0043566239860287,0.19246546365880857,-0.0099397905139797516,0.43566239860286515,1.2118733181176335,1.3249733098720005,1.1839066300036347,1.311963308572567,0.918706650787667,1.1839066300036347,0.89241331667316703,24.191197458273408,2.3077237278759988,26.360841242108879
qmm,qmm_int,8,0.47772844287941491,0.47827910126732448,0.47776923519045006,0.47832354452927428,1.0011526598345089,1.0000853880727496,1.0012456902215672,0.11526598345088512,0.0085388072749603694,0.1245690221567175,6.0517399162620897,6.1163886564070769,6.0147923928687899,6.0805949184842012,5.9163899115831269,6.0147923928687899,5.8631749203377765,2.236546952641727,0.61052728478987461,3.1158806976751552
qmm,qmm_srv,19,1.7166833030732682,1.7167833725872605,1.7169557692341852,1.7187461889587821,1.0000582923558543,1.0001587166138501,1.0012016694528458,0.0058292355854305811,0.015871661385014058,0.12016694528458327,1.8729689044676279,1.872628379836196,1.8729478550148222,1.8726083754545804,1.8723983798419699,1.8729478550148222,1.8724094280919121,0.030460976917290328,0.0011238548998537823,0.029871097933409363
parsec,parsec_canneal,6,0.40261850321546799,0.40260633139782015,0.40255458638806868,0.40257047135479207,0.99996976835999685,0.99984124716850109,0.99988070130832973,-0.0030231640003153259,-0.015875283149890951,-0.011929869167026652,6.561756513673104,6.5652531802602878,6.5618998470029206,6.5652515135934202,6.5578348471038046,6.5618998470029206,6.5578115137703037,0.059765499697028712,-0.0021843744052008063,0.060121095541720848
xsbench,xsbench_XL100hash,2,0.33428706094014465,0.33412981219879201,0.3337578376607806,0.33373128161890964,0.99952959967726407,0.9984168598154064,0.9983374189845341,-0.047040032273593102,-0.15831401845936011,-0.16625810154659026,4.5954398982848028,4.6029948979915023,4.5943849130052019,4.5986598981651028,4.5866298985875025,4.5943849130052019,4.5840248986906023,0.19171178151168311,0.022957220700348113,0.24839840900674481
xsbench,xsbench_XL100nuclide,4,0.15494769682355219,0.15495619254153381,0.15494271770358262,0.15494369125976507,1.0000548295854392,0.99996786580199859,0.99997414892980496,0.005482958543923111,-0.0032134198001410041,-0.0025851070195037629,36.648432317138429,36.649624908788901,36.648457408791998,36.649624908788901,36.644282408802177,36.648457408791998,36.644379908802023,0.011323563039045137,-6.8465830538322336e-05,0.011057521646051782
xsbench,xsbench_XL100unionized,1,0.51622000000000001,0.51586399999999999,0.514019,0.514683,0.99931037154701474,0.995736313974662,0.99702258726899384,-0.06896284529852581,-0.42636860253379982,-0.29774127310061571,0.98019997059400088,0.99463997016080086,0.97799997066000088,0.98550998028980041,0.9677599709672009,0.97799997066000088,0.96236998075260038,1.2691287492348491,0.22444399102223844,1.8190155454295254
xsbench,xsbench_XL64hash,2,0.30047075097752857,0.30049998767054881,0.29997851668577863,0.30037070803924937,1.0000973029585247,0.99836178965790012,0.99966704600047185,0.0097302958524725369,-0.16382103420998773,-0.033295399952815163,5.4679499043484521,5.4734249315563011,5.4661599589782508,5.4691049589755512,5.4565349318669512,5.4661599589782508,5.4542749590034001,0.20876146784781779,0.032735218893975571,0.25009273282070588
xsbench,xsbench_XL64nuclide,1,0.15510699999999997,0.155024,0.15498000000000001,0.15504999999999999,0.99946488553063373,0.99918121039024677,0.99963251174995327,-0.053511446936627127,-0.081878960975323434,-0.036748825004673247,36.690659266186813,36.691760000000002,36.690518899284434,36.691798899246031,36.68647,36.690518899284434,36.686488899405333,0.011417800253799015,0.00038256849341777865,0.011366290126391121
xsbench,xsbench_XL64unionized,1,0.51587499999999997,0.51590199999999997,0.51474699999999995,0.51487099999999997,1.0000523382602375,0.99781342379452387,0.99805379210079959,0.0052338260237538847,-0.21865762054761317,-0.19462078992004139,0.97994999999999999,0.99447999005520005,0.97782000000000002,0.98683997039480087,0.96766999032330014,0.97782000000000002,0.96335997109920091,1.2531261469156396,0.21735802847083763,1.6929464667380101
xsbench,xsbench_XXL100hash,3,0.26965320578456098,0.26973437115652843,0.26938843948336444,0.26947134809757156,1.00030099909894,0.99901812292412329,0.9993255867792844,0.030099909893999133,-0.098187707587671369,-0.067441322071559728,6.6382331466781386,6.6396364758227051,6.6372298133445051,6.6364331425203389,6.6262498093623066,6.6372298133445051,6.6248664760428051,0.18051998251716883,0.015114463614995799,0.20135886070862252
xsbench,xsbench_XXL100nuclide,7,0.1746039361152765,0.17457671802755914,0.17451008861151054,0.17455063557531852,0.99984411526840156,0.99946251209535186,0.99969473460253044,-0.015588473159844352,-0.053748790464813734,-0.030526539746955628,33.203369605773723,33.205932518073347,33.202969715934792,33.204739881145045,33.197349661181981,33.202969715934792,33.19692559561819,0.018130523086112849,0.0012043652306337194,0.019407699375229015
xsbench,xsbench_XXL100unionized,1,0.33542,0.33520299999999992,0.33399299999999998,0.334368,0.99935304990757845,0.9957456323415419,0.99686363365333019,-0.064695009242154988,-0.42543676584581025,-0.31363663466698055,8.5286895735655222,8.5448897436533073,8.5247299999999999,8.5376795731160211,8.5145697445629072,8.5247299999999999,8.5125895743705211,0.16555684060044484,0.046426517595332673,0.18877459492607773
xsbench,xsbench_XXL64hash,2,0.25692469577679761,0.25717304618485975,0.25697728496892486,0.25699408408560698,1.0009666272341446,1.0002046871826324,1.0002700725541371,0.09666272341446458,0.02046871826324459,0.027007255413713516,8.9357649532831012,8.9441149532793496,8.9338498254192054,8.9407447663935109,8.9263749533076009,8.9338498254192054,8.9253847665357604,0.10508333673269199,0.021432164721302271,0.11616450076304963
xsbench,xsbench_XXL64nuclide,3,0.19125897834230679,0.19130890451280463,0.19117071164090341,0.19120986742892029,1.0002610396172276,0.99953849642945691,0.99974322296494444,0.02610396172275653,-0.046150357054308699,-0.025677703505555538,28.498795810595869,28.506022349020608,28.497492605311098,28.503779115306571,28.491902349470305,28.497492605311098,28.49136578243737,0.024188604919939127,0.0045728433349712105,0.026071375814895603
xsbench,xsbench_XXL64unionized,1,0.33474700000000007,0.33478799999999997,0.33447500000000002,0.33440599999999998,1.0001224805599451,0.99918744604133869,0.99898132022094288,0.012248055994512619,-0.081255395866131064,-0.10186797790571189,8.5299200000000006,8.5457295727135207,8.5257895737105205,8.5386399146136007,8.5157695742115216,8.5257895737105205,8.5135399148646016,0.16589165887228585,0.048422802200720483,0.19203093505447688
spec06,gmean_spec06,17,0.59858838682922677,0.59917728414102389,0.59443190743244645,0.59488206069171523,1.0009838101185298,0.99305619773414311,0.99380822244623834,0.098381011852977096,-0.6943802265856891,-0.61917775537616571,3.8259916927339259,3.7518287807775188,3.8172187446748143,3.758158168079019,3.6353605471168775,3.8172187446748143,3.6285534634900607,4.9825289997122209,0.22929866982650537,5.1604458425465793
spec17,gmean_spec17,12,0.54481382690472446,0.54475123833065919,0.54456620291400892,0.54469319498536295,0.99988511933623125,0.99954548879179073,0.99977858139165288,-0.011488066376874606,-0.045451120820927393,-0.022141860834712368,5.9774598206517737,5.9929581527751745,5.9764765349436146,6.0069698717835891,5.9197214879291833,5.9764765349436146,5.9191198732770474,0.96593426731381715,0.016449892390102416,0.9759989882853759
gap,gmean_gap,71,0.20880660162042466,0.20892086552077829,0.20863587608342074,0.20872220718320991,1.0005472236005322,0.99918237481152883,0.99959582486109233,0.054722360053216512,-0.08176251884711716,-0.040417513890766976,33.518563037547217,33.466950934727258,33.516671153033208,33.464605500089974,33.392516147762315,33.516671153033208,33.383451840033061,0.37605099491796468,0.0056442888434427019,0.40309364504321765
ligra,gmean_ligra,15,0.51618691834337638,0.516829799771516,0.51634572178123783,0.51662046839276599,1.0012454430852351,1.0003076471569081,1.0008399090212923,0.12454430852351095,0.030764715690811961,0.083990902129227329,7.5988518649036845,7.5724518076672132,7.5790705722740759,7.5529131549799802,7.4655618099037664,7.5790705722740759,7.4176444903313543,1.7540815029640999,0.26031949275088229,2.3846678129002763
qmm,gmean_qmm,30,1.1060467482792358,1.10664018740972,1.1061721163170635,1.1077372973687734,1.0005365407306765,1.0001133478652895,1.0015284607926089,0.053654073067654906,0.011334786528949259,0.15284607926089322,2.9211982823111518,2.9495322799253447,2.9085356092747618,2.9386736135742781,2.8554269487341815,2.9085356092747618,2.8386139482156016,2.2515189734034213,0.43347530063490014,2.8270704729503104
parsec,gmean_parsec,6,0.40261850321546799,0.40260633139782015,0.40255458638806868,0.40257047135479207,0.99996976835999685,0.99984124716850109,0.99988070130832973,-0.0030231640003153259,-0.015875283149890951,-0.011929869167026652,6.561756513673104,6.5652531802602878,6.5618998470029206,6.5652515135934202,6.5578348471038046,6.5618998470029206,6.5578115137703037,0.059765499697028712,-0.0021843744052008063,0.060121095541720848
xsbench,gmean_xsbench,28,0.22912769782404188,0.22913017187509835,0.22890996912268013,0.22898088363320329,1.0000107976952588,0.99904974953517434,0.99935924730081571,0.0010797695258801809,-0.095025046482566378,-0.064075269918428823,20.647718989391816,20.653199020658434,20.646586883612091,20.650350112906438,20.639441163841763,20.646586883612091,20.638229041747419,0.040090750723142943,0.0054829580948156931,0.045961239831249223
all,gmean_all,179,0.36412970082000673,0.36431092182917257,0.36371994000206004,0.36393203106063815,1.0004976825805685,0.99887468444067051,0.99945714464125435,0.049768258056848147,-0.11253155593294872,-0.054285535874565305,18.635277930268433,18.612312517569396,18.629676243741134,18.609019753072644,18.53968732362031,18.629676243741134,18.528381542201068,0.51295508983453253,0.03005958133954767,0.57362379282650533
