dataset,workload,trace_tag,permit_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki,tlb_rescue_dtlb_real_demand_mpki,cppb_tlb_rescue_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki_reduction_pct,tlb_rescue_dtlb_real_demand_mpki_reduction_pct,cppb_tlb_rescue_dtlb_real_demand_mpki_reduction_pct
gap,cc,cc.twitter-16B,15.73139921343004,15.73353,16.273069837269301,16.268799511936013,-0.013544800059106521,-3.4432450444511709,-3.4160998091459671
gap,cc,cc.twitter-17B,24.554349999999999,24.553370000000001,24.79738,24.801079999999999,0.0039911461716446439,-0.98976352458932659,-1.0048321376863845
gap,cc,cc.twitter-25B,19.92576,19.932839402014817,20.594669382159918,20.62135,-0.03552889332611997,-3.3570081249594264,-3.4909082514293033
gap,cc,cc.twitter-69B,35.639279643607203,35.600278219986087,36.191739638082602,36.159088915227329,0.10943381575365674,-1.5501435494768678,-1.4585291196068439
gap,cc,cc.twitter-78B,19.303109420906718,19.304729420858116,20.066909799330901,20.069889397903317,-0.0083924300281035258,-3.9568774220226421,-3.9723132697270014
gap,cc,cc.twitter-85B,18.450159446495217,18.458479077076046,19.254849037257546,19.274239421772819,-0.045092458983653216,-4.3614235047447769,-4.466519531537938
gap,cc,cc.urand-353B,30.621870000000001,30.6252,31.543558738257651,31.544759684552403,-0.010874580814301815,-3.0099035044484523,-3.0138253625673572
gap,cc,cc.web-101B,7.8384099999999997,7.8240699999999999,10.57701,10.589840000000001,0.1829452656852526,-34.938208131496062,-35.101889286220043
gap,cc,cc.web-13B,6.0343598189692056,6.0289698191309053,8.7181399128186001,8.73508,0.089321817060972197,-44.474976208956662,-44.755703372891233
gap,cc,cc.web-34B,8.0799095960045211,8.0772395961380195,10.876999782460004,10.847479457626028,0.033044922530101051,-34.617840128293409,-34.252485485605646
gap,cc,cc.web-99B,8.1978498360430034,8.1701798365964038,11.014759779704804,11.040649779187005,0.33752752246015705,-34.361570411754293,-34.677384924095954
gap,pr,pr.kron-349B,176.12189823878103,176.12842823871571,176.16301000000001,176.20483823795161,-0.0037076592973361855,-0.023342787938407383,-0.047092383173241714
gap,pr,pr.kron-90B,171.08831486735056,171.09476486715707,171.12789486616316,171.15643657687127,-0.0037699826615833487,-0.023134250193113104,-0.03981669325197057
gap,pr,pr.twitter-168B,170.27535318898586,170.28972999999999,170.32611829673883,170.39050318437987,-0.008443271879854386,-0.029813538367240433,-0.067625756304390272
gap,pr,pr.twitter-2161B,85.946128281077435,85.963198280736037,86.831618263367631,86.88488826230224,-0.019861278221600109,-1.0302849005533909,-1.0922655854312513
gap,pr,pr.twitter-2741B,169.59726321610947,169.61175321552986,169.64872321405107,169.70598321176067,-0.008543769601954132,-0.030342469545652229,-0.064104805460596381
gap,pr,pr.twitter-3197B,169.60680830393193,169.61765321529387,169.65812321367508,169.70959660580806,-0.0063941486019292171,-0.030255218087238411,-0.060603877228748715
gap,pr,pr.twitter-833B,170.95879829041201,170.96670829033292,171.01534828984651,171.05185657896286,-0.0046268457663645179,-0.033078145143750071,-0.054433167220069301
gap,pr,pr.urand-2209B,182.91300634173987,182.96194634076107,183.02444633951109,183.17248633655026,-0.026755887949136969,-0.060925135943046271,-0.14185978351128892
gap,sssp,sssp.kron-246B,107.60813569567458,107.62849,109.22525781549484,109.257966722261,-0.018915209518155507,-1.5027879717139925,-1.5331842856680433
gap,sssp,sssp.road-66B,25.401730000000001,25.399888730005564,25.432058728397063,25.43599,0.0072486007623773219,-0.11939631039721288,-0.13487270355208025
gap,sssp,sssp.twitter-1116B,34.805999651940006,34.782329304353411,36.287078185646088,36.298509637014902,0.068006515610230522,-4.2552391786383703,-4.288082514508984
gap,sssp,sssp.twitter-792B,86.914449130855502,86.91792913082071,87.722218245555638,87.72427912275721,-0.0040039372049216482,-0.92938415048111622,-0.93175530651117278
gap,sssp,sssp.twitter-900B,76.789919232100814,76.767910000000001,77.925150000000002,77.996299220037002,0.028661616421665759,-1.4783591117838002,-1.5710134871868453
gap,sssp,sssp.urand-3381B,126.08043873919561,126.10019,126.4561949417522,126.52158620435242,-0.015665602849979088,-0.29802894589687767,-0.34989366278248557
gap,sssp,sssp.urand-3988B,121.4751339262433,121.58656513653739,121.9875451204982,122.09693,-0.09173170400598174,-0.42182393852392419,-0.51187107489358841
gap,sssp,sssp.urand-4669B,114.07120999999999,114.10813429459328,114.48148542074058,114.49588427520578,-0.032369512511776222,-0.3596660548622177,-0.37228874420267566
gap,sssp,sssp.urand-4819B,109.08678890913211,109.1695,109.43271,109.51642,-0.075821363608730152,-0.31710630987225041,-0.39384337476993103
gap,sssp,sssp.web-1185B,31.952449041426529,31.755369682446304,33.938979321220415,33.797749324045014,0.61678952597564729,-6.2171456003836667,-5.7751450607934407
gap,tc,tc.twitter-34B,6.6179800000000002,6.5420600000000002,7.3906000000000001,7.16831,1.1471778397637911,-11.674559306616207,-8.3156794067071882
gap,tc,tc.urand-1112B,11.561459768770805,11.563439768731204,11.557729768845405,11.583509768329805,-0.017125864726419415,0.032262361328061484,-0.19071985718066564
gap,tc,tc.urand-187B,13.158759999999999,13.165900000000001,13.16006,13.17916,-0.054260431834007861,-0.009879350333918957,-0.15502980524000343
gap,tc,tc.urand-455B,20.65185,20.656269999999999,20.654129999999999,20.67679,-0.021402440943552037,-0.011040173156384725,-0.12076399935114779
gap,tc,tc.urand-504B,16.382709999999999,16.39115,16.387810000000002,16.419350000000001,-0.05151772814144806,-0.031130380748978226,-0.22365042169458782
gap,tc,tc.urand-825B,53.243619467563803,53.242059467579402,53.240409467595903,53.240568402782948,0.0029299285059902758,0.0060288913488637519,0.0057303857464385821
ligra,ligra_BC,ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_26750M.length_250M,7.6072997717810065,7.5990597720282071,9.947459701576209,9.9429197017124089,0.10831701129178084,-30.762031206867093,-30.702351688509722
ligra,ligra_BFS,ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,7.6620600000000003,7.6679599999999999,10.278090000000001,10.33412,-0.07700279037230473,-34.142645711466635,-34.873911193595461
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,18.477,18.453179630936408,18.951159810488402,18.926519621469609,0.12891902940733724,-2.5662164338821292,-2.4328604290177358
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,19.95191960096161,19.743909605121807,19.943029601139408,19.686209606275806,1.0425563053580889,0.044557115305199346,1.33175153067977
ligra,ligra_Components,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,71.727270000000004,72.89137708434491,72.322180000000003,72.528379999999999,-1.6229630436860321,-0.829405608215672,-1.1168834391717342
ligra,ligra_Components-Shortcut,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M,77.627557671173264,77.678187669654363,78.152428436951425,78.310299999999998,-0.065221681578031543,-0.67613973893330126,-0.87951025294239482
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,86.921769130782309,86.982829130171709,89.671458206570833,89.925319999999999,-0.070247073891849254,-3.1634067084522322,-3.4554644932485834
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,6.4132399358676002,6.3809599361904006,7.842539921574601,7.7776098444478032,0.50333372834947543,-22.286706875152042,-21.274268890980252
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,61.770897529164095,61.803718145888453,62.574959374250405,62.771486861425657,-0.053132815026457614,-1.3016839276241532,-1.6198393940919376
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M,7.6240497712785071,7.6481496175925194,11.336379433181028,11.361519431924028,-0.31610295101693886,-48.692358697443105,-49.022104691989313
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,17.36675,17.374179999999999,17.461479825385201,17.501169999999998,-0.042782904112748099,-0.54546662665841961,-0.77400780226581922
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,4.5937298162508071,4.6238299075234019,5.5569798332906046,5.5403598891928025,-0.65524296109258362,-20.968799985410502,-20.607003694322444
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,32.887519671124807,32.856558357172084,33.598129999999998,33.710398988688027,0.094143049589434646,-2.1607294681426081,-2.5021020915898085
