dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,stlb_demand_mpki,stlb_demand_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
ligra,ligra_PageRankDelta,3,0.65844420680872517,3.4952433333333333,0.40241733333333335,3.4952433333333333,0.40241733333333335,0.34482033333333334,9.4483299999999994e-06,0.05758749333333333,0,0,0.84772259768160907,2.5922212099767901e-05,0.15225148010629122,0,0
ligra,ligra_Radii,3,0.27695445288630566,8.6271733333333334,0.33151956666666665,8.6271733333333334,0.33151956666666665,0.32046360000000002,8.4378333333333327e-07,0.01105537,0,0,0.89635887752586285,5.5353208825515619e-06,0.10363558715325454,0,0
qmm,qmm_fp,3,0.64382626656621655,2.179276666666667,0.23404933333333333,2.179276666666667,0.23404933333333333,0.13012753333333335,0.00021687876666666667,0.10370536666666667,0,0,0.58703396132571473,0.0011478896309326753,0.41181814904335262,0,0
qmm,qmm_int,8,0.47832354452927428,6.8768637500000001,0.63298387499999997,6.8768637500000001,0.63298387499999997,0.47866661249999998,0.00049806722125000002,0.1538191675875,0,0,0.73469617597001402,0.00084798607970009994,0.26445583795028582,0,0
qmm,qmm_srv,19,1.7187461889587821,2.1095210526315791,0.1170045947368421,2.1095210526315791,0.1170045947368421,0.071782605263157898,0.040569042105263152,0.0046529749246315786,0,0,0.61578738585014614,0.34541807364371563,0.038794540506138196,0,0
parsec,parsec_canneal,6,0.40257047135479207,6.5790083333333333,0.38856383333333328,6.5790083333333333,0.38856383333333328,0.38734800000000003,3.1105518333333335e-05,0.0011848734999999999,0,0,0.99631872351299766,0.00010034423623838961,0.0035809322507638678,0,0
xsbench,xsbench_XL100hash,2,0.33373128161890964,4.6465200000000006,0.54220650000000004,4.6465200000000006,0.54220650000000004,0.53732800000000003,0,0.0048780400000000002,0,0,0.96429207991492827,0,0.035707920085071697,0,0
xsbench,xsbench_XL100nuclide,4,0.15494369125976507,36.696950000000001,0.964615,36.696950000000001,0.964615,0.96337050000000002,0,0.0012443825,0,0,0.99870988706334318,0,0.0012901129366568644,0,0
xsbench,xsbench_XL100unionized,1,0.514683,1.0593600000000001,0.10226300000000001,1.0593600000000001,0.10226300000000001,0.095134099999999999,0,0.0071289500000000002,0,0,0.93028809847455063,0,0.06971190152544933,0,0
xsbench,xsbench_XL64hash,2,0.30037070803924937,5.5195749999999997,0.59460250000000003,5.5195749999999997,0.59460250000000003,0.5903775,0,0.0042246899999999997,0,0,0.98474357300728066,0,0.015256426992719341,0,0
xsbench,xsbench_XL64nuclide,1,0.15504999999999999,36.741500000000002,0.96590900000000002,36.741500000000002,0.96590900000000002,0.96460299999999999,0,0.0013063199999999999,0,0,0.99864757798336434,0,0.001352422016635689,0,0
xsbench,xsbench_XL64unionized,1,0.51487099999999997,1.0600499999999999,0.102315,1.0600499999999999,0.102315,0.095248700000000006,0,0.0070661500000000002,0,0,0.9309372199424556,0,0.069062780057544459,0,0
xsbench,xsbench_XXL100hash,3,0.26947134809757156,6.6867599999999996,0.70081433333333332,6.6867599999999996,0.70081433333333332,0.69583066666666671,0,0.0049836833333333332,0,0,0.97257108883110155,0,0.02742891116889842,0,0
xsbench,xsbench_XXL100nuclide,7,0.17455063557531852,33.257730000000002,0.85019442857142857,33.257730000000002,0.85019442857142857,0.84774371428571427,0,0.002450703428571429,0,0,0.98899124073320965,0,0.011008759266790333,0,0
xsbench,xsbench_XXL100unionized,1,0.334368,8.6084700000000005,0.54518100000000003,8.6084700000000005,0.54518100000000003,0.54069400000000001,4.4331500000000001e-06,0.0044831899999999997,0,0,0.99176857211560243,8.1315262758655132e-06,0.0082232963581217108,0,0
xsbench,xsbench_XXL64hash,2,0.25699408408560698,8.9886499999999998,0.76584050000000004,8.9886499999999998,0.76584050000000004,0.76225199999999993,2.2165599999999998e-06,0.0035860049999999997,0,0,0.99455457613531006,4.0665898274836404e-06,0.0054413572748624626,0,0
xsbench,xsbench_XXL64nuclide,3,0.19120986742892029,28.561566666666664,0.82563500000000001,28.561566666666664,0.82563500000000001,0.82328499999999993,1.4776099999999999e-06,0.0023486466666666666,0,0,0.99637530608369673,2.7107512266149297e-06,0.0036219831650766417,0,0
xsbench,xsbench_XXL64unionized,1,0.33440599999999998,8.6088400000000007,0.545122,8.6088400000000007,0.545122,0.54067200000000004,4.4324799999999998e-06,0.0044451500000000001,0,0,0.99183746009915386,8.1311767903689693e-06,0.0081544087240557374,0,0
spec06,gmean_spec06,17,0.59488206069171523,5.4016817647058826,0.43773342352941175,5.4016817647058826,0.43773342352941175,0.17632677611764708,0.00074212595984117643,0.26066447279411764,0,0,0.54662907699286167,0.00095839744162252766,0.45241252556551581,0,0
spec17,gmean_spec17,12,0.54469319498536295,6.8987983333333327,0.44244026666666669,6.8987983333333327,0.44244026666666669,0.30152512416666666,0.00082316175000000014,0.14009215916666667,0,0,0.65631181506051883,0.0030594420784086913,0.34062874286107242,0,0
gap,gmean_gap,71,0.20872220718320991,33.828749859154932,0.72691072253521127,33.828749859154932,0.72691072253521127,0.67582514647887326,5.6498248647887328e-05,0.051029177028169011,0,0,0.92231377122231706,0.00014149423213418268,0.077544734545548777,0,0
ligra,gmean_ligra,15,0.51662046839276599,7.9602940000000002,0.35158375333333336,7.9602940000000002,0.35158375333333336,0.31670512000000001,1.1050155999999999e-05,0.034867626000000006,0,0,0.86217595950225245,4.4534649936411375e-05,0.13777950584781104,0,0
qmm,gmean_qmm,30,1.1077372973687734,3.387788,0.26630354333333334,3.387788,0.26630354333333334,0.18611950000000002,0.025848232468999997,0.054335865475600001,0,0,0.64462105409633452,0.21910569855869982,0.13627324734496568,0,0
parsec,gmean_parsec,6,0.40257047135479207,6.5790083333333333,0.38856383333333328,6.5790083333333333,0.38856383333333328,0.38734800000000003,3.1105518333333335e-05,0.0011848734999999999,0,0,0.99631872351299766,0.00010034423623838961,0.0035809322507638678,0,0
xsbench,gmean_xsbench,28,0.22898088363320329,20.704450000000001,0.73054492857142861,20.704450000000001,0.73054492857142861,0.72718934999999996,6.3327071428571427e-07,0.0033548812142857143,0,0,0.98411702874501439,1.1617191571802342e-06,0.015881809535828531,0,0
